-----
{
 "description": "The table refers to block wise distribution of dugwells according to ownership. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.2.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to ownership for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.2.csv"
}
-----
-----
{
 "description": "The table refers to block wise dugwells according to water distribution system. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.8.csv", 
 "title": "Download CSV for Block wise Dugwells according to water distribution system for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.8.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells according to social status. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.4.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to social status for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.4.csv"
}
-----
"State","District","Block","Scheduled caste","Scheduled tribe","Other social status of farmers","Total"
"TAMIL NADU","RAMNATHAPURAM","BOGALUR",34,0,56,90
"TAMIL NADU","RAMNATHAPURAM","KADALADI",20,0,90,110
"TAMIL NADU","RAMNATHAPURAM","KAMUTHI",205,9,1130,1344
"TAMIL NADU","RAMNATHAPURAM","MANDAPAM",82,7,2156,2245
"TAMIL NADU","RAMNATHAPURAM","MUDUKULATHUR",53,0,244,297
"TAMIL NADU","RAMNATHAPURAM","NAINARKOIL",41,0,144,185
"TAMIL NADU","RAMNATHAPURAM","PARAMAKUDI",94,1,320,415
"TAMIL NADU","RAMNATHAPURAM","R.S. MANGALAM",16,0,161,177
"TAMIL NADU","RAMNATHAPURAM","RAMNAD",53,0,156,209
"TAMIL NADU","RAMNATHAPURAM","THIRUPULANI",49,1,839,889
"TAMIL NADU","RAMNATHAPURAM","THIRUVADANAI",2,0,23,25
"TAMIL NADU","SALEM","ATTUR",211,234,6704,7149
"TAMIL NADU","SALEM","AYOTHIYAPATTANAM",73,141,3257,3471
"TAMIL NADU","SALEM","EDAPPADI",428,865,960,2253
"TAMIL NADU","SALEM","GANGAVALLI",63,110,3395,3568
"TAMIL NADU","SALEM","KADAYAAMPATTI",343,157,4673,5173
"TAMIL NADU","SALEM","KOLATHUR",163,57,2574,2794
"TAMIL NADU","SALEM","KONGANAPURAM",253,169,338,760
"TAMIL NADU","SALEM","MAGUNDAMCHAVDI",799,306,240,1345
"TAMIL NADU","SALEM","MECHERI",29,2,1748,1779
"TAMIL NADU","SALEM","NANGAVALLI",5,0,120,125
"TAMIL NADU","SALEM","OMALUR",119,6,6306,6431
"TAMIL NADU","SALEM","PANAMARATHUPATTI",17,3,1233,1253
"TAMIL NADU","SALEM","PEDDANAICKENPALAYAM",287,527,5887,6701
"TAMIL NADU","SALEM","SALEM",257,17,2719,2993
"TAMIL NADU","SALEM","SANGAGRI",725,659,1754,3138
"TAMIL NADU","SALEM","THALAIVASAL",265,8,4057,4330
"TAMIL NADU","SALEM","THARAMANGALAM",47,5,3209,3261
"TAMIL NADU","SALEM","VAZHAPPAADI",240,156,2110,2506
"TAMIL NADU","SALEM","VEERAPANDI",19,7,2197,2223
"TAMIL NADU","SALEM","YERCAUD",0,6,0,6
"TAMIL NADU","SIVAGANGA","DEVAKOTTAI",9,0,83,92
"TAMIL NADU","SIVAGANGA","ILAYANKUDI",38,1,383,422
"TAMIL NADU","SIVAGANGA","KALAIYARKOIL",73,7,1777,1857
"TAMIL NADU","SIVAGANGA","KALLAL",46,2,405,453
"TAMIL NADU","SIVAGANGA","KANNANKUDI",5,0,17,22
"TAMIL NADU","SIVAGANGA","MANAMADURAI",62,3,805,870
"TAMIL NADU","SIVAGANGA","S.PUDUR",72,6,1239,1317
"TAMIL NADU","SIVAGANGA","SAKKOTTAI",18,4,223,245
"TAMIL NADU","SIVAGANGA","SINGAMPUNARI",53,0,855,908
"TAMIL NADU","SIVAGANGA","SIVAGANGA",138,32,2525,2695
"TAMIL NADU","SIVAGANGA","THIRUPPATUR",40,1,1030,1071
"TAMIL NADU","SIVAGANGA","THIRUPPUVANAM",61,43,1143,1247
"TAMIL NADU","THANJAVUR","AMMAPETTAI",NA,NA,NA,NA
"TAMIL NADU","THANJAVUR","BUDALUR",201,4,550,755
"TAMIL NADU","THANJAVUR","KUMBAKONAM",NA,NA,NA,NA
"TAMIL NADU","THANJAVUR","MADUKKUR",47,1,154,202
"TAMIL NADU","THANJAVUR","ORATHANAD",118,6,959,1083
"TAMIL NADU","THANJAVUR","PAPANASAM",1,1,44,46
"TAMIL NADU","THANJAVUR","PATTUKOTTAI",61,1,240,302
"TAMIL NADU","THANJAVUR","PERAVURANI",114,1,464,579
"TAMIL NADU","THANJAVUR","SETHUBASATHIRAM",94,8,449,551
"TAMIL NADU","THANJAVUR","THANJAVUR",66,6,797,869
"TAMIL NADU","THANJAVUR","THIRUPPANANTHAL",NA,NA,NA,NA
"TAMIL NADU","THANJAVUR","THIRUVAIYARU",0,0,1,1
"TAMIL NADU","THANJAVUR","THIRUVIDAIMARUDUR",NA,NA,NA,NA
"TAMIL NADU","THANJAVUR","THIRUVONAM",242,7,596,845
"TAMIL NADU","THANJAVUR","VALANGAIMAN",NA,NA,NA,NA
"TAMIL NADU","THE NILGIRIS","COONOOR",1,0,48,49
"TAMIL NADU","THE NILGIRIS","GUDALUR",1,0,41,42
"TAMIL NADU","THE NILGIRIS","KOTAGIRI",0,0,35,35
"TAMIL NADU","THE NILGIRIS","UDHAGAMANDALAM",2,0,109,111
"TAMIL NADU","THENI","ANDIPATTI",680,14,4215,4909
"TAMIL NADU","THENI","BODI",312,182,2120,2614
"TAMIL NADU","THENI","CHINNAMANUR",101,5,1394,1500
"TAMIL NADU","THENI","CUMBUM",1,1,159,161
"TAMIL NADU","THENI","KADAMALAIKUNDU",272,10,986,1268
"TAMIL NADU","THENI","PERIYAKULAM",404,22,4527,4953
"TAMIL NADU","THENI","THENI",400,137,2865,3402
"TAMIL NADU","THENI","UTHAMAPALAYAM",NA,NA,NA,NA
"TAMIL NADU","THOOTHUGUDI","ALWARTHIRUNAGARI",15,0,691,706
"TAMIL NADU","THOOTHUGUDI","KARUNGULAM",400,4,893,1297
"TAMIL NADU","THOOTHUGUDI","KAYATHAR",1196,4,4474,5674
"TAMIL NADU","THOOTHUGUDI","KOVILPATTI",468,1,2599,3068
"TAMIL NADU","THOOTHUGUDI","OTTAPIDARAM",867,13,2056,2936
"TAMIL NADU","THOOTHUGUDI","PUDUR",185,3,1780,1968
"TAMIL NADU","THOOTHUGUDI","SATTANKULAM",68,10,2392,2470
"TAMIL NADU","THOOTHUGUDI","SRIVAIKUNTAM",88,1,504,593
"TAMIL NADU","THOOTHUGUDI","THOOTHUKKUDI",66,2,298,366
"TAMIL NADU","THOOTHUGUDI","TIRUCHENDUR",39,1,418,458
"TAMIL NADU","THOOTHUGUDI","UDANGUDI",24,2,886,912
"TAMIL NADU","THOOTHUGUDI","VILATHIKULAM",58,1,625,684
"TAMIL NADU","TIRUNELVELI","ALANKULAM",945,28,6291,7264
"TAMIL NADU","TIRUNELVELI","AMBASAMUDRAM",69,0,297,366
"TAMIL NADU","TIRUNELVELI","CHERMADEVI",276,28,901,1205
"TAMIL NADU","TIRUNELVELI","KADAYAM",557,28,1492,2077
"TAMIL NADU","TIRUNELVELI","KADAYANALLUR",853,25,4105,4983
"TAMIL NADU","TIRUNELVELI","KALAKADU",132,8,1053,1193
"TAMIL NADU","TIRUNELVELI","KEELAPAVOOR",374,12,5266,5652
"TAMIL NADU","TIRUNELVELI","KURUVIKULAM",1759,33,5632,7424
"TAMIL NADU","TIRUNELVELI","MANOOR",1851,33,3971,5855
"TAMIL NADU","TIRUNELVELI","MELANEELITHANALLUR",740,18,6681,7439
"TAMIL NADU","TIRUNELVELI","NANGUNERI",592,46,1774,2412
"TAMIL NADU","TIRUNELVELI","PALAYAMCOTTAI",531,10,1656,2197
"TAMIL NADU","TIRUNELVELI","PAPPAKUDI",174,29,1525,1728
"TAMIL NADU","TIRUNELVELI","RADHAPURAM",198,18,2972,3188
"TAMIL NADU","TIRUNELVELI","SANKARANKOIL",1499,19,4697,6215
"TAMIL NADU","TIRUNELVELI","SHENCOTTAI",292,8,986,1286
"TAMIL NADU","TIRUNELVELI","TENKASI",228,16,1555,1799
"TAMIL NADU","TIRUNELVELI","VALLIYOOR",494,31,4717,5242
"TAMIL NADU","TIRUNELVELI","VASUDEVANALLUR",NA,NA,NA,NA
"TAMIL NADU","TIRUVALLUR","EEKKADU",185,12,1218,1415
"TAMIL NADU","TIRUVALLUR","ELLAPURAM",2,0,33,35
"TAMIL NADU","TIRUVALLUR","ELLAPURAM",36,1,368,405
"TAMIL NADU","TIRUVALLUR","GUMMIDIPOONDI",101,4,1324,1429
"TAMIL NADU","TIRUVALLUR","KADAMBATTUR",147,9,1467,1623
"TAMIL NADU","TIRUVALLUR","KANAGAMMA CHATHIRAM",231,99,2230,2560
"TAMIL NADU","TIRUVALLUR","MINJUR",67,5,418,490
"TAMIL NADU","TIRUVALLUR","PALLIPATTU",217,16,2867,3100
"TAMIL NADU","TIRUVALLUR","POONAMALLEE",176,6,1157,1339
"TAMIL NADU","TIRUVALLUR","POONDI",200,1,1169,1370
"TAMIL NADU","TIRUVALLUR","POONDI",207,3,3078,3288
"TAMIL NADU","TIRUVALLUR","R.K. PETTAI",388,17,1993,2398
"TAMIL NADU","TIRUVALLUR","SOZHAVARAM",23,4,452,479
"TAMIL NADU","TIRUVALLUR","THIRUVAALANGADU",192,5,2349,2546
"TAMIL NADU","TIRUVALLUR","TIRUTTANI",34,1,771,806
"TAMIL NADU","TIRUVALLUR","TIRUVELLORE",2,0,11,13
"TAMIL NADU","TIRUVANNAMALAI","ANAKKAVUR PT",817,26,6036,6879
"TAMIL NADU","TIRUVANNAMALAI","ARANI",765,153,6060,6978
"TAMIL NADU","TIRUVANNAMALAI","CHENGAM",1236,166,9198,10600
"TAMIL NADU","TIRUVANNAMALAI","CHETPET",570,26,7272,7868
"TAMIL NADU","TIRUVANNAMALAI","CHEYYAR PANCHAYAT",828,61,5472,6361
"TAMIL NADU","TIRUVANNAMALAI","JAWADHU HILLS",1,342,59,402
"TAMIL NADU","TIRUVANNAMALAI","KALASAPAKKAM",651,17,8889,9557
"TAMIL NADU","TIRUVANNAMALAI","KILPENNATHUR",1007,167,8011,9185
"TAMIL NADU","TIRUVANNAMALAI","PERANAMALLUR",619,111,7731,8461
"TAMIL NADU","TIRUVANNAMALAI","POLUR",887,40,9903,10830
"TAMIL NADU","TIRUVANNAMALAI","PUDUPALAYAM",1153,72,6941,8166
"TAMIL NADU","TIRUVANNAMALAI","THANDARAMBATTU",1414,1083,7992,10489
"TAMIL NADU","TIRUVANNAMALAI","THELLAR",1321,103,7576,9000
"TAMIL NADU","TIRUVANNAMALAI","THIRUVANNAMALAI",828,412,8013,9253
"TAMIL NADU","TIRUVANNAMALAI","THURINJAPURAM",636,162,9318,10116
"TAMIL NADU","TIRUVANNAMALAI","VANDAVASI",815,48,6548,7411
"TAMIL NADU","TIRUVANNAMALAI","VEMBAKKAM PT",550,14,4651,5215
"TAMIL NADU","TIRUVANNAMALAI","WEST ARNI",634,63,6459,7156
"TAMIL NADU","TIRUVARUR","KORADACHERI",NA,NA,NA,NA
"TAMIL NADU","TIRUVARUR","KOTTUR",0,0,2,2
"TAMIL NADU","TIRUVARUR","KUDAVASAL",NA,NA,NA,NA
"TAMIL NADU","TIRUVARUR","MANNARGUDI",0,0,1,1
"TAMIL NADU","TIRUVARUR","MUTHUPETTAI",2,0,3,5
"TAMIL NADU","TIRUVARUR","NANNILAM",NA,NA,NA,NA
"TAMIL NADU","TIRUVARUR","NEEDAMANGALAM",NA,NA,NA,NA
"TAMIL NADU","TIRUVARUR","THIRUTHURAIPOONDI",NA,NA,NA,NA
"TAMIL NADU","TIRUVARUR","THIRUVARUR",NA,NA,NA,NA
"TAMIL NADU","TIRUVARUR","VALANGAIMAN",7,1,49,57
"TAMIL NADU","TRICHIRAPPALLI","ANDTHANALLUR",2,0,343,345
"TAMIL NADU","TRICHIRAPPALLI","LALGUDI",76,1,751,828
"TAMIL NADU","TRICHIRAPPALLI","MANACHANALLUR",699,58,5312,6069
"TAMIL NADU","TRICHIRAPPALLI","MANAPPARAI",332,10,4059,4401
"TAMIL NADU","TRICHIRAPPALLI","MANIKANDAM",0,0,21,21
"TAMIL NADU","TRICHIRAPPALLI","MARUNGAPURI",723,20,7638,8381
"TAMIL NADU","TRICHIRAPPALLI","MUSIRI",696,8,5018,5722
"TAMIL NADU","TRICHIRAPPALLI","PULLAMBADI",181,8,3049,3238
"TAMIL NADU","TRICHIRAPPALLI","T.PET",533,21,8307,8861
"TAMIL NADU","TRICHIRAPPALLI","THIRUVERAMBUR",18,4,931,953
"TAMIL NADU","TRICHIRAPPALLI","THOTTIAM",380,30,5106,5516
"TAMIL NADU","TRICHIRAPPALLI","THURAIYUR",586,297,5739,6622
"TAMIL NADU","TRICHIRAPPALLI","UPPILIYAPURAM",714,210,5577,6501
"TAMIL NADU","TRICHIRAPPALLI","VAIYAMPATTI",480,2,6177,6659
"TAMIL NADU","VELLORE","Alangayam",115,99,3766,3980
"TAMIL NADU","VELLORE","Anaicut",807,66,6942,7815
"TAMIL NADU","VELLORE","Arakonam",164,11,1613,1788
"TAMIL NADU","VELLORE","Arcot",505,5,5512,6022
"TAMIL NADU","VELLORE","Gudiyatham",366,7,5257,5630
"TAMIL NADU","VELLORE","Jolarpet",114,136,5399,5649
"TAMIL NADU","VELLORE","Kandili",222,31,5593,5846
"TAMIL NADU","VELLORE","Kaniyambadi",339,16,4667,5022
"TAMIL NADU","VELLORE","Katpadi",134,1,2155,2290
"TAMIL NADU","VELLORE","Kaveripakkam",436,13,5109,5558
"TAMIL NADU","VELLORE","Kvkuppam",312,5,5353,5670
"TAMIL NADU","VELLORE","Madhanoor",209,51,2685,2945
"TAMIL NADU","VELLORE","Natrampalli",505,48,3130,3683
"TAMIL NADU","VELLORE","Nemili",622,21,5954,6597
"TAMIL NADU","VELLORE","Pernambut",451,20,5383,5854
"TAMIL NADU","VELLORE","Sholinghur",336,107,5479,5922
"TAMIL NADU","VELLORE","Thimiri",208,0,2472,2680
"TAMIL NADU","VELLORE","Tirupathur",412,28,5498,5938
"TAMIL NADU","VELLORE","Vellore",401,0,2972,3373
"TAMIL NADU","VELLORE","Walajah",244,14,3811,4069
"TAMIL NADU","VILLUPURAM","CHINNA SALEM",1621,150,9268,11039
"TAMIL NADU","VILLUPURAM","GINGEE",844,212,9352,10408
"TAMIL NADU","VILLUPURAM","KALLAKURICHI",1405,313,6501,8219
"TAMIL NADU","VILLUPURAM","KALRAYAN HILLS",108,307,771,1186
"TAMIL NADU","VILLUPURAM","KANAI",506,38,4891,5435
"TAMIL NADU","VILLUPURAM","KANDAMANGALAM",73,8,1453,1534
"TAMIL NADU","VILLUPURAM","KOLIYANUR",124,104,1469,1697
"TAMIL NADU","VILLUPURAM","MARAKKANAM",1180,25,6179,7384
"TAMIL NADU","VILLUPURAM","MAYILAM",1204,11,5682,6897
"TAMIL NADU","VILLUPURAM","MELMALAIYANUR",1013,43,8555,9611
"TAMIL NADU","VILLUPURAM","MUGAIYUR",862,11,5926,6799
"TAMIL NADU","VILLUPURAM","OLAKKUR",1452,24,5399,6875
"TAMIL NADU","VILLUPURAM","RISHIVANTHAYAM",1469,303,6302,8074
"TAMIL NADU","VILLUPURAM","SANKARAPURAM",1009,128,7569,8706
"TAMIL NADU","VILLUPURAM","THIRUKKOYILUR",1448,24,5139,6611
"TAMIL NADU","VILLUPURAM","THIRUNAVALUR",288,322,2581,3191
"TAMIL NADU","VILLUPURAM","THIRUVENNAINALLUR",51,2,688,741
"TAMIL NADU","VILLUPURAM","THIYAGADHURGAM",1051,6,4075,5132
"TAMIL NADU","VILLUPURAM","ULUNDURPET",1216,96,6777,8089
"TAMIL NADU","VILLUPURAM","VAANOOR",474,116,2206,2796
"TAMIL NADU","VILLUPURAM","VALLAM",1333,193,8889,10415
"TAMIL NADU","VILLUPURAM","VIKKIRAVANDI",317,9,3923,4249
"TAMIL NADU","VIRUDHUNAGAR","ARUPPUKOTTAI",150,26,1157,1333
"TAMIL NADU","VIRUDHUNAGAR","KARIAPATTI",319,17,1752,2088
"TAMIL NADU","VIRUDHUNAGAR","NARIKUDI",135,20,803,958
"TAMIL NADU","VIRUDHUNAGAR","RAJAPALAYAM",821,25,4831,5677
"TAMIL NADU","VIRUDHUNAGAR","SATTUR",309,33,2190,2532
"TAMIL NADU","VIRUDHUNAGAR","SIVAKASI",502,34,2871,3407
"TAMIL NADU","VIRUDHUNAGAR","SRIVILLIPUTHUR",746,23,3863,4632
"TAMIL NADU","VIRUDHUNAGAR","TIRUCHULI",265,23,1882,2170
"TAMIL NADU","VIRUDHUNAGAR","VEMBAKOTTAI",302,23,2969,3294
"TAMIL NADU","VIRUDHUNAGAR","VIRUDHUNAGAR",472,43,2147,2662
"TAMIL NADU","VIRUDHUNAGAR","WATRAP",1103,31,3903,5037
"TRIPURA","DHALAI","CHAWMANU",NA,NA,NA,NA
"TRIPURA","DHALAI","DAMBURNAGAR",NA,NA,NA,NA
"TRIPURA","DHALAI","MANU",NA,NA,NA,NA
"TRIPURA","DHALAI","SALEMA",16,36,54,106
"TRIPURA","NORTH","DASDA",NA,NA,NA,NA
"TRIPURA","NORTH","KADAMTALA",NA,NA,NA,NA
"TRIPURA","NORTH","KUMARGHAT",0,0,0,0
"TRIPURA","NORTH","PANISAGAR",3,7,22,32
"TRIPURA","NORTH","PECHARTHAL",NA,NA,NA,NA
"TRIPURA","SOUTH","AMARPUR",NA,NA,NA,NA
"TRIPURA","SOUTH","BAGAFA",21,25,136,182
"TRIPURA","SOUTH","KARBOK",NA,NA,NA,NA
"TRIPURA","SOUTH","KILLA",NA,NA,NA,NA
"TRIPURA","SOUTH","MATABARI",3,0,45,48
"TRIPURA","SOUTH","RAJNAGAR",22,19,73,114
"TRIPURA","SOUTH","RAPAICHARI",NA,NA,NA,NA
"TRIPURA","SOUTH","SATCHAND",57,80,77,214
"TRIPURA","WEST","BISHALGARH",NA,NA,NA,NA
"TRIPURA","WEST","DUKLI",NA,NA,NA,NA
"TRIPURA","WEST","JAMPAIJALA",NA,NA,NA,NA
"TRIPURA","WEST","JIRANIA",NA,NA,NA,NA
"TRIPURA","WEST","KHOWAI",NA,NA,NA,NA
"TRIPURA","WEST","MANDAI",NA,NA,NA,NA
"TRIPURA","WEST","MELAGHAR",0,0,1,1
"TRIPURA","WEST","MOHANPUR",NA,NA,NA,NA
"TRIPURA","WEST","TELIAMURA",NA,NA,NA,NA
"TRIPURA","WEST","TULASIKHAR",NA,NA,NA,NA
"UTTAR PRADESH","AGRA","ACHNERA",NA,NA,NA,NA
"UTTAR PRADESH","AGRA","AKOLA",6,0,209,215
"UTTAR PRADESH","AGRA","BAH",0,0,9,9
"UTTAR PRADESH","AGRA","BAMROLI AHIR",5,0,119,124
"UTTAR PRADESH","AGRA","BICHPURI",32,0,311,343
"UTTAR PRADESH","AGRA","ETMADPUR",NA,NA,NA,NA
"UTTAR PRADESH","AGRA","FATEHABAD",18,1,337,356
"UTTAR PRADESH","AGRA","FATEHPUR SIKRI",87,0,616,703
"UTTAR PRADESH","AGRA","JAGNER",189,6,1706,1901
"UTTAR PRADESH","AGRA","JETPUR KALAN",NA,NA,NA,NA
"UTTAR PRADESH","AGRA","KHANDOLI",100,132,656,888
"UTTAR PRADESH","AGRA","KHERA GARH",94,2,742,838
"UTTAR PRADESH","AGRA","PINAHAT",0,0,12,12
"UTTAR PRADESH","AGRA","SAIYA",13,6,454,473
"UTTAR PRADESH","AGRA","SHAMSABAD",0,1,47,48
"UTTAR PRADESH","ALIGARH","AKRABAD",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","ATROLI",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","BIJOLI",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","CHANDOS",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","DHANIPUR",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","GANGIRI",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","GONDA",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","HASAYAN",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","HATHRAS",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","IGLAS",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","KHEAR",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","LODHA",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","MURSAN",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","SASNI",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","SIKANDRARAO",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","TAPPEL",14,10,244,268
"UTTAR PRADESH","ALIGARH","ZAWAN",NA,NA,NA,NA
"UTTAR PRADESH","ALLAHABAD","BAHADURPUR",NA,NA,NA,NA
"UTTAR PRADESH","ALLAHABAD","BAHRIA",0,0,8,8
"UTTAR PRADESH","ALLAHABAD","CHAIL",0,0,17,17
"UTTAR PRADESH","ALLAHABAD","CHAKA",8,2,87,97
"UTTAR PRADESH","ALLAHABAD","DHANUPUR",8,2,68,78
"UTTAR PRADESH","ALLAHABAD","HANDIA",4,2,5,11
"UTTAR PRADESH","ALLAHABAD","HOLAGARH",0,0,1,1
"UTTAR PRADESH","ALLAHABAD","JASRA",0,0,4,4
"UTTAR PRADESH","ALLAHABAD","KARA",NA,NA,NA,NA
"UTTAR PRADESH","ALLAHABAD","KARCHHANA",0,0,1,1
"UTTAR PRADESH","ALLAHABAD","KAUDHIYARA",0,0,4,4
"UTTAR PRADESH","ALLAHABAD","KAURIHAR",NA,NA,NA,NA
"UTTAR PRADESH","ALLAHABAD","KORAON",55,55,1216,1326
"UTTAR PRADESH","ALLAHABAD","KOSHAMBHI",7,2,79,88
"UTTAR PRADESH","ALLAHABAD","MANDA",71,3,1044,1118
"UTTAR PRADESH","ALLAHABAD","MANJHANPUR",9,2,61,72
"UTTAR PRADESH","ALLAHABAD","MAUAIMA",2,0,21,23
"UTTAR PRADESH","ALLAHABAD","MEJA",5,0,46,51
"UTTAR PRADESH","ALLAHABAD","MURATGANJ",2,0,16,18
"UTTAR PRADESH","ALLAHABAD","NEWADA",NA,NA,NA,NA
"UTTAR PRADESH","ALLAHABAD","PHULPUR",2,0,8,10
"UTTAR PRADESH","ALLAHABAD","PRATAPPUR",7,1,65,73
"UTTAR PRADESH","ALLAHABAD","SAIDABAD",1,0,17,18
"UTTAR PRADESH","ALLAHABAD","SARSAWAN",3,0,0,3
"UTTAR PRADESH","ALLAHABAD","SHANKARGARH",14,1,109,124
"UTTAR PRADESH","ALLAHABAD","SIRATHU",2,0,22,24
"UTTAR PRADESH","ALLAHABAD","SORAON",14,1,193,208
"UTTAR PRADESH","ALLAHABAD","URUWAN",0,0,9,9
"UTTAR PRADESH","ALMORA","BAGESHWAR",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","BHAISIACHHANA",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","BHIKIASAIN",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","CHAUKHUTIA",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","DHAULADEVI",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","DWARAHAT",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","GARUR",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","HAWALBAG",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","KAPKOT",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","LAMGARA",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","SALT",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","SYALDE",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","TAKULA",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","TARIKHET",NA,NA,NA,NA
"UTTAR PRADESH","AMBEDKAR NAGAR","AKBARPUR",NA,NA,NA,NA
"UTTAR PRADESH","AMBEDKAR NAGAR","BASHKHARI",NA,NA,NA,NA
"UTTAR PRADESH","AMBEDKAR NAGAR","BHITI",NA,NA,NA,NA
"UTTAR PRADESH","AMBEDKAR NAGAR","BHIYAV",NA,NA,NA,NA
"UTTAR PRADESH","AMBEDKAR NAGAR","JAHANGIR GANJ",NA,NA,NA,NA
"UTTAR PRADESH","AMBEDKAR NAGAR","JALAL PUR",NA,NA,NA,NA
"UTTAR PRADESH","AMBEDKAR NAGAR","KATEHARI",NA,NA,NA,NA
"UTTAR PRADESH","AMBEDKAR NAGAR","RAM NAGAR",NA,NA,NA,NA
"UTTAR PRADESH","AMBEDKAR NAGAR","TANDA",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","AHIROLA",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","ATROULIA",2,0,3,5
"UTTAR PRADESH","AZAMGARH","AZAMATGARH",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","BILARIYA",4,0,8,12
"UTTAR PRADESH","AZAMGARH","HARIYA",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","JAHANA JANJ",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","KOAILSA",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","LALGANJ",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","MAHARAJGANJ",0,0,30,30
"UTTAR PRADESH","AZAMGARH","MARTIN GANJ",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","MEHNAGAR",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","MIRZA PUR",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","MOHAMMADPUR",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","PALHANI",0,0,0,0
"UTTAR PRADESH","AZAMGARH","PAWAI",7,0,0,7
"UTTAR PRADESH","AZAMGARH","PHOOL PUR",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","RANI KI SARAI",5,0,19,24
"UTTAR PRADESH","AZAMGARH","SANTHIYANVA",0,0,29,29
"UTTAR PRADESH","AZAMGARH","TAHAUWARPUR",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","TARAWA",0,0,9,9
"UTTAR PRADESH","AZAMGARH","THEKAMA",0,0,4,4
"UTTAR PRADESH","BADAUN","AMBIYAPUR",NA,NA,NA,NA
"UTTAR PRADESH","BADAUN","ASAFPUR",NA,NA,NA,NA
"UTTAR PRADESH","BADAUN","BISAULI",NA,NA,NA,NA
"UTTAR PRADESH","BADAUN","DATAGANJ",NA,NA,NA,NA
"UTTAR PRADESH","BADAUN","DEHGWA",NA,NA,NA,NA
"UTTAR PRADESH","BADAUN","GUNNAUR",NA,NA,NA,NA
"UTTAR PRADESH","BADAUN","ISLAMNAGAR",NA,NA,NA,NA
"UTTAR PRADESH","BADAUN","JAGAT",NA,NA,NA,NA
"UTTAR PRADESH","BADAUN","JUNABAI",NA,NA,NA,NA
"UTTAR PRADESH","BADAUN","KADAR CHOKE",NA,NA,NA,NA
"UTTAR PRADESH","BADAUN","MYAUN",NA,NA,NA,NA
"UTTAR PRADESH","BADAUN","RAJPURA",NA,NA,NA,NA
"UTTAR PRADESH","BADAUN","SAHASWAN",NA,NA,NA,NA
