-----
{
 "description": "The table refers to block wise distribution of Deep Tubewells according to social status . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "blckdptbwltab3.4.csv", 
 "title": "Download CSV for Block wise Distribution of Deep Tubewells according to Social status for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdptbwltab3.4.csv"
}
-----
"State","District","Block","Scheduled caste","Scheduled tribe","Other social status of farmers","Total"
"TAMIL NADU","PUDUKOTTAI","ARIMALAM",0,0,0,0
"TAMIL NADU","PUDUKOTTAI","AVUDAIYARKOIL",0,0,0,0
"TAMIL NADU","PUDUKOTTAI","GANDRAVAKOTTAI",3,0,4,7
"TAMIL NADU","PUDUKOTTAI","KARAMBAKUDI",0,0,0,0
"TAMIL NADU","PUDUKOTTAI","KUNNANDARKOIL",0,0,0,0
"TAMIL NADU","PUDUKOTTAI","MANAMELKUDI",0,0,0,0
"TAMIL NADU","PUDUKOTTAI","PONNAMARAVATHI",NA,NA,NA,NA
"TAMIL NADU","PUDUKOTTAI","PUDUKKOTTAI",0,0,0,0
"TAMIL NADU","PUDUKOTTAI","THIRUMAYAM",0,0,0,0
"TAMIL NADU","PUDUKOTTAI","THIRUVARANKULAM",0,0,16,16
"TAMIL NADU","PUDUKOTTAI","VIRALIMALAI",0,0,0,0
"TAMIL NADU","RAMNATHAPURAM","BOGALUR",0,0,0,0
"TAMIL NADU","RAMNATHAPURAM","KADALADI",NA,NA,NA,NA
"TAMIL NADU","RAMNATHAPURAM","KAMUTHI",NA,NA,NA,NA
"TAMIL NADU","RAMNATHAPURAM","MANDAPAM",NA,NA,NA,NA
"TAMIL NADU","RAMNATHAPURAM","MUDUKULATHUR",0,0,2,2
"TAMIL NADU","RAMNATHAPURAM","NAINARKOIL",0,0,0,0
"TAMIL NADU","RAMNATHAPURAM","PARAMAKUDI",0,0,0,0
"TAMIL NADU","RAMNATHAPURAM","R.S. MANGALAM",0,0,0,0
"TAMIL NADU","RAMNATHAPURAM","RAMNAD",NA,NA,NA,NA
"TAMIL NADU","RAMNATHAPURAM","THIRUPULANI",NA,NA,NA,NA
"TAMIL NADU","RAMNATHAPURAM","THIRUVADANAI",0,0,0,0
"TAMIL NADU","SALEM","ATTUR",0,0,25,25
"TAMIL NADU","SALEM","AYOTHIYAPATTANAM",NA,NA,NA,NA
"TAMIL NADU","SALEM","EDAPPADI",0,24,34,58
"TAMIL NADU","SALEM","GANGAVALLI",0,0,7,7
"TAMIL NADU","SALEM","KADAYAAMPATTI",0,1,247,248
"TAMIL NADU","SALEM","KOLATHUR",0,0,119,119
"TAMIL NADU","SALEM","KONGANAPURAM",10,9,18,37
"TAMIL NADU","SALEM","MAGUNDAMCHAVDI",10,33,29,72
"TAMIL NADU","SALEM","MECHERI",0,0,71,71
"TAMIL NADU","SALEM","NANGAVALLI",0,0,9,9
"TAMIL NADU","SALEM","OMALUR",2,1,282,285
"TAMIL NADU","SALEM","PANAMARATHUPATTI",0,0,6,6
"TAMIL NADU","SALEM","PEDDANAICKENPALAYAM",0,0,75,75
"TAMIL NADU","SALEM","SALEM",NA,NA,NA,NA
"TAMIL NADU","SALEM","SANGAGRI",23,0,59,82
"TAMIL NADU","SALEM","THALAIVASAL",NA,NA,NA,NA
"TAMIL NADU","SALEM","THARAMANGALAM",0,0,124,124
"TAMIL NADU","SALEM","VAZHAPPAADI",NA,NA,NA,NA
"TAMIL NADU","SALEM","VEERAPANDI",0,0,1,1
"TAMIL NADU","SALEM","YERCAUD",NA,NA,NA,NA
"TAMIL NADU","SIVAGANGA","DEVAKOTTAI",0,0,0,0
"TAMIL NADU","SIVAGANGA","ILAYANKUDI",0,0,11,11
"TAMIL NADU","SIVAGANGA","KALAIYARKOIL",0,0,0,0
"TAMIL NADU","SIVAGANGA","KALLAL",0,0,0,0
"TAMIL NADU","SIVAGANGA","KANNANKUDI",0,0,1,1
"TAMIL NADU","SIVAGANGA","MANAMADURAI",NA,NA,NA,NA
"TAMIL NADU","SIVAGANGA","S.PUDUR",NA,NA,NA,NA
"TAMIL NADU","SIVAGANGA","SAKKOTTAI",0,0,0,0
"TAMIL NADU","SIVAGANGA","SINGAMPUNARI",0,0,0,0
"TAMIL NADU","SIVAGANGA","SIVAGANGA",NA,NA,NA,NA
"TAMIL NADU","SIVAGANGA","THIRUPPATUR",0,0,0,0
"TAMIL NADU","SIVAGANGA","THIRUPPUVANAM",0,0,0,0
"TAMIL NADU","THANJAVUR","AMMAPETTAI",0,0,0,0
"TAMIL NADU","THANJAVUR","BUDALUR",NA,NA,NA,NA
"TAMIL NADU","THANJAVUR","KUMBAKONAM",NA,NA,NA,NA
"TAMIL NADU","THANJAVUR","MADUKKUR",0,0,0,0
"TAMIL NADU","THANJAVUR","ORATHANAD",0,0,0,0
"TAMIL NADU","THANJAVUR","PAPANASAM",NA,NA,NA,NA
"TAMIL NADU","THANJAVUR","PATTUKOTTAI",0,0,0,0
"TAMIL NADU","THANJAVUR","PERAVURANI",0,0,0,0
"TAMIL NADU","THANJAVUR","SETHUBASATHIRAM",0,0,0,0
"TAMIL NADU","THANJAVUR","THANJAVUR",0,0,0,0
"TAMIL NADU","THANJAVUR","THIRUPPANANTHAL",NA,NA,NA,NA
"TAMIL NADU","THANJAVUR","THIRUVAIYARU",NA,NA,NA,NA
"TAMIL NADU","THANJAVUR","THIRUVIDAIMARUDUR",0,0,0,0
"TAMIL NADU","THANJAVUR","THIRUVONAM",0,0,0,0
"TAMIL NADU","THANJAVUR","VALANGAIMAN",NA,NA,NA,NA
"TAMIL NADU","THE NILGIRIS","COONOOR",NA,NA,NA,NA
"TAMIL NADU","THE NILGIRIS","GUDALUR",NA,NA,NA,NA
"TAMIL NADU","THE NILGIRIS","KOTAGIRI",NA,NA,NA,NA
"TAMIL NADU","THE NILGIRIS","UDHAGAMANDALAM",NA,NA,NA,NA
"TAMIL NADU","THENI","ANDIPATTI",NA,NA,NA,NA
"TAMIL NADU","THENI","BODI",9,0,247,256
"TAMIL NADU","THENI","CHINNAMANUR",NA,NA,NA,NA
"TAMIL NADU","THENI","CUMBUM",3,0,24,27
"TAMIL NADU","THENI","KADAMALAIKUNDU",NA,NA,NA,NA
"TAMIL NADU","THENI","PERIYAKULAM",NA,NA,NA,NA
"TAMIL NADU","THENI","THENI",NA,NA,NA,NA
"TAMIL NADU","THENI","UTHAMAPALAYAM",NA,NA,NA,NA
"TAMIL NADU","THOOTHUGUDI","ALWARTHIRUNAGARI",NA,NA,NA,NA
"TAMIL NADU","THOOTHUGUDI","KARUNGULAM",NA,NA,NA,NA
"TAMIL NADU","THOOTHUGUDI","KAYATHAR",NA,NA,NA,NA
"TAMIL NADU","THOOTHUGUDI","KOVILPATTI",NA,NA,NA,NA
"TAMIL NADU","THOOTHUGUDI","OTTAPIDARAM",NA,NA,NA,NA
"TAMIL NADU","THOOTHUGUDI","PUDUR",NA,NA,NA,NA
"TAMIL NADU","THOOTHUGUDI","SATTANKULAM",NA,NA,NA,NA
"TAMIL NADU","THOOTHUGUDI","SRIVAIKUNTAM",NA,NA,NA,NA
"TAMIL NADU","THOOTHUGUDI","THOOTHUKKUDI",NA,NA,NA,NA
"TAMIL NADU","THOOTHUGUDI","TIRUCHENDUR",NA,NA,NA,NA
"TAMIL NADU","THOOTHUGUDI","UDANGUDI",NA,NA,NA,NA
"TAMIL NADU","THOOTHUGUDI","VILATHIKULAM",NA,NA,NA,NA
"TAMIL NADU","TIRUNELVELI","ALANKULAM",0,0,0,0
"TAMIL NADU","TIRUNELVELI","AMBASAMUDRAM",NA,NA,NA,NA
"TAMIL NADU","TIRUNELVELI","CHERMADEVI",NA,NA,NA,NA
"TAMIL NADU","TIRUNELVELI","KADAYAM",NA,NA,NA,NA
"TAMIL NADU","TIRUNELVELI","KADAYANALLUR",NA,NA,NA,NA
"TAMIL NADU","TIRUNELVELI","KALAKADU",NA,NA,NA,NA
"TAMIL NADU","TIRUNELVELI","KEELAPAVOOR",0,0,0,0
"TAMIL NADU","TIRUNELVELI","KURUVIKULAM",NA,NA,NA,NA
"TAMIL NADU","TIRUNELVELI","MANOOR",NA,NA,NA,NA
"TAMIL NADU","TIRUNELVELI","MELANEELITHANALLUR",NA,NA,NA,NA
"TAMIL NADU","TIRUNELVELI","NANGUNERI",NA,NA,NA,NA
"TAMIL NADU","TIRUNELVELI","PALAYAMCOTTAI",0,0,0,0
"TAMIL NADU","TIRUNELVELI","PAPPAKUDI",NA,NA,NA,NA
"TAMIL NADU","TIRUNELVELI","RADHAPURAM",NA,NA,NA,NA
"TAMIL NADU","TIRUNELVELI","SANKARANKOIL",NA,NA,NA,NA
"TAMIL NADU","TIRUNELVELI","SHENCOTTAI",0,0,0,0
"TAMIL NADU","TIRUNELVELI","TENKASI",0,0,0,0
"TAMIL NADU","TIRUNELVELI","VALLIYOOR",0,0,1,1
"TAMIL NADU","TIRUNELVELI","VASUDEVANALLUR",0,0,3,3
"TAMIL NADU","TIRUVALLUR","EEKKADU",5,0,28,33
"TAMIL NADU","TIRUVALLUR","ELLAPURAM",NA,NA,NA,NA
"TAMIL NADU","TIRUVALLUR","ELLAPURAM",0,0,2,2
"TAMIL NADU","TIRUVALLUR","GUMMIDIPOONDI",1,5,0,6
"TAMIL NADU","TIRUVALLUR","KADAMBATTUR",NA,NA,NA,NA
"TAMIL NADU","TIRUVALLUR","KANAGAMMA CHATHIRAM",NA,NA,NA,NA
"TAMIL NADU","TIRUVALLUR","MINJUR",6,1,40,47
"TAMIL NADU","TIRUVALLUR","PALLIPATTU",NA,NA,NA,NA
"TAMIL NADU","TIRUVALLUR","POONAMALLEE",8,0,103,111
"TAMIL NADU","TIRUVALLUR","POONDI",3,0,23,26
"TAMIL NADU","TIRUVALLUR","POONDI",0,0,3,3
"TAMIL NADU","TIRUVALLUR","R.K. PETTAI",NA,NA,NA,NA
"TAMIL NADU","TIRUVALLUR","SOZHAVARAM",0,0,34,34
"TAMIL NADU","TIRUVALLUR","THIRUVAALANGADU",NA,NA,NA,NA
"TAMIL NADU","TIRUVALLUR","TIRUTTANI",NA,NA,NA,NA
"TAMIL NADU","TIRUVALLUR","TIRUVELLORE",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","ANAKKAVUR PT",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","ARANI",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","CHENGAM",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","CHETPET",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","CHEYYAR PANCHAYAT",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","JAWADHU HILLS",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","KALASAPAKKAM",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","KILPENNATHUR",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","PERANAMALLUR",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","POLUR",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","PUDUPALAYAM",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","THANDARAMBATTU",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","THELLAR",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","THIRUVANNAMALAI",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","THURINJAPURAM",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","VANDAVASI",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","VEMBAKKAM PT",NA,NA,NA,NA
"TAMIL NADU","TIRUVANNAMALAI","WEST ARNI",NA,NA,NA,NA
"TAMIL NADU","TIRUVARUR","KORADACHERI",NA,NA,NA,NA
"TAMIL NADU","TIRUVARUR","KOTTUR",0,0,0,0
"TAMIL NADU","TIRUVARUR","KUDAVASAL",NA,NA,NA,NA
"TAMIL NADU","TIRUVARUR","MANNARGUDI",0,0,0,0
"TAMIL NADU","TIRUVARUR","MUTHUPETTAI",NA,NA,NA,NA
"TAMIL NADU","TIRUVARUR","NANNILAM",NA,NA,NA,NA
"TAMIL NADU","TIRUVARUR","NEEDAMANGALAM",0,0,0,0
"TAMIL NADU","TIRUVARUR","THIRUTHURAIPOONDI",0,0,0,0
"TAMIL NADU","TIRUVARUR","THIRUVARUR",NA,NA,NA,NA
"TAMIL NADU","TIRUVARUR","VALANGAIMAN",NA,NA,NA,NA
"TAMIL NADU","TRICHIRAPPALLI","ANDTHANALLUR",NA,NA,NA,NA
"TAMIL NADU","TRICHIRAPPALLI","LALGUDI",0,0,0,0
"TAMIL NADU","TRICHIRAPPALLI","MANACHANALLUR",NA,NA,NA,NA
"TAMIL NADU","TRICHIRAPPALLI","MANAPPARAI",NA,NA,NA,NA
"TAMIL NADU","TRICHIRAPPALLI","MANIKANDAM",NA,NA,NA,NA
"TAMIL NADU","TRICHIRAPPALLI","MARUNGAPURI",NA,NA,NA,NA
"TAMIL NADU","TRICHIRAPPALLI","MUSIRI",NA,NA,NA,NA
"TAMIL NADU","TRICHIRAPPALLI","PULLAMBADI",0,0,0,0
"TAMIL NADU","TRICHIRAPPALLI","T.PET",NA,NA,NA,NA
"TAMIL NADU","TRICHIRAPPALLI","THIRUVERAMBUR",NA,NA,NA,NA
"TAMIL NADU","TRICHIRAPPALLI","THOTTIAM",NA,NA,NA,NA
"TAMIL NADU","TRICHIRAPPALLI","THURAIYUR",NA,NA,NA,NA
"TAMIL NADU","TRICHIRAPPALLI","UPPILIYAPURAM",NA,NA,NA,NA
"TAMIL NADU","TRICHIRAPPALLI","VAIYAMPATTI",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Alangayam",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Anaicut",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Arakonam",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Arcot",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Gudiyatham",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Jolarpet",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Kandili",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Kaniyambadi",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Katpadi",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Kaveripakkam",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Kvkuppam",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Madhanoor",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Natrampalli",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Nemili",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Pernambut",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Sholinghur",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Thimiri",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Tirupathur",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Vellore",NA,NA,NA,NA
"TAMIL NADU","VELLORE","Walajah",NA,NA,NA,NA
"TAMIL NADU","VILLUPURAM","CHINNA SALEM",NA,NA,NA,NA
"TAMIL NADU","VILLUPURAM","GINGEE",NA,NA,NA,NA
"TAMIL NADU","VILLUPURAM","KALLAKURICHI",0,0,0,0
"TAMIL NADU","VILLUPURAM","KALRAYAN HILLS",NA,NA,NA,NA
"TAMIL NADU","VILLUPURAM","KANAI",0,0,8,8
"TAMIL NADU","VILLUPURAM","KANDAMANGALAM",109,14,2407,2530
"TAMIL NADU","VILLUPURAM","KOLIYANUR",35,46,124,205
"TAMIL NADU","VILLUPURAM","MARAKKANAM",25,1,484,510
"TAMIL NADU","VILLUPURAM","MAYILAM",NA,NA,NA,NA
"TAMIL NADU","VILLUPURAM","MELMALAIYANUR",NA,NA,NA,NA
"TAMIL NADU","VILLUPURAM","MUGAIYUR",9,0,56,65
"TAMIL NADU","VILLUPURAM","OLAKKUR",NA,NA,NA,NA
"TAMIL NADU","VILLUPURAM","RISHIVANTHAYAM",NA,NA,NA,NA
"TAMIL NADU","VILLUPURAM","SANKARAPURAM",NA,NA,NA,NA
"TAMIL NADU","VILLUPURAM","THIRUKKOYILUR",NA,NA,NA,NA
"TAMIL NADU","VILLUPURAM","THIRUNAVALUR",75,10,898,983
"TAMIL NADU","VILLUPURAM","THIRUVENNAINALLUR",313,94,2697,3104
"TAMIL NADU","VILLUPURAM","THIYAGADHURGAM",NA,NA,NA,NA
"TAMIL NADU","VILLUPURAM","ULUNDURPET",0,0,4,4
"TAMIL NADU","VILLUPURAM","VAANOOR",67,4,641,712
"TAMIL NADU","VILLUPURAM","VALLAM",NA,NA,NA,NA
"TAMIL NADU","VILLUPURAM","VIKKIRAVANDI",0,0,63,63
"TAMIL NADU","VIRUDHUNAGAR","ARUPPUKOTTAI",NA,NA,NA,NA
"TAMIL NADU","VIRUDHUNAGAR","KARIAPATTI",NA,NA,NA,NA
"TAMIL NADU","VIRUDHUNAGAR","NARIKUDI",NA,NA,NA,NA
"TAMIL NADU","VIRUDHUNAGAR","RAJAPALAYAM",NA,NA,NA,NA
"TAMIL NADU","VIRUDHUNAGAR","SATTUR",NA,NA,NA,NA
"TAMIL NADU","VIRUDHUNAGAR","SIVAKASI",NA,NA,NA,NA
"TAMIL NADU","VIRUDHUNAGAR","SRIVILLIPUTHUR",0,0,0,0
"TAMIL NADU","VIRUDHUNAGAR","TIRUCHULI",NA,NA,NA,NA
"TAMIL NADU","VIRUDHUNAGAR","VEMBAKOTTAI",NA,NA,NA,NA
"TAMIL NADU","VIRUDHUNAGAR","VIRUDHUNAGAR",NA,NA,NA,NA
"TAMIL NADU","VIRUDHUNAGAR","WATRAP",NA,NA,NA,NA
"TRIPURA","DHALAI","CHAWMANU",NA,NA,NA,NA
"TRIPURA","DHALAI","DAMBURNAGAR",NA,NA,NA,NA
"TRIPURA","DHALAI","MANU",0,0,0,0
"TRIPURA","DHALAI","SALEMA",0,0,0,0
"TRIPURA","NORTH","DASDA",NA,NA,NA,NA
"TRIPURA","NORTH","KADAMTALA",0,0,0,0
"TRIPURA","NORTH","KUMARGHAT",NA,NA,NA,NA
"TRIPURA","NORTH","PANISAGAR",0,0,0,0
"TRIPURA","NORTH","PECHARTHAL",NA,NA,NA,NA
"TRIPURA","SOUTH","AMARPUR",NA,NA,NA,NA
"TRIPURA","SOUTH","BAGAFA",0,0,0,0
"TRIPURA","SOUTH","KARBOK",NA,NA,NA,NA
"TRIPURA","SOUTH","KILLA",0,0,0,0
"TRIPURA","SOUTH","MATABARI",0,0,0,0
"TRIPURA","SOUTH","RAJNAGAR",0,0,0,0
"TRIPURA","SOUTH","RAPAICHARI",0,0,0,0
"TRIPURA","SOUTH","SATCHAND",0,0,0,0
"TRIPURA","WEST","BISHALGARH",0,0,0,0
"TRIPURA","WEST","DUKLI",0,0,0,0
"TRIPURA","WEST","JAMPAIJALA",0,0,0,0
"TRIPURA","WEST","JIRANIA",0,0,0,0
"TRIPURA","WEST","KHOWAI",0,0,0,0
"TRIPURA","WEST","MANDAI",NA,NA,NA,NA
"TRIPURA","WEST","MELAGHAR",0,0,0,0
"TRIPURA","WEST","MOHANPUR",0,0,0,0
"TRIPURA","WEST","TELIAMURA",0,0,0,0
"TRIPURA","WEST","TULASIKHAR",0,0,0,0
"UTTAR PRADESH","AGRA","ACHNERA",0,0,0,0
"UTTAR PRADESH","AGRA","AKOLA",NA,NA,NA,NA
"UTTAR PRADESH","AGRA","BAH",0,0,0,0
"UTTAR PRADESH","AGRA","BAMROLI AHIR",0,0,0,0
"UTTAR PRADESH","AGRA","BICHPURI",NA,NA,NA,NA
"UTTAR PRADESH","AGRA","ETMADPUR",0,0,0,0
"UTTAR PRADESH","AGRA","FATEHABAD",0,0,0,0
"UTTAR PRADESH","AGRA","FATEHPUR SIKRI",0,0,0,0
"UTTAR PRADESH","AGRA","JAGNER",NA,NA,NA,NA
"UTTAR PRADESH","AGRA","JETPUR KALAN",0,0,0,0
"UTTAR PRADESH","AGRA","KHANDOLI",NA,NA,NA,NA
"UTTAR PRADESH","AGRA","KHERA GARH",NA,NA,NA,NA
"UTTAR PRADESH","AGRA","PINAHAT",0,0,0,0
"UTTAR PRADESH","AGRA","SAIYA",NA,NA,NA,NA
"UTTAR PRADESH","AGRA","SHAMSABAD",0,0,0,0
"UTTAR PRADESH","ALIGARH","AKRABAD",0,0,0,0
"UTTAR PRADESH","ALIGARH","ATROLI",0,0,0,0
"UTTAR PRADESH","ALIGARH","BIJOLI",0,0,0,0
"UTTAR PRADESH","ALIGARH","CHANDOS",0,0,0,0
"UTTAR PRADESH","ALIGARH","DHANIPUR",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","GANGIRI",0,0,0,0
"UTTAR PRADESH","ALIGARH","GONDA",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","HASAYAN",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","HATHRAS",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","IGLAS",0,0,0,0
"UTTAR PRADESH","ALIGARH","KHEAR",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","LODHA",0,0,0,0
"UTTAR PRADESH","ALIGARH","MURSAN",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","SASNI",0,0,0,0
"UTTAR PRADESH","ALIGARH","SIKANDRARAO",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","TAPPEL",NA,NA,NA,NA
"UTTAR PRADESH","ALIGARH","ZAWAN",NA,NA,NA,NA
"UTTAR PRADESH","ALLAHABAD","BAHADURPUR",NA,NA,NA,NA
"UTTAR PRADESH","ALLAHABAD","BAHRIA",NA,NA,NA,NA
"UTTAR PRADESH","ALLAHABAD","CHAIL",1,0,40,41
"UTTAR PRADESH","ALLAHABAD","CHAKA",0,0,0,0
"UTTAR PRADESH","ALLAHABAD","DHANUPUR",0,0,0,0
"UTTAR PRADESH","ALLAHABAD","HANDIA",0,0,0,0
"UTTAR PRADESH","ALLAHABAD","HOLAGARH",NA,NA,NA,NA
"UTTAR PRADESH","ALLAHABAD","JASRA",NA,NA,NA,NA
"UTTAR PRADESH","ALLAHABAD","KARA",0,0,0,0
"UTTAR PRADESH","ALLAHABAD","KARCHHANA",0,0,0,0
"UTTAR PRADESH","ALLAHABAD","KAUDHIYARA",0,0,0,0
"UTTAR PRADESH","ALLAHABAD","KAURIHAR",NA,NA,NA,NA
"UTTAR PRADESH","ALLAHABAD","KORAON",NA,NA,NA,NA
"UTTAR PRADESH","ALLAHABAD","KOSHAMBHI",0,0,0,0
"UTTAR PRADESH","ALLAHABAD","MANDA",NA,NA,NA,NA
"UTTAR PRADESH","ALLAHABAD","MANJHANPUR",0,0,0,0
"UTTAR PRADESH","ALLAHABAD","MAUAIMA",0,0,1,1
"UTTAR PRADESH","ALLAHABAD","MEJA",0,0,0,0
"UTTAR PRADESH","ALLAHABAD","MURATGANJ",0,0,0,0
"UTTAR PRADESH","ALLAHABAD","NEWADA",0,0,0,0
"UTTAR PRADESH","ALLAHABAD","PHULPUR",0,0,0,0
"UTTAR PRADESH","ALLAHABAD","PRATAPPUR",4,0,0,4
"UTTAR PRADESH","ALLAHABAD","SAIDABAD",0,0,4,4
"UTTAR PRADESH","ALLAHABAD","SARSAWAN",NA,NA,NA,NA
"UTTAR PRADESH","ALLAHABAD","SHANKARGARH",0,0,0,0
"UTTAR PRADESH","ALLAHABAD","SIRATHU",0,0,0,0
"UTTAR PRADESH","ALLAHABAD","SORAON",NA,NA,NA,NA
"UTTAR PRADESH","ALLAHABAD","URUWAN",0,0,0,0
"UTTAR PRADESH","ALMORA","BAGESHWAR",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","BHAISIACHHANA",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","BHIKIASAIN",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","CHAUKHUTIA",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","DHAULADEVI",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","DWARAHAT",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","GARUR",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","HAWALBAG",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","KAPKOT",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","LAMGARA",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","SALT",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","SYALDE",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","TAKULA",NA,NA,NA,NA
"UTTAR PRADESH","ALMORA","TARIKHET",NA,NA,NA,NA
"UTTAR PRADESH","AMBEDKAR NAGAR","AKBARPUR",0,0,0,0
"UTTAR PRADESH","AMBEDKAR NAGAR","BASHKHARI",NA,NA,NA,NA
"UTTAR PRADESH","AMBEDKAR NAGAR","BHITI",NA,NA,NA,NA
"UTTAR PRADESH","AMBEDKAR NAGAR","BHIYAV",0,0,0,0
"UTTAR PRADESH","AMBEDKAR NAGAR","JAHANGIR GANJ",0,0,0,0
"UTTAR PRADESH","AMBEDKAR NAGAR","JALAL PUR",0,0,0,0
"UTTAR PRADESH","AMBEDKAR NAGAR","KATEHARI",0,0,0,0
"UTTAR PRADESH","AMBEDKAR NAGAR","RAM NAGAR",NA,NA,NA,NA
"UTTAR PRADESH","AMBEDKAR NAGAR","TANDA",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","AHIROLA",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","ATROULIA",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","AZAMATGARH",0,0,0,0
"UTTAR PRADESH","AZAMGARH","BILARIYA",0,0,0,0
"UTTAR PRADESH","AZAMGARH","HARIYA",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","JAHANA JANJ",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","KOAILSA",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","LALGANJ",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","MAHARAJGANJ",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","MARTIN GANJ",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","MEHNAGAR",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","MIRZA PUR",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","MOHAMMADPUR",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","PALHANI",0,0,0,0
"UTTAR PRADESH","AZAMGARH","PAWAI",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","PHOOL PUR",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","RANI KI SARAI",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","SANTHIYANVA",0,0,0,0
"UTTAR PRADESH","AZAMGARH","TAHAUWARPUR",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","TARAWA",NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH","THEKAMA",0,0,0,0
"UTTAR PRADESH","BADAUN","AMBIYAPUR",0,0,0,0
"UTTAR PRADESH","BADAUN","ASAFPUR",0,0,0,0
"UTTAR PRADESH","BADAUN","BISAULI",0,0,0,0
"UTTAR PRADESH","BADAUN","DATAGANJ",0,0,0,0
"UTTAR PRADESH","BADAUN","DEHGWA",0,0,0,0
"UTTAR PRADESH","BADAUN","GUNNAUR",0,0,0,0
"UTTAR PRADESH","BADAUN","ISLAMNAGAR",0,0,0,0
"UTTAR PRADESH","BADAUN","JAGAT",0,0,0,0
