-----
{
 "description": "The table refers to Block wise Distribution of Surface Flow Schemes (Tanks) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.14.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes (Tanks) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.14.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
ORISSA,PURI,DELANGA,0,0,0,0,0,0,0,0,0
ORISSA,PURI,GOP,0,0,0,0,0,0,0,0,0
ORISSA,PURI,KAKATPUR,0,0,0,0,0,0,0,0,0
ORISSA,PURI,KANAS,0,0,0,0,0,0,0,0,0
ORISSA,PURI,NIMAPARA,0,1,1,0,0,0,0,0,0
ORISSA,PURI,PIPILI,0,0,0,0,0,0,0,0,0
ORISSA,PURI,PURISADAR,0,2,2,0,91,91,0,91,91
ORISSA,RAYAGADA,BISAMCUTTACK,90,61,151,442,243,685,357,166,523
ORISSA,RAYAGADA,CHANDRAPUR,27,3,30,410,51,461,248,33,281
ORISSA,RAYAGADA,GUDARI,63,137,200,613,496,1108,463,430,893
ORISSA,RAYAGADA,GUNUPUR,79,52,131,1236,866,2102,772,456,1228
ORISSA,RAYAGADA,K.SINGPUR,45,4,49,2136,14,2151,688,10,698
ORISSA,RAYAGADA,KASHIPUR,37,7,44,411,41,452,298,16,314
ORISSA,RAYAGADA,KOLNARA,98,22,120,2113,310,2424,1296,129,1426
ORISSA,RAYAGADA,MUNIGUDA,51,7,58,392,36,428,220,31,251
ORISSA,RAYAGADA,PADMAPUR,151,154,305,1585,744,2329,1154,640,1794
ORISSA,RAYAGADA,RAMNAGUDA,150,125,275,1972,1290,3262,953,517,1469
ORISSA,RAYAGADA,RAYAGADA,43,5,48,1470,35,1505,788,32,820
ORISSA,SAMBALPUR,DHANAKOIDA(SAMBALPUR,31,1,32,878,3,881,775,3,778
ORISSA,SAMBALPUR,GOVINDAPUR,12,6,18,268,10,277,65,7,72
ORISSA,SAMBALPUR,JAMANKIRA,57,9,66,1308,27,1335,1028,17,1045
ORISSA,SAMBALPUR,JUJUMURA,42,2,44,702,3,705,497,3,500
ORISSA,SAMBALPUR,KUCHINDA,25,1,26,736,4,740,322,2,324
ORISSA,SAMBALPUR,MANESWAR,15,4,19,156,29,185,90,24,114
ORISSA,SAMBALPUR,NAKTIDEUL,26,5,31,2885,10,2896,1349,4,1353
ORISSA,SAMBALPUR,RAIRAKHOLA,11,0,11,327,0,327,257,0,257
ORISSA,SAMBALPUR,RENGALI,20,1,21,482,15,497,275,13,288
ORISSA,SONEPUR,BINIKA,144,1,145,3748,6,3755,2254,6,2260
ORISSA,SONEPUR,BIRMAHARAJPUR,23,0,23,1302,0,1302,1291,0,1291
ORISSA,SONEPUR,DUNGURIPALI,9,0,9,823,0,823,204,0,204
ORISSA,SONEPUR,SONEPUR,15,0,15,727,0,727,706,0,706
ORISSA,SONEPUR,TARAVA,4,0,4,140,0,140,140,0,140
ORISSA,SONEPUR,ULLUNDA,26,1,27,373,6,379,249,6,255
ORISSA,SUNDARGARH,BADAGAON,9,0,9,624,0,624,583,0,583
ORISSA,SUNDARGARH,BALISANKARA,6,2,8,824,15,840,197,1,198
ORISSA,SUNDARGARH,BISHRA,4,0,4,39,0,39,28,0,28
ORISSA,SUNDARGARH,BONAI,0,0,0,0,0,0,0,0,0
ORISSA,SUNDARGARH,GURUNDIA,0,0,0,0,0,0,0,0,0
ORISSA,SUNDARGARH,HEMAGIRI,10,4,14,526,3,529,154,3,157
ORISSA,SUNDARGARH,KOIDA,0,1,1,0,0,0,0,0,0
ORISSA,SUNDARGARH,KUANRAMUNDA,0,0,0,0,0,0,0,0,0
ORISSA,SUNDARGARH,KUTRA,3,0,3,211,0,211,197,0,197
ORISSA,SUNDARGARH,LAHUNIPADA,3,1,4,77,25,102,47,15,62
ORISSA,SUNDARGARH,LATHIKATA,0,0,0,0,0,0,0,0,0
ORISSA,SUNDARGARH,LEPHRIPADA,15,3,18,3774,280,4054,1674,78,1752
ORISSA,SUNDARGARH,NUAGAON,1,2,3,2,4,6,2,4,6
ORISSA,SUNDARGARH,RAJAGANGAPUR,4,0,4,181,0,181,151,0,151
ORISSA,SUNDARGARH,SUBDEGA,7,0,7,479,0,479,118,0,118
ORISSA,SUNDARGARH,SUNDARGARH,20,1,21,1816,2,1818,1306,2,1308
ORISSA,SUNDARGARH,TANGARPALI,10,2,12,641,8,649,301,6,307
PONDICHERRY,KARAIKAL,KARAIKAL,0,4,4,0,6,6,0,6,6
PONDICHERRY,KARAIKAL,KOTTUCHERRY,0,1,1,0,3,3,0,3,3
PONDICHERRY,KARAIKAL,NEDUNGADU,0,1,1,0,7,7,0,7,7
PONDICHERRY,KARAIKAL,NERAVY,0,3,3,0,1,1,0,1,1
PONDICHERRY,KARAIKAL,THIRUNALLAR,0,4,4,0,1,1,0,1,1
PONDICHERRY,KARAIKAL,TRPATTINAM,0,1,1,0,0,0,0,0,0
PONDICHERRY,PONDICHERRY,ARIANKUPPAM,1,0,1,83,0,83,0,0,0
PONDICHERRY,PONDICHERRY,BAHOUR,0,976,976,0,437,437,0,435,435
PONDICHERRY,PONDICHERRY,MANNADIPET,5,0,5,129,0,129,99,0,99
PONDICHERRY,PONDICHERRY,NETTAPAKKAM,11,0,11,595,0,595,344,0,344
PONDICHERRY,PONDICHERRY,VILLIANUR,2,1,3,42,31,73,42,31,73
PONDICHERRY,YANAM,YANAM,0,2,2,0,3,3,0,3,3
PUNJAB,GURDASPUR,DHARKALAN,0,0,0,0,0,0,0,0,0
PUNJAB,GURDASPUR,PATHANKOT,0,0,0,0,0,0,0,0,0
PUNJAB,HOSHIARPUR,BHUNGA,1,8,9,7,219,226,7,209,216
PUNJAB,HOSHIARPUR,TALWARA,0,0,0,0,0,0,0,0,0
PUNJAB,MOGA,NIHAL SINGH WALA,0,9,9,0,55,55,0,48,48
PUNJAB,PATIALA,PATRAN,0,20,20,0,183,183,0,183,183
PUNJAB,ROPAR,ANANDPUR SAHIB,0,26,26,0,42,42,0,42,42
PUNJAB,ROPAR,KHARAR,0,2,2,0,6,6,0,6,6
PUNJAB,ROPAR,ROPAR,0,149,149,0,262,262,0,262,262
RAJASTHAN,AJMER,BEAWAR,13,0,13,738,0,738,428,0,428
RAJASTHAN,AJMER,BHINAI,94,3,97,9855,49,9905,3478,0,3478
RAJASTHAN,AJMER,KEKRI,54,5,59,6095,327,6422,2356,79,2435
RAJASTHAN,AJMER,KISHANGARH,7,16,23,661,100,761,155,14,170
RAJASTHAN,AJMER,MASUDA,6,0,6,485,0,485,175,0,175
RAJASTHAN,AJMER,NASIRABAD,7,1,8,761,8,769,193,4,197
RAJASTHAN,AJMER,PISAGAON,4,0,4,726,0,726,619,0,619
RAJASTHAN,AJMER,SARWAD,60,2,62,5075,30,5105,112,0,112
RAJASTHAN,ALWAR,ALWAR,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,THANAGAZI,0,0,0,0,0,0,0,0,0
RAJASTHAN,BANSWARA,BAGIDORA,6,0,6,59,0,59,54,0,54
RAJASTHAN,BANSWARA,BANSWARA,4,0,4,200,0,200,162,0,162
RAJASTHAN,BANSWARA,GADHI,15,0,15,2202,0,2202,1309,0,1309
RAJASTHAN,BANSWARA,GHATOL,3,0,3,18,0,18,18,0,18
RAJASTHAN,BANSWARA,KUSHALGARH,6,0,6,328,0,328,299,0,299
RAJASTHAN,BARAN,ATRU,8,0,8,1362,0,1362,681,0,681
RAJASTHAN,BARAN,BARAN,1,0,1,115,0,115,115,0,115
RAJASTHAN,BARAN,KISHANGANJ,3,0,3,1342,0,1342,1259,0,1259
RAJASTHAN,BARAN,SHAHABAD,17,0,17,2410,0,2410,1998,0,1998
RAJASTHAN,BHARATPUR,BAYANA,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHARATPUR,KAMAN,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHARATPUR,ROOPBAS,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHILWARA,ASIND,6,0,6,619,0,619,165,0,165
RAJASTHAN,BHILWARA,BANEDA,26,1,27,3267,619,3886,896,30,926
RAJASTHAN,BHILWARA,BHILWARA,7,3,10,605,195,800,512,48,559
RAJASTHAN,BHILWARA,BIJOLIYA,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHILWARA,HURDA,5,1,6,1127,127,1254,662,9,671
RAJASTHAN,BHILWARA,JAHAJPUR,42,0,42,4021,0,4021,2581,0,2581
RAJASTHAN,BHILWARA,KOTADI,24,4,28,3018,179,3197,957,57,1014
RAJASTHAN,BHILWARA,MANDAL,36,7,43,3749,121,3870,1010,33,1043
RAJASTHAN,BHILWARA,MANDALGARH,10,0,10,1980,0,1980,1907,0,1907
RAJASTHAN,BHILWARA,RAIPUR,4,0,4,142,0,142,18,0,18
RAJASTHAN,BHILWARA,SAHADA,36,2,38,1974,95,2069,293,25,318
RAJASTHAN,BHILWARA,SHAHPURA,26,1,27,4073,67,4140,1001,67,1068
RAJASTHAN,BUNDI,BUNDI,62,0,62,894,0,894,794,0,794
RAJASTHAN,BUNDI,HINDOLI,2,0,2,51,0,51,39,0,39
RAJASTHAN,BUNDI,NAINWA,14,0,14,1124,0,1124,477,0,477
RAJASTHAN,CHITTORGARH,BENGU,3,0,3,837,0,837,411,0,411
RAJASTHAN,CHITTORGARH,CHITTORGARH,4,0,4,77,0,77,76,0,76
RAJASTHAN,CHITTORGARH,GANGARAR,2,0,2,171,0,171,53,0,53
RAJASTHAN,CHITTORGARH,KAPASAN,20,0,20,24,0,24,24,0,24
RAJASTHAN,CHITTORGARH,NIMBAHERA,1,0,1,50,0,50,50,0,50
RAJASTHAN,CHITTORGARH,RAWATBHATA,4,0,4,216,0,216,183,0,183
RAJASTHAN,DAUSA,DAUSA,2,0,2,45,0,45,41,0,41
RAJASTHAN,DAUSA,LALSOT,1,0,1,94,0,94,94,0,94
RAJASTHAN,DHOLPUR,BARI,7,0,7,603,0,603,442,0,442
RAJASTHAN,DHOLPUR,BASERI,0,6,6,0,56,56,0,33,33
RAJASTHAN,DHOLPUR,DHOLPUR,0,0,0,0,0,0,0,0,0
RAJASTHAN,DUNGARPUR,ASPUR,0,0,0,0,0,0,0,0,0
RAJASTHAN,DUNGARPUR,DUNGARPUR,1,0,1,59,0,59,52,0,52
RAJASTHAN,DUNGARPUR,SAGWARA,7,1,8,370,107,477,217,107,324
RAJASTHAN,DUNGARPUR,SIMALWARA,2,0,2,327,0,327,322,0,322
RAJASTHAN,JAIPUR,CHAKSU,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,JAIPUR,1,0,1,79,0,79,79,0,79
RAJASTHAN,JAIPUR,PHAGI,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,SANGANER,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAISALMER,JAISALMER,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,AHORE,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHALAWAR,AKLERA,4,0,4,168,0,168,132,0,132
RAJASTHAN,JHALAWAR,JHALARA PATAN,11,0,11,812,0,812,496,0,496
RAJASTHAN,JHALAWAR,KHANPUR,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHUNJHUNU,NAWALGARH,0,0,0,0,0,0,0,0,0
RAJASTHAN,KAROLI,KAROLI,1,0,1,17,0,17,17,0,17
RAJASTHAN,KAROLI,MANDRAYAL,3,0,3,17,0,17,17,0,17
RAJASTHAN,KAROLI,NADOTI,4,23,27,260,266,526,30,111,141
RAJASTHAN,KAROLI,SAPOTRA,4,0,4,384,0,384,384,0,384
RAJASTHAN,KAROLI,TODA BHIM,0,0,0,0,0,0,0,0,0
RAJASTHAN,KOTA,DIGOD,2,0,2,287,0,287,60,0,60
RAJASTHAN,KOTA,LADPURA,14,0,14,485,0,485,458,0,458
RAJASTHAN,KOTA,PIPALLDA,0,0,0,0,0,0,0,0,0
RAJASTHAN,KOTA,RAMGANJMANDI,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,DEGANA,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,NAGAUR,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,BALI,5,0,5,1175,0,1175,762,0,762
RAJASTHAN,PALI,DESURI,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,JAITARAN,1,0,1,144,0,144,67,0,67
RAJASTHAN,PALI,MARWAR JUNCTION,2,0,2,160,0,160,100,0,100
RAJASTHAN,PALI,PALI,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,RAIPUR,1,0,1,63,0,63,29,0,29
RAJASTHAN,PALI,SOJAT,2,0,2,151,0,151,132,0,132
RAJASTHAN,PALI,SUMERPUR,2,0,2,473,0,473,17,0,17
RAJASTHAN,RAJSAMAND,AMET,0,0,0,0,0,0,0,0,0
RAJASTHAN,RAJSAMAND,BHIM,9,0,9,364,0,364,28,0,28
RAJASTHAN,RAJSAMAND,DEVGARH,0,0,0,0,0,0,0,0,0
RAJASTHAN,RAJSAMAND,KUMBHALGARH,8,1,9,157,25,182,79,8,87
RAJASTHAN,RAJSAMAND,NATHDWARA,0,0,0,0,0,0,0,0,0
RAJASTHAN,RAJSAMAND,RAILMAGRA,1,0,1,30,0,30,2,0,2
RAJASTHAN,SAWAI MADHOPUR,BAMANWAS,0,2,2,0,133,133,0,102,102
RAJASTHAN,SAWAI MADHOPUR,GANGAPUR,1,18,19,2,89,91,2,35,37
RAJASTHAN,SAWAI MADHOPUR,SAWAI MADHOPUR,3,0,3,233,0,233,233,0,233
RAJASTHAN,SIROHI,ABUROAD,5,0,5,23,0,23,15,0,15
RAJASTHAN,SIROHI,PINDWARA,1,0,1,136,0,136,1,0,1
RAJASTHAN,SIROHI,REVDAR,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIROHI,SHIVGANJ,0,0,0,0,0,0,0,0,0
RAJASTHAN,TONK,DEOLI,11,0,11,1832,0,1832,1662,0,1662
RAJASTHAN,TONK,MALPURA,1,34,35,75,109,184,3,103,106
RAJASTHAN,TONK,NIWAI,0,0,0,0,0,0,0,0,0
RAJASTHAN,TONK,PEEPLU,3,0,3,284,0,284,284,0,284
RAJASTHAN,TONK,TODARAI SINGH,12,1,13,926,7,933,514,3,517
RAJASTHAN,TONK,TONK,4,0,4,513,0,513,420,0,420
RAJASTHAN,TONK,UNIYARA,11,1,12,1082,3,1085,1082,3,1085
RAJASTHAN,UDAIPUR,DHARIYAVAD,0,0,0,0,0,0,0,0,0
RAJASTHAN,UDAIPUR,GIRWA,1,2,3,100,46,146,42,15,57
RAJASTHAN,UDAIPUR,GOGUNDA,0,0,0,0,0,0,0,0,0
RAJASTHAN,UDAIPUR,JHADOL,5,0,5,61,0,61,34,0,34
RAJASTHAN,UDAIPUR,KHERWADA,14,0,14,275,0,275,275,0,275
RAJASTHAN,UDAIPUR,KOTRA,0,0,0,0,0,0,0,0,0
RAJASTHAN,UDAIPUR,MAWLI,0,1,1,0,4,4,0,0,0
RAJASTHAN,UDAIPUR,SALUMBER,8,0,8,723,0,723,314,0,314
SIKKIM,EAST,AHO-YANGTAM,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,AMBA,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,ARITAR,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,ASSAM-LINGZEY,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,BYANG-PHENGYONG,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,CENTRAL PENDAM,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,CHANGE SENTI,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,CHUJACHEN,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,DHOLEPCHEN,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,EAST PENDAM,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,KHAMDONG,1,0,1,30,0,30,29,0,29
SIKKIM,EAST,LATUK-CHOCHENPEHRI,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,LINGDOK-PENLONG,7,0,7,247,0,247,233,0,233
SIKKIM,EAST,LINGTAM PHADAMCHEN,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,LINKEY-TARETHANG,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,MARTAM-NAZITAM,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,NAMCHEY BUNG,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,PACHEYKHANI,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,PAKYONG,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,PREMLAKHA SUBANEDARA,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,RAKDONG,2,0,2,100,0,100,96,0,96
SIKKIM,EAST,RANKA-BARBING,1,0,1,8,0,8,6,0,6
SIKKIM,EAST,RAWATER-RUMTEK,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,REY-MENDU,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,RHEGOH,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,RHENAK-TARPIN,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,RIWA-PARKHA,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,ROLEP-LAMATEN,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,SAMDUR,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,SAMLIK-MARCHAK,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,SICHEYGAON,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,SIMIK-LINGZEY,1,0,1,25,0,25,24,0,24
SIKKIM,EAST,SUMEN-LINGZEY,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,SUNDUNGLAKHA,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,TAZA,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,THATHANGCHEN,0,0,0,0,0,0,0,0,0
SIKKIM,EAST,TUMEN KAMBAL,8,0,8,789,0,789,748,0,748
SIKKIM,EAST,WEST PENDAM,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,BARFOK-LINGDONG,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,HEE-GYATHANG,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,KABI-TINGDA,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,LACHUNG,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,LINGTHEM-LINGDEM,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,LUM-GOR-SANGTOK,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,MEN RONGONG,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,NAMOK-SHEYAM,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,PHENSONG,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,RAMTHANG-TANGYEK,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,RINGHIM-NAMPATAM,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,RONGONG-TUMLANG,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,SAKYONG-PENTUNG,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,SHIP-GER,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,TINGBONG,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,TINGCHIM-MANGSHILA,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,TSUNGTHANG,0,0,0,0,0,0,0,0,0
SIKKIM,NORTH,TUNG-NAGA,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,BARFUNG-ZURUNG,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,BARNYAK-TOKAL,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,BEN-NAMPHRIK,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,BRONG-PHAMTHANG,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,KEWZING-BAKKHIM,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,LAMTING-TINGMO,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,LIKSHIP,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,LINGI PAIYONG,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,LINGMO-KOLTHANG,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,LONGCHOK-KAMAREY,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,MAMLEY-KAMRANG,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,MANIRAM-PHALIDARA,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,MELLIDARA-PAIYONG,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,MIKKHOLA-KITAM,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,NAGI-MANEYDARA,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,NAMPHING,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,PARBING-CHUBA,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,POKLOK-DENCHUNG,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,RABONG-SANGMO,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,RALONG-NAMLUNG,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,RATEYPANI,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,RONGBUL,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,SADAM SUKRABREY,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,SALGHARI,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,SANGHANATH,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,SINGHTHANG,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,SOROK-SHYAMPANI,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,SRIPATAM-NEH BRUM,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,SUMBUK-KARTICHEY,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,TEMI-TARKU,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,TINGKITAM-RAYONG,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,TURUK-RAMABUNG,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,TURUNG-PAMPHOK,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,WAK-OMCHU,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,YANGANG-RANGANG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,ARITHANG CHONGRANG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,BANGTEN-KARMATAR,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,BARNYAK-MARTAM,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,CHAKUNG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,CHINTHANG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,CHUMBONG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,DARAP,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,DENTAM,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,DEYTHANG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,DODAK BURIKHOP,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,GERETHANG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,GYALSHING-UMCHUNG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,HEE,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,KARCHI MANGNAM,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,KHANISHRBUNG-SAMDONG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,KONGRI LABDANG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,LINGCHOM-TIKJYA,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,LONGCHOK-SALYANGDANG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,LOWER-FAMBONG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,MALBASEY,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,MANEYBUNG-SOPAKHA,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,MELLI,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,RUMBUK,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,SAMDONG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,SAMSING-GELING,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,SANGDORJI-RINCHNPONG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,SANGKHU-RADUKHANDU,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,SARDONG-LUNGZIK,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,SIKTAM-TIKPUR,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,SINGLING,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,SINGYANG-CHONGRUNG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,SORENG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,TASHIDING,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,THINGLE-KHACHODPALRI,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,TIMBURBONG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,UPPER-FAMBONG,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,YANGTEN,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,YANGTHANG-KYONGSA,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,YUKSAM,0,0,0,0,0,0,0,0,0
SIKKIM,WEST,ZOOM,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,ANNUR,0,10,10,0,106,106,0,18,18
TAMIL NADU,COIMBATORE,KUDIMANGALAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,METTUPALAYAM,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,0,4,4,0,88,88,0,11,11
TAMIL NADU,COIMBATORE,THONDAMUTHUR,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,0,7,7,0,95,95,0,9,9
TAMIL NADU,CUDDALORE,KAMMAPURAM,3,53,56,62,191,253,54,191,245
TAMIL NADU,CUDDALORE,KURINJIPADY,0,533,533,0,3333,3333,0,2848,2848
TAMIL NADU,CUDDALORE,MANGALORE,4,1,5,174,69,243,174,69,243
TAMIL NADU,CUDDALORE,NALLUR,10,57,67,2395,179,2574,1323,179,1502
TAMIL NADU,CUDDALORE,PARANGIPETTAI,0,0,0,0,0,0,0,0,0
TAMIL NADU,CUDDALORE,VRIDHACHALAM,15,50,65,680,359,1039,605,291,896
TAMIL NADU,DHARMAPURI,BARUGUR,60,0,60,1123,0,1123,540,0,540
TAMIL NADU,DHARMAPURI,HARUR,1,8,9,3,15,19,1,5,6
TAMIL NADU,DHARMAPURI,HOSUR,347,353,700,680,1835,2515,234,652,887
TAMIL NADU,DHARMAPURI,KAVERIPATTINAM,24,0,24,2484,0,2484,1781,0,1781
TAMIL NADU,DHARMAPURI,KELAMANGALAM(DEN),66,28,94,3475,672,4147,1446,343,1789
TAMIL NADU,DHARMAPURI,KRISHNAGIRI,10,0,10,108,0,108,102,0,102
