-----
{
 "description": "The table refers to block wise distribution of Deep Tubewells according to irrigation through supplementary source . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "blckdptbwltab3.15.csv", 
 "title": "Download CSV for Block wise Distribution of Deep Tubewells according to Irrigation through supplementary source  for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdptbwltab3.15.csv"
}
-----
"State","District","Block","Supplementary irrigation (Ha) - Kharif","Supplementary irrigation (Ha) - Rabi","Supplementary irrigation (Ha) - Perennial","Supplementary irrigation (Ha) - Others","Total"
"ORISSA","BOLANGIR","AGALPUR",NA,NA,NA,NA,NA
"ORISSA","BOLANGIR","BALANGIR",0,0,0,0,0
"ORISSA","BOLANGIR","BELPARA",NA,NA,NA,NA,NA
"ORISSA","BOLANGIR","BONGOMUNDA",NA,NA,NA,NA,NA
"ORISSA","BOLANGIR","DEOGAN",0,0,0,0,0
"ORISSA","BOLANGIR","KHAPRA KHOL",NA,NA,NA,NA,NA
"ORISSA","BOLANGIR","LOUSINGHA",NA,NA,NA,NA,NA
"ORISSA","BOLANGIR","MURIBAHAL",NA,NA,NA,NA,NA
"ORISSA","BOLANGIR","PATANAGARH",NA,NA,NA,NA,NA
"ORISSA","BOLANGIR","PUINTALA",NA,NA,NA,NA,NA
"ORISSA","BOLANGIR","SAINTALA",NA,NA,NA,NA,NA
"ORISSA","BOLANGIR","TENTULIKHUNTI",NA,NA,NA,NA,NA
"ORISSA","BOLANGIR","TITILAGARH",NA,NA,NA,NA,NA
"ORISSA","BOLANGIR","TUREKELA",NA,NA,NA,NA,NA
"ORISSA","BOUDH","BOUDH",0,0,0,0,0
"ORISSA","BOUDH","GHARABHANGA",NA,NA,NA,NA,NA
"ORISSA","BOUDH","KANTAMAL",NA,NA,NA,NA,NA
"ORISSA","CUTTACK","ATHGARH",NA,NA,NA,NA,NA
"ORISSA","CUTTACK","BANKI",NA,NA,NA,NA,NA
"ORISSA","CUTTACK","BARANGA",NA,NA,NA,NA,NA
"ORISSA","CUTTACK","BARMBA",0,0,0,0,0
"ORISSA","CUTTACK","CUTTACK(SADAR)",0,0,0,0,0
"ORISSA","CUTTACK","DOMAPARA",NA,NA,NA,NA,NA
"ORISSA","CUTTACK","KANTAPARA",0,0,0,0,0
"ORISSA","CUTTACK","MAHANGA",16,4,0,0,20
"ORISSA","CUTTACK","NARASINGHPUR",NA,NA,NA,NA,NA
"ORISSA","CUTTACK","NIALI",NA,NA,NA,NA,NA
"ORISSA","CUTTACK","NISCHINTAKOILI",0,0,0,0,0
"ORISSA","CUTTACK","SALIPUR",NA,NA,NA,NA,NA
"ORISSA","CUTTACK","TANGI-CHOUDWAR",NA,NA,NA,NA,NA
"ORISSA","CUTTACK","TIGIRIA",NA,NA,NA,NA,NA
"ORISSA","DEOGARH","REAMAL",NA,NA,NA,NA,NA
"ORISSA","DEOGARH","SARKOTE",NA,NA,NA,NA,NA
"ORISSA","DEOGARH","TILEIBANI",NA,NA,NA,NA,NA
"ORISSA","DHENKANAL","BHUBAN",NA,NA,NA,NA,NA
"ORISSA","DHENKANAL","DHENKANAL",NA,NA,NA,NA,NA
"ORISSA","DHENKANAL","GANDIA",0,0,0,0,0
"ORISSA","DHENKANAL","HINDOL",NA,NA,NA,NA,NA
"ORISSA","DHENKANAL","KAMAKHYANAGAR",NA,NA,NA,NA,NA
"ORISSA","DHENKANAL","KANKADAHAD",NA,NA,NA,NA,NA
"ORISSA","DHENKANAL","ODAPADA",NA,NA,NA,NA,NA
"ORISSA","DHENKANAL","PALAJANGA",NA,NA,NA,NA,NA
"ORISSA","GAJAPATI","GUMMA",NA,NA,NA,NA,NA
"ORISSA","GAJAPATI","KASINAGAR",0,0,0,0,0
"ORISSA","GAJAPATI","MOHANA",NA,NA,NA,NA,NA
"ORISSA","GAJAPATI","NUAGADA",NA,NA,NA,NA,NA
"ORISSA","GAJAPATI","PARALAKHEMUNDI",0,0,0,0,0
"ORISSA","GAJAPATI","R.UDAYAGIRI",NA,NA,NA,NA,NA
"ORISSA","GAJAPATI","RAYAGADA",NA,NA,NA,NA,NA
"ORISSA","GANJAM","ASKA",NA,NA,NA,NA,NA
"ORISSA","GANJAM","BELAGUNTHA",4,0,0,0,4
"ORISSA","GANJAM","BHANJANAGAR",NA,NA,NA,NA,NA
"ORISSA","GANJAM","BUGUDA",NA,NA,NA,NA,NA
"ORISSA","GANJAM","CHATRAPUR",NA,NA,NA,NA,NA
"ORISSA","GANJAM","CHIKITI",0,0,0,0,0
"ORISSA","GANJAM","DHARAKOT",NA,NA,NA,NA,NA
"ORISSA","GANJAM","DIGAPAHANDI",NA,NA,NA,NA,NA
"ORISSA","GANJAM","GANJAM",NA,NA,NA,NA,NA
"ORISSA","GANJAM","HINJILIKUT",NA,NA,NA,NA,NA
"ORISSA","GANJAM","J.N.PRASAD",NA,NA,NA,NA,NA
"ORISSA","GANJAM","K.KHANDI",NA,NA,NA,NA,NA
"ORISSA","GANJAM","K.S.NAGAR",NA,NA,NA,NA,NA
"ORISSA","GANJAM","KHALLIKOT",NA,NA,NA,NA,NA
"ORISSA","GANJAM","KODALA",NA,NA,NA,NA,NA
"ORISSA","GANJAM","P.PUR",NA,NA,NA,NA,NA
"ORISSA","GANJAM","PATRAPUR",0,0,0,0,0
"ORISSA","GANJAM","POLASARA",NA,NA,NA,NA,NA
"ORISSA","GANJAM","R.LUNDA",NA,NA,NA,NA,NA
"ORISSA","GANJAM","S.KHEMUNDI",NA,NA,NA,NA,NA
"ORISSA","GANJAM","SHERAGADA",NA,NA,NA,NA,NA
"ORISSA","GANJAM","SORADA",NA,NA,NA,NA,NA
"ORISSA","JAGATSINGHPUR","BALIKUDA",20,0,0,0,20
"ORISSA","JAGATSINGHPUR","BIRIDI",10,0,0,0,10
"ORISSA","JAGATSINGHPUR","ERASAMA",0,0,0,0,0
"ORISSA","JAGATSINGHPUR","JAGATSINGHPUR",0,0,0,0,0
"ORISSA","JAGATSINGHPUR","KUNJANG",0,0,0,0,0
"ORISSA","JAGATSINGHPUR","NAUGAON",NA,NA,NA,NA,NA
"ORISSA","JAGATSINGHPUR","RAGHUNATHPUR",9,0,0,0,9
"ORISSA","JAGATSINGHPUR","TRITOL",NA,NA,NA,NA,NA
"ORISSA","JAJPUR","BARACHAN",0,0,0,0,0
"ORISSA","JAJPUR","BARI",0,0,0,0,0
"ORISSA","JAJPUR","BINJHARPUR",41,0,0,0,41
"ORISSA","JAJPUR","DANAGADI",NA,NA,NA,NA,NA
"ORISSA","JAJPUR","DASARATHPUR",25,0,0,0,25
"ORISSA","JAJPUR","DHARAMASALA",0,0,0,0,0
"ORISSA","JAJPUR","JAJPUR",0,0,0,0,0
"ORISSA","JAJPUR","KOREI",0,0,0,0,0
"ORISSA","JAJPUR","RASULPUR",0,0,0,0,0
"ORISSA","JAJPUR","SUKINDA",NA,NA,NA,NA,NA
"ORISSA","JHARSUGUDA","JHARSUGUDA",0,0,0,0,0
"ORISSA","JHARSUGUDA","KIRIMIRA",NA,NA,NA,NA,NA
"ORISSA","JHARSUGUDA","KOLABIRA",NA,NA,NA,NA,NA
"ORISSA","JHARSUGUDA","LAIKERA",NA,NA,NA,NA,NA
"ORISSA","JHARSUGUDA","LAKHANPUR",0,0,0,0,0
"ORISSA","KALAHANDI","BHABANI PATANA",0,0,0,0,0
"ORISSA","KALAHANDI","DHARMGARH",NA,NA,NA,NA,NA
"ORISSA","KALAHANDI","GOLAMUNDA",NA,NA,NA,NA,NA
"ORISSA","KALAHANDI","JAIPATANA",NA,NA,NA,NA,NA
"ORISSA","KALAHANDI","JUNAGARH",0,0,0,0,0
"ORISSA","KALAHANDI","KALAMPUR",NA,NA,NA,NA,NA
"ORISSA","KALAHANDI","KARLAMUNDA",NA,NA,NA,NA,NA
"ORISSA","KALAHANDI","KESINGA",NA,NA,NA,NA,NA
"ORISSA","KALAHANDI","KOKASARA",NA,NA,NA,NA,NA
"ORISSA","KALAHANDI","LANGIGARH",NA,NA,NA,NA,NA
"ORISSA","KALAHANDI","M.RAMPUR",NA,NA,NA,NA,NA
"ORISSA","KALAHANDI","NARALA",NA,NA,NA,NA,NA
"ORISSA","KALAHANDI","TH.RAMPUR",NA,NA,NA,NA,NA
"ORISSA","KENDRAPARA","AUL",0,0,0,0,0
"ORISSA","KENDRAPARA","DERABISI",0,0,0,0,0
"ORISSA","KENDRAPARA","GARADPUR",NA,NA,NA,NA,NA
"ORISSA","KENDRAPARA","KENDRAPARA",NA,NA,NA,NA,NA
"ORISSA","KENDRAPARA","MAHAKALAPADA",0,0,0,0,0
"ORISSA","KENDRAPARA","MARSAGHAI",0,0,0,0,0
"ORISSA","KENDRAPARA","PATAMUNDAI",0,26,0,2,28
"ORISSA","KENDRAPARA","RAJKANIKA",0,0,0,0,0
"ORISSA","KENDRAPARA","RAJNAGAR",0,0,0,0,0
"ORISSA","KEONJHAR","ANANDAPUR",0,0,0,0,0
"ORISSA","KEONJHAR","BANASPAL",NA,NA,NA,NA,NA
"ORISSA","KEONJHAR","CHAMPUA",NA,NA,NA,NA,NA
"ORISSA","KEONJHAR","GHASIPURA",NA,NA,NA,NA,NA
"ORISSA","KEONJHAR","GHATAGAON",NA,NA,NA,NA,NA
"ORISSA","KEONJHAR","HARICHANDANPUR",NA,NA,NA,NA,NA
"ORISSA","KEONJHAR","HATADIHI",0,0,0,0,0
"ORISSA","KEONJHAR","JHUMPURA",NA,NA,NA,NA,NA
"ORISSA","KEONJHAR","JODA",NA,NA,NA,NA,NA
"ORISSA","KEONJHAR","PATANA",NA,NA,NA,NA,NA
"ORISSA","KEONJHAR","SADAR",NA,NA,NA,NA,NA
"ORISSA","KEONJHAR","SAHARAPARA",NA,NA,NA,NA,NA
"ORISSA","KEONJHAR","TELKOI",NA,NA,NA,NA,NA
"ORISSA","KHURDA","BALIANTA",0,0,0,0,0
"ORISSA","KHURDA","BALIPATANA",0,0,1,0,1
"ORISSA","KHURDA","BANAPUR",NA,NA,NA,NA,NA
"ORISSA","KHURDA","BEGUNIA",NA,NA,NA,NA,NA
"ORISSA","KHURDA","BHUBANESWAR",0,0,0,0,0
"ORISSA","KHURDA","BOLAGARH",NA,NA,NA,NA,NA
"ORISSA","KHURDA","CHILIKA",NA,NA,NA,NA,NA
"ORISSA","KHURDA","JATNI",NA,NA,NA,NA,NA
"ORISSA","KHURDA","KHURDA",NA,NA,NA,NA,NA
"ORISSA","KHURDA","TANGI",NA,NA,NA,NA,NA
"ORISSA","KORAPUT","BAIPARIGUDA",NA,NA,NA,NA,NA
"ORISSA","KORAPUT","BANDHUGOAN",NA,NA,NA,NA,NA
"ORISSA","KORAPUT","BORIGUMMA",NA,NA,NA,NA,NA
"ORISSA","KORAPUT","DASAMANTAPUR",NA,NA,NA,NA,NA
"ORISSA","KORAPUT","JEYPUR",NA,NA,NA,NA,NA
"ORISSA","KORAPUT","KORAPUT",NA,NA,NA,NA,NA
"ORISSA","KORAPUT","KOTAPAD",NA,NA,NA,NA,NA
"ORISSA","KORAPUT","KUNDURA",NA,NA,NA,NA,NA
"ORISSA","KORAPUT","LAMATAPUT",NA,NA,NA,NA,NA
"ORISSA","KORAPUT","LAXMIPUR",NA,NA,NA,NA,NA
"ORISSA","KORAPUT","NANDAPUR",NA,NA,NA,NA,NA
"ORISSA","KORAPUT","NARAYANPATNA",NA,NA,NA,NA,NA
"ORISSA","KORAPUT","POTTANGI",NA,NA,NA,NA,NA
"ORISSA","KORAPUT","SIMILIGUDA",NA,NA,NA,NA,NA
"ORISSA","MALKANGIRI","KALIMELA",NA,NA,NA,NA,NA
"ORISSA","MALKANGIRI","KHAIRAPUT",NA,NA,NA,NA,NA
"ORISSA","MALKANGIRI","KONKUNDA",NA,NA,NA,NA,NA
"ORISSA","MALKANGIRI","KUDUMULUGUMMA",NA,NA,NA,NA,NA
"ORISSA","MALKANGIRI","MALKANAGIRI",NA,NA,NA,NA,NA
"ORISSA","MALKANGIRI","MATHILI",NA,NA,NA,NA,NA
"ORISSA","MALKANGIRI","PODIA",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","BAHALADA",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","BANGIRIPOSI",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","BARIPADA",0,0,0,0,0
"ORISSA","MAYURBHANJ","BARSAHI",0,0,0,0,0
"ORISSA","MAYURBHANJ","BETANATI",0,0,0,0,0
"ORISSA","MAYURBHANJ","BIJATOLA",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","BISOI",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","GOPABANDHU NAGAR",0,0,0,0,0
"ORISSA","MAYURBHANJ","JAMADA",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","JASIPUR",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","KAPTIPADA",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","KARANJIA",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","KHUNTA",0,0,0,0,0
"ORISSA","MAYURBHANJ","KULIANA",5,0,0,0,5
"ORISSA","MAYURBHANJ","KUSUMI",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","MORADA",0,0,0,0,0
"ORISSA","MAYURBHANJ","RAIRANGPUR",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","RARUAN",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","RASGOVINDPUR",0,0,0,0,0
"ORISSA","MAYURBHANJ","SAMAKHUNTA",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","SARASKANA",0,0,0,0,0
"ORISSA","MAYURBHANJ","SUKRULI",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","SULIAPADA",0,0,0,0,0
"ORISSA","MAYURBHANJ","THAKURMUNDA",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","TIRINGI",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ","UDALA",NA,NA,NA,NA,NA
"ORISSA","NAYAGARH","BHAPUR",NA,NA,NA,NA,NA
"ORISSA","NAYAGARH","DASPALLA",NA,NA,NA,NA,NA
"ORISSA","NAYAGARH","GANIA",NA,NA,NA,NA,NA
"ORISSA","NAYAGARH","KHANDAPADA",NA,NA,NA,NA,NA
"ORISSA","NAYAGARH","NAYAGARH",0,0,6,0,6
"ORISSA","NAYAGARH","NUAGAON",NA,NA,NA,NA,NA
"ORISSA","NAYAGARH","ODOGAON",NA,NA,NA,NA,NA
"ORISSA","NAYAGARH","RANPUR",NA,NA,NA,NA,NA
"ORISSA","NOWRANGPUR","CHANDAHANDI",NA,NA,NA,NA,NA
"ORISSA","NOWRANGPUR","DABUGAON",NA,NA,NA,NA,NA
"ORISSA","NOWRANGPUR","JHARIGAON",NA,NA,NA,NA,NA
"ORISSA","NOWRANGPUR","KUSAGUMUDA",NA,NA,NA,NA,NA
"ORISSA","NOWRANGPUR","NANDAHANDI",NA,NA,NA,NA,NA
"ORISSA","NOWRANGPUR","NAWARANGPUR",NA,NA,NA,NA,NA
"ORISSA","NOWRANGPUR","PAPADAHANDI",NA,NA,NA,NA,NA
"ORISSA","NOWRANGPUR","RAIGHAR",NA,NA,NA,NA,NA
"ORISSA","NOWRANGPUR","TENTULIKHUNTI",NA,NA,NA,NA,NA
"ORISSA","NOWRANGPUR","UMERKOT",NA,NA,NA,NA,NA
"ORISSA","NUAPADA","BODEN",NA,NA,NA,NA,NA
"ORISSA","NUAPADA","KHARIAR",NA,NA,NA,NA,NA
"ORISSA","NUAPADA","KOMANA",NA,NA,NA,NA,NA
"ORISSA","NUAPADA","NUAPARA",0,0,0,0,0
"ORISSA","NUAPADA","SINAPALLI",NA,NA,NA,NA,NA
"ORISSA","PHULBANI","BALIGUDA",NA,NA,NA,NA,NA
"ORISSA","PHULBANI","CHAKAPAD",NA,NA,NA,NA,NA
"ORISSA","PHULBANI","DARINGIBADI",NA,NA,NA,NA,NA
"ORISSA","PHULBANI","G.UDAYAGIRI",NA,NA,NA,NA,NA
"ORISSA","PHULBANI","JUMUDIBANDHA",NA,NA,NA,NA,NA
"ORISSA","PHULBANI","KHAJURIPADA",NA,NA,NA,NA,NA
"ORISSA","PHULBANI","KOTAGARH",NA,NA,NA,NA,NA
"ORISSA","PHULBANI","NUAGAON",NA,NA,NA,NA,NA
"ORISSA","PHULBANI","PHIRINGIA",NA,NA,NA,NA,NA
"ORISSA","PHULBANI","PHULBANI",NA,NA,NA,NA,NA
"ORISSA","PHULBANI","RAIKIA",NA,NA,NA,NA,NA
"ORISSA","PHULBANI","TIKABALI",NA,NA,NA,NA,NA
"ORISSA","PURI","ASTARANG",NA,NA,NA,NA,NA
"ORISSA","PURI","BRAHMAGIRI",NA,NA,NA,NA,NA
"ORISSA","PURI","DELANG",NA,NA,NA,NA,NA
"ORISSA","PURI","GOP",6,0,0,0,6
"ORISSA","PURI","KAKATPUR",NA,NA,NA,NA,NA
"ORISSA","PURI","KANAS",NA,NA,NA,NA,NA
"ORISSA","PURI","KRISHNAPRASAD",NA,NA,NA,NA,NA
"ORISSA","PURI","NIMAPARA",2,0,0,0,2
"ORISSA","PURI","PIPILI",0,0,0,0,0
"ORISSA","PURI","PURISADAR",NA,NA,NA,NA,NA
"ORISSA","PURI","SATYABADI",NA,NA,NA,NA,NA
"ORISSA","RAYAGADA","BISAMACUTTACK",NA,NA,NA,NA,NA
"ORISSA","RAYAGADA","CHANDRAPOR",NA,NA,NA,NA,NA
"ORISSA","RAYAGADA","GUDARI",NA,NA,NA,NA,NA
"ORISSA","RAYAGADA","GUNUPUR",NA,NA,NA,NA,NA
"ORISSA","RAYAGADA","KALYANSINGPUR",NA,NA,NA,NA,NA
"ORISSA","RAYAGADA","KASHIPUR",NA,NA,NA,NA,NA
"ORISSA","RAYAGADA","KOUNARA",NA,NA,NA,NA,NA
"ORISSA","RAYAGADA","MUNIGUDA",NA,NA,NA,NA,NA
"ORISSA","RAYAGADA","PADAMPUR",NA,NA,NA,NA,NA
"ORISSA","RAYAGADA","RAMANGUDA",NA,NA,NA,NA,NA
"ORISSA","RAYAGADA","RAYAGADA",0,0,0,0,0
"ORISSA","SAMBALPUR","DHANKAUDA",NA,NA,NA,NA,NA
"ORISSA","SAMBALPUR","GOVINDPUR",NA,NA,NA,NA,NA
"ORISSA","SAMBALPUR","JAMANKIRA",NA,NA,NA,NA,NA
"ORISSA","SAMBALPUR","JUJUMURA",NA,NA,NA,NA,NA
"ORISSA","SAMBALPUR","KANESWAR",NA,NA,NA,NA,NA
"ORISSA","SAMBALPUR","KUCHINDA",NA,NA,NA,NA,NA
"ORISSA","SAMBALPUR","NAKTIDEUL",NA,NA,NA,NA,NA
"ORISSA","SAMBALPUR","RAIRAKHOL",NA,NA,NA,NA,NA
"ORISSA","SAMBALPUR","RENGALI",NA,NA,NA,NA,NA
"ORISSA","SONEPUR","BINIKA",NA,NA,NA,NA,NA
"ORISSA","SONEPUR","BIRMAHARAJPUR",NA,NA,NA,NA,NA
"ORISSA","SONEPUR","DUNGURIPALLI",NA,NA,NA,NA,NA
"ORISSA","SONEPUR","SONEPUR",NA,NA,NA,NA,NA
"ORISSA","SONEPUR","TARAVA",NA,NA,NA,NA,NA
"ORISSA","SONEPUR","ULUNDA",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","BALLISANKAR",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","BARAGAON",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","BISRA",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","BONAI",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","GURUNDIA",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","HEMGIRI",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","KOIRA",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","KUARMUNDA",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","KUTRA",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","LAHUNIPADA",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","LATHIKATA",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","LEPHRIPARA",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","NUAGAON",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","RAJGANGPUR",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","SUBDEGA",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","SUNDARGARH",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH","TANGARAPALLI",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","AJNALA",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","BHIKHIWIND",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","CHOGAWAN",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","CHOHLA SAHIB",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","GANDI WIND",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","JANDIALA GURU",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","KHANDOOR SAHIB",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","MAJITHA",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","NAUSHERA PANUWAN",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","PATTI",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","RAYYA",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","TARAN TARAN",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","TARSIKKA",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","VALTOHA",10,10,0,0,20
"PUNJAB","AMRITSAR","VERKA",NA,NA,NA,NA,NA
"PUNJAB","BATHINDA","BATHINDA",NA,NA,NA,NA,NA
"PUNJAB","BATHINDA","MAUR",NA,NA,NA,NA,NA
"PUNJAB","BATHINDA","NATHANA",NA,NA,NA,NA,NA
"PUNJAB","BATHINDA","PHUL",NA,NA,NA,NA,NA
"PUNJAB","BATHINDA","RAMPURA",NA,NA,NA,NA,NA
"PUNJAB","BATHINDA","SANGAT",17,17,0,0,34
"PUNJAB","BATHINDA","TALWANDI SABO",NA,NA,NA,NA,NA
"PUNJAB","FARIDKOT","BAGHAPURANA",NA,NA,NA,NA,NA
"PUNJAB","FARIDKOT","FARIDKOT",NA,NA,NA,NA,NA
"PUNJAB","FARIDKOT","GIDDERBAHA",NA,NA,NA,NA,NA
"PUNJAB","FARIDKOT","KOTKAPURA",NA,NA,NA,NA,NA
"PUNJAB","FARIDKOT","LAMBI",NA,NA,NA,NA,NA
"PUNJAB","FARIDKOT","MALAUT",NA,NA,NA,NA,NA
"PUNJAB","FARIDKOT","MOGA I",NA,NA,NA,NA,NA
"PUNJAB","FARIDKOT","MOGA II",NA,NA,NA,NA,NA
"PUNJAB","FARIDKOT","MUKTSAR",NA,NA,NA,NA,NA
"PUNJAB","FARIDKOT","N.S. WALA",NA,NA,NA,NA,NA
"PUNJAB","FATEHGARH SAHIB","AMLOH",NA,NA,NA,NA,NA
"PUNJAB","FATEHGARH SAHIB","BASSI PATHANA",0,0,0,0,0
"PUNJAB","FATEHGARH SAHIB","KHAMANO",NA,NA,NA,NA,NA
"PUNJAB","FATEHGARH SAHIB","SIRHIND",0,0,0,0,0
"PUNJAB","FEROZEPUR","ABOHAR",NA,NA,NA,NA,NA
"PUNJAB","FEROZEPUR","FAZILKA",NA,NA,NA,NA,NA
"PUNJAB","FEROZEPUR","FEROZEPUR",NA,NA,NA,NA,NA
"PUNJAB","FEROZEPUR","GHAL KHURD",NA,NA,NA,NA,NA
"PUNJAB","FEROZEPUR","GURUHARSAI",NA,NA,NA,NA,NA
"PUNJAB","FEROZEPUR","JALALABAD",NA,NA,NA,NA,NA
"PUNJAB","FEROZEPUR","KHUIAN SERVER",NA,NA,NA,NA,NA
"PUNJAB","FEROZEPUR","KOT ISEH KHAN",NA,NA,NA,NA,NA
"PUNJAB","FEROZEPUR","ZIRA",NA,NA,NA,NA,NA
"PUNJAB","GURDASPUR","BANNIAL",NA,NA,NA,NA,NA
"PUNJAB","GURDASPUR","BATALA",NA,NA,NA,NA,NA
"PUNJAB","GURDASPUR","DERA BABA NANAK",NA,NA,NA,NA,NA
"PUNJAB","GURDASPUR","DHAR KALAN",0,0,0,0,0
"PUNJAB","GURDASPUR","DHARIWAL",NA,NA,NA,NA,NA
"PUNJAB","GURDASPUR","DINANAGAR",NA,NA,NA,NA,NA
"PUNJAB","GURDASPUR","FATEHGARH CHURIAN",NA,NA,NA,NA,NA
"PUNJAB","GURDASPUR","GURDASPUR",NA,NA,NA,NA,NA
"PUNJAB","GURDASPUR","KAHNUWAN",NA,NA,NA,NA,NA
"PUNJAB","GURDASPUR","KALANAUR",NA,NA,NA,NA,NA
"PUNJAB","GURDASPUR","NAROT JAIMAL SINGH",NA,NA,NA,NA,NA
"PUNJAB","GURDASPUR","PATHANKOT",0,0,0,0,0
"PUNJAB","GURDASPUR","QADIAN",NA,NA,NA,NA,NA
"PUNJAB","GURDASPUR","SRI HARGOBIND PUR",NA,NA,NA,NA,NA
"PUNJAB","HOSHIARPUR","BALACHAUR",350,347,4,0,701
"PUNJAB","HOSHIARPUR","BHUNGA",0,0,0,0,0
"PUNJAB","HOSHIARPUR","DASUYA",20,20,0,0,40
"PUNJAB","HOSHIARPUR","GARHSHANKAR",0,0,0,0,0
"PUNJAB","HOSHIARPUR","HOSHIARPUR 1",0,0,0,0,0
"PUNJAB","HOSHIARPUR","HOSHIARPUR-II",0,0,0,0,0
"PUNJAB","HOSHIARPUR","MAHILPUR",40,40,3,0,83
"PUNJAB","HOSHIARPUR","MUKERIAN",NA,NA,NA,NA,NA
"PUNJAB","HOSHIARPUR","SAROYA",0,0,0,0,0
"PUNJAB","HOSHIARPUR","TALWARA",NA,NA,NA,NA,NA
"PUNJAB","HOSHIARPUR","TANDA",NA,NA,NA,NA,NA
"PUNJAB","JALANDHAR","ADAMPUR",NA,NA,NA,NA,NA
"PUNJAB","JALANDHAR","AUR",NA,NA,NA,NA,NA
"PUNJAB","JALANDHAR","BANGA",NA,NA,NA,NA,NA
"PUNJAB","JALANDHAR","BHOGPUR",NA,NA,NA,NA,NA
"PUNJAB","JALANDHAR","EAST JALANDHAR",NA,NA,NA,NA,NA
"PUNJAB","JALANDHAR","NAKODAR",NA,NA,NA,NA,NA
"PUNJAB","JALANDHAR","NAWAN SHAHAR",NA,NA,NA,NA,NA
"PUNJAB","JALANDHAR","NURMAHAL",NA,NA,NA,NA,NA
"PUNJAB","JALANDHAR","PHILLAUR",NA,NA,NA,NA,NA
"PUNJAB","JALANDHAR","RURKAKALAN",NA,NA,NA,NA,NA
"PUNJAB","JALANDHAR","SHAHKOT",NA,NA,NA,NA,NA
"PUNJAB","JALANDHAR","WEST JALANDHAR",NA,NA,NA,NA,NA
"PUNJAB","KAPURTHALA","KAPURTHALA",0,0,0,0,0
"PUNJAB","KAPURTHALA","NADALA",NA,NA,NA,NA,NA
"PUNJAB","KAPURTHALA","PHAGWARA",0,0,0,0,0
"PUNJAB","KAPURTHALA","SULTANPUR LODHI",0,0,0,0,0
"PUNJAB","LUDHIANA","DEHLON",NA,NA,NA,NA,NA
"PUNJAB","LUDHIANA","DORAHA",NA,NA,NA,NA,NA
"PUNJAB","LUDHIANA","JAGRAON",NA,NA,NA,NA,NA
"PUNJAB","LUDHIANA","KHANNA",NA,NA,NA,NA,NA
"PUNJAB","LUDHIANA","LUDHIANA",NA,NA,NA,NA,NA
