-----
{
 "description": "The table refers to block wise irrigation through supplemntary sources under surface lift schemes. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.15.csv", 
 "title": "Download CSV for Blockwise Irrigation through supplementary sources under surface lift schemes for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.15.csv"
}
-----
-----
{
 "description": "The table refers to block wise irrigation through supplemntary sources under surface lift schemes. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.15.csv", 
 "title": "Download CSV for Blockwise Irrigation through supplementary sources under surface lift schemes for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.15.csv"
}
-----
"State","District","Block","Supplementary irrigation - Kharif","Supplementary irrigation - Rabi","Supplementary irrigation - Perennial","Supplementary irrigation - Others","Total"
"KERALA","ERANAKULAM","MULAMTHURUTHY",0,0,0,0,0
"KERALA","ERANAKULAM","MUVATTUPUZHA",0,0,0,0,0
"KERALA","ERANAKULAM","PALLURUTHY",0,0,0,0,0
"KERALA","ERANAKULAM","PAMPAKUDA",92,7,10,5,114
"KERALA","ERANAKULAM","PARAKADAVU",48,42,23,0,113
"KERALA","ERANAKULAM","PERUMBAVOOR",53,52,24,8,137
"KERALA","ERANAKULAM","TRIPPUNITHURA",0,0,0,0,0
"KERALA","ERANAKULAM","VADAVUKODU",0,0,0,0,0
"KERALA","ERANAKULAM","VAZHAKULAM",140,80,39,35,294
"KERALA","ERANAKULAM","VYTTILA",0,0,0,0,0
"KERALA","IDUKKI","AZHUTHA",0,0,0,0,0
"KERALA","IDUKKI","DEVIKULAM",0,0,0,0,0
"KERALA","IDUKKI","ELAMDESAM",0,0,0,0,0
"KERALA","IDUKKI","IDUKKI",0,0,0,0,0
"KERALA","IDUKKI","KATTAPPANA",0,0,0,0,0
"KERALA","IDUKKI","NEDUMKADAM",0,0,0,0,0
"KERALA","IDUKKI","THODUPUZHA",0,0,0,0,0
"KERALA","IDUKKI","THODUPUZHA",0,0,0,0,0
"KERALA","KANNUR","IRITTY",0,0,0,0,0
"KERALA","KANNUR","KUTHUPARAMBA",0,0,0,0,0
"KERALA","KANNUR","PAYYANNUR",0,0,0,0,0
"KERALA","KANNUR","PERAVOOR",0,0,0,0,0
"KERALA","KANNUR","THALIPPARAMBA",0,0,0,0,0
"KERALA","KANNUR","TRIKKUR",0,0,0,0,0
"KERALA","KASARAGODE","KANHANGAD",0,0,0,0,0
"KERALA","KASARAGODE","MANJESWARAM",0,0,0,0,0
"KERALA","KASARAGODE","NEELESWARAM",0,0,0,0,0
"KERALA","KOLLAM","ITHIKKARA",0,0,0,0,0
"KERALA","KOLLAM","KARUNAGAPPALLY",0,0,0,0,0
"KERALA","KOLLAM","KOTTARAKKARA",0,0,0,0,0
"KERALA","KOLLAM","PUNALOOR",0,0,0,0,0
"KERALA","KOLLAM","SASTHAMCOTTA",0,0,0,0,0
"KERALA","KOLLAM","VETTIKKAVALA",0,0,0,0,0
"KERALA","KOTTAYAM","CHANGANASSERY",0,0,0,0,0
"KERALA","KOTTAYAM","ERATTUPETTAH",0,0,0,0,0
"KERALA","KOTTAYAM","ETTUMANOOR",0,0,0,0,0
"KERALA","KOTTAYAM","KADUTHURUTHY",0,0,0,0,0
"KERALA","KOTTAYAM","LALAM",0,0,0,0,0
"KERALA","KOTTAYAM","MADAPPALLY",0,0,0,0,0
"KERALA","KOTTAYAM","PALA",0,0,0,0,0
"KERALA","KOTTAYAM","PALLAM",0,0,0,0,0
"KERALA","KOTTAYAM","UZHVOOR",0,0,0,0,0
"KERALA","KOTTAYAM","VAIKOM",0,0,0,0,0
"KERALA","KOZHIKODE","BALUSSERY",0,0,0,0,0
"KERALA","KOZHIKODE","CHELANNUR",0,0,0,0,0
"KERALA","KOZHIKODE","KODUVALLY",0,0,0,0,0
"KERALA","KOZHIKODE","KUNNAMANGALAM",0,0,0,0,0
"KERALA","KOZHIKODE","KUNNUMMEL",0,0,0,0,0
"KERALA","KOZHIKODE","PERAMBRA",0,0,0,0,0
"KERALA","KOZHIKODE","THODANNUR",0,0,0,0,0
"KERALA","KOZHIKODE","THUNERI",0,0,0,0,0
"KERALA","KOZHIKODE","VADAGARA",0,0,0,0,0
"KERALA","KOZHIKODE","VADAKARA",0,0,0,0,0
"KERALA","MALAPPURAM","ANDATHODU",0,0,0,0,0
"KERALA","MALAPPURAM","AREEKODE",0,0,0,0,0
"KERALA","MALAPPURAM","KONDOTTY",0,0,0,0,0
"KERALA","MALAPPURAM","KUTTIPPURAM",0,0,0,0,0
"KERALA","MALAPPURAM","MALAPPURAM",0,0,0,0,0
"KERALA","MALAPPURAM","MALAPPURAM",0,0,0,0,0
"KERALA","MALAPPURAM","MANJERI",0,0,0,0,0
"KERALA","MALAPPURAM","MANKADA",0,0,0,0,0
"KERALA","MALAPPURAM","NILAMBOOR",0,0,0,0,0
"KERALA","MALAPPURAM","PERUNTHALMANNA",0,0,0,0,0
"KERALA","MALAPPURAM","PONNANI",0,0,0,0,0
"KERALA","MALAPPURAM","THANNUR",0,0,0,0,0
"KERALA","MALAPPURAM","THIROOR",0,0,0,0,0
"KERALA","MALAPPURAM","THIRURANGADI",0,0,0,0,0
"KERALA","MALAPPURAM","VENGARA",0,0,0,0,0
"KERALA","MALAPPURAM","WANDOOR",0,0,0,0,0
"KERALA","PALAKKAD","ALATHUR",145,458,0,4,607
"KERALA","PALAKKAD","ATTAPPADY",0,0,0,0,0
"KERALA","PALAKKAD","CHITTUR",172,151,0,27,350
"KERALA","PALAKKAD","CHITTUR THATHAMANGAL",0,32,0,0,32
"KERALA","PALAKKAD","KOLLENGODE",0,717,0,11,728
"KERALA","PALAKKAD","KUZHALMANNAM",0,0,0,0,0
"KERALA","PALAKKAD","MALAMPUZHA",117,117,0,6,240
"KERALA","PALAKKAD","MANNARKKAD",3,2,2,0,7
"KERALA","PALAKKAD","NEMMARA",0,137,1,4,142
"KERALA","PALAKKAD","OTTAPPALAM",0,0,0,0,0
"KERALA","PALAKKAD","OTTAPPALAM",0,0,0,0,0
"KERALA","PALAKKAD","PATTAMBI",0,0,0,0,0
"KERALA","PALAKKAD","SHORANNUR",0,0,0,0,0
"KERALA","PALAKKAD","SREEKRISHNAPURAM",0,0,0,0,0
"KERALA","PALAKKAD","THRITHALA",0,0,0,0,0
"KERALA","PATHANAMTHITTA","ELALTHUR",0,0,0,0,0
"KERALA","PATHANAMTHITTA","KOIPURAM",0,0,0,0,0
"KERALA","PATHANAMTHITTA","KONNI",0,0,0,0,0
"KERALA","PATHANAMTHITTA","KULANADA",0,0,0,0,0
"KERALA","PATHANAMTHITTA","MALLAPPALLY",0,0,0,0,0
"KERALA","PATHANAMTHITTA","PANDALAM",0,0,0,0,0
"KERALA","PATHANAMTHITTA","PARAKODE",1,0,0,0,1
"KERALA","PATHANAMTHITTA","PULIKEEZHU",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","NEDUMANGADU",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","VAMANAPURAM",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","VARKKALA",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM","VELLANADU",0,0,0,0,0
"KERALA","THRISSUR","ANTHIKKAD",0,0,0,532,532
"KERALA","THRISSUR","CHALAKKUDI",0,0,0,0,0
"KERALA","THRISSUR","CHALAKUDY",0,0,0,0,0
"KERALA","THRISSUR","CHAVAKKAD",0,0,0,0,0
"KERALA","THRISSUR","CHERPU",0,0,0,0,0
"KERALA","THRISSUR","CHOWANNUR",0,0,0,0,0
"KERALA","THRISSUR","IRRINJALAKUDA",0,0,0,0,0
"KERALA","THRISSUR","KODAKARA",0,0,0,0,0
"KERALA","THRISSUR","KODUNGALLOOR",0,0,0,0,0
"KERALA","THRISSUR","KODUNGALLUR",0,0,0,0,0
"KERALA","THRISSUR","MALA",0,0,0,0,0
"KERALA","THRISSUR","MATHILAKAM",0,0,0,0,0
"KERALA","THRISSUR","OLLUKKARA",0,5,5,5,15
"KERALA","THRISSUR","PAZHAYANNUR",0,0,0,0,0
"KERALA","THRISSUR","PUZHAKKAL",0,0,0,371,371
"KERALA","THRISSUR","THALIKUALAM",0,0,0,0,0
"KERALA","THRISSUR","VADAKKANCHERRY",0,1,0,2,3
"KERALA","THRISSUR","VILLANGALLUR",0,0,0,0,0
"KERALA","WAYANAD","KALPETTA",0,0,0,0,0
"KERALA","WAYANAD","MANANTHAVADI",0,0,0,0,0
"KERALA","WAYANAD","SULTHANBATHERY",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","BAIHAR",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","BALAGHAT",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","BIRSA",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","KATANGI",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","KHAIRLANJI",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","KIRNAPUR",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","LALBARRA",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","LANJI",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","PARASWADA",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT","WARASEONI",0,0,0,0,0
"MADHYA PRADESH","BASTAR","BAKAWAND",0,0,0,0,0
"MADHYA PRADESH","BASTAR","BASTAR",0,7,0,0,7
"MADHYA PRADESH","BASTAR","BHAIRAMGARH",0,0,0,0,0
"MADHYA PRADESH","BASTAR","BIJAPUR",0,0,0,0,0
"MADHYA PRADESH","BASTAR","DANTEWARA",0,0,0,0,0
"MADHYA PRADESH","BASTAR","DARBHA",0,0,0,0,0
"MADHYA PRADESH","BASTAR","DURGKONDAL",0,0,0,0,0
"MADHYA PRADESH","BASTAR","FARASGAON",0,0,0,0,0
"MADHYA PRADESH","BASTAR","GEEDAM",0,0,0,0,0
"MADHYA PRADESH","BASTAR","KONDAGAON",0,0,0,0,0
"MADHYA PRADESH","BASTAR","KONTA",0,0,0,0,0
"MADHYA PRADESH","BASTAR","KOYALIBEDA",0,2,0,0,2
"MADHYA PRADESH","BASTAR","MAKADI",0,0,0,0,0
"MADHYA PRADESH","BASTAR","NARAYANPUR",0,0,0,0,0
"MADHYA PRADESH","BASTAR","TOKAPAL",0,0,0,0,0
"MADHYA PRADESH","BETUL","AAMLA",0,0,0,0,0
"MADHYA PRADESH","BETUL","AATHNER",0,0,0,0,0
"MADHYA PRADESH","BETUL","BETUL",0,0,0,0,0
"MADHYA PRADESH","BETUL","BHAINSDEHI",0,0,0,0,0
"MADHYA PRADESH","BETUL","BHEEMPUR",0,0,0,0,0
"MADHYA PRADESH","BETUL","CHICHOLI",0,30,0,0,30
"MADHYA PRADESH","BETUL","GHODADONGRI",0,0,0,0,0
"MADHYA PRADESH","BETUL","MULTAI",0,0,0,0,0
"MADHYA PRADESH","BETUL","PRABHATPATTANAM",0,0,0,0,0
"MADHYA PRADESH","BETUL","SHAHPUR",0,0,0,0,0
"MADHYA PRADESH","BHIND","GOHAD",0,0,0,0,0
"MADHYA PRADESH","BHIND","MEHGAON",0,0,0,0,0
"MADHYA PRADESH","BHIND","MITONA (RAUN)",0,0,0,0,0
"MADHYA PRADESH","BHOPAL","BERASIYA",0,0,0,0,0
"MADHYA PRADESH","BHOPAL","PHANDA",0,0,0,0,0
"MADHYA PRADESH","BILASPUR","BALAUDA",3,0,0,0,3
"MADHYA PRADESH","BILASPUR","BILHA",0,0,0,0,0
"MADHYA PRADESH","BILASPUR","DABHARA",225,14,0,0,239
"MADHYA PRADESH","BILASPUR","JALJAIPUR",0,0,0,0,0
"MADHYA PRADESH","BILASPUR","KARTALA",0,13,0,0,13
"MADHYA PRADESH","BILASPUR","LORMI",0,0,0,0,0
"MADHYA PRADESH","BILASPUR","MALKHARAUDA",0,0,0,0,0
"MADHYA PRADESH","BILASPUR","MASTURI",9,0,0,0,9
"MADHYA PRADESH","BILASPUR","PANDARIYA",49,28,0,0,77
"MADHYA PRADESH","BILASPUR","PONDI-APRORA",30,2,0,0,32
"MADHYA PRADESH","CHHATARPUR","BADAMALHARA",0,0,0,0,0
"MADHYA PRADESH","CHHATARPUR","BAKSWAHA",0,0,0,0,0
"MADHYA PRADESH","CHHATARPUR","BIJAWAR",0,0,0,0,0
"MADHYA PRADESH","CHHATARPUR","CHHATARPUR",0,0,0,0,0
"MADHYA PRADESH","CHHATARPUR","GAURIHAR",0,0,0,3,3
"MADHYA PRADESH","CHHATARPUR","LAUNDI",0,0,0,0,0
"MADHYA PRADESH","CHHATARPUR","NAUGAON",0,0,0,0,0
"MADHYA PRADESH","CHHATARPUR","RAJNAGAR",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","AMARWADA",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","CHAURAI",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","CHHINDWARA",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","HARRAI",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","MOHKHED",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","PANDHURNA",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","PARASIYA",0,0,0,0,0
"MADHYA PRADESH","CHHINDWARA","SAUNSAR",0,0,0,0,0
"MADHYA PRADESH","DAMOH","DAMOH",0,0,0,1,1
"MADHYA PRADESH","DAMOH","HATA",0,0,0,0,0
"MADHYA PRADESH","DAMOH","JABERA",0,81,0,0,81
"MADHYA PRADESH","DAMOH","PATERA",0,0,0,0,0
"MADHYA PRADESH","DAMOH","PATHARIYA",0,81,0,0,81
"MADHYA PRADESH","DAMOH","PATIYAGARH",0,0,0,0,0
"MADHYA PRADESH","DAMOH","TENDUKHEDA",0,0,0,0,0
"MADHYA PRADESH","DATIA","DATIA",0,0,0,0,0
"MADHYA PRADESH","DEWAS","BAGALI",0,0,0,0,0
"MADHYA PRADESH","DEWAS","DEWAS",0,0,0,0,0
"MADHYA PRADESH","DEWAS","KANNAUD",0,0,0,0,0
"MADHYA PRADESH","DEWAS","KHATEGAON",1,730,0,4,735
"MADHYA PRADESH","DEWAS","SONKACHH",0,0,0,0,0
"MADHYA PRADESH","DEWAS","TONK KHURD",0,0,0,0,0
"MADHYA PRADESH","DHAR","BADNAWAR",0,0,0,0,0
"MADHYA PRADESH","DHAR","BANDH",0,0,0,0,0
"MADHYA PRADESH","DHAR","DHAR",0,4,0,0,4
"MADHYA PRADESH","DHAR","DHARAMPURI",0,0,0,0,0
"MADHYA PRADESH","DHAR","GANDHWANI",57,154,0,0,211
"MADHYA PRADESH","DHAR","KUKSHI",0,0,0,0,0
"MADHYA PRADESH","DHAR","MANAWAR",0,0,0,0,0
"MADHYA PRADESH","DHAR","NALCHHA",0,0,0,0,0
"MADHYA PRADESH","DHAR","NISARPUR",0,0,0,0,0
"MADHYA PRADESH","DHAR","SARDARPUR",0,0,0,0,0
"MADHYA PRADESH","DHAR","TIRLA",0,0,0,0,0
"MADHYA PRADESH","DURG","BALOD",0,0,0,0,0
"MADHYA PRADESH","DURG","BEMETARA",1,0,0,0,1
"MADHYA PRADESH","DURG","BERLA",25,0,0,0,25
"MADHYA PRADESH","DURG","DHAMDA",3,0,0,0,3
"MADHYA PRADESH","DURG","DONDI",0,0,0,0,0
"MADHYA PRADESH","DURG","DONDILOHARA",0,0,0,0,0
"MADHYA PRADESH","DURG","DURG",30,5,5,4,44
"MADHYA PRADESH","DURG","GUNDARDEHI",0,0,0,0,0
"MADHYA PRADESH","DURG","GURUR",2,0,0,0,2
"MADHYA PRADESH","DURG","NAWAGARH",0,0,0,0,0
"MADHYA PRADESH","DURG","PATAN",0,0,0,0,0
"MADHYA PRADESH","DURG","SAJA",0,0,0,0,0
"MADHYA PRADESH","GUNA","ASHOKNAGAR",0,305,0,0,305
"MADHYA PRADESH","GUNA","BAGHOGARH",0,1029,0,0,1029
"MADHYA PRADESH","GUNA","BAMORI",0,165,0,0,165
"MADHYA PRADESH","GUNA","CHACHAUDA",0,52,0,0,52
"MADHYA PRADESH","GUNA","CHANDERI",0,0,0,0,0
"MADHYA PRADESH","GUNA","GUNA",0,0,0,0,0
"MADHYA PRADESH","GUNA","ISAGARH",0,108,0,0,108
"MADHYA PRADESH","GUNA","MUNGAOLI",0,595,0,0,595
"MADHYA PRADESH","GWALIOR","BHANDER",0,0,0,0,0
"MADHYA PRADESH","GWALIOR","BHITARWAR",0,0,0,0,0
"MADHYA PRADESH","GWALIOR","DABRA",9,38,0,0,47
"MADHYA PRADESH","GWALIOR","GHATI GAON",0,36,0,0,36
"MADHYA PRADESH","GWALIOR","MORAR",0,0,0,0,0
"MADHYA PRADESH","HOSHANGABAD","BABAI",0,0,0,0,0
"MADHYA PRADESH","HOSHANGABAD","BANKHEDI",0,0,0,0,0
"MADHYA PRADESH","HOSHANGABAD","HARDA",0,0,0,0,0
"MADHYA PRADESH","HOSHANGABAD","HOSHNAGABAD",0,30,0,0,30
"MADHYA PRADESH","HOSHANGABAD","KESALI",0,0,0,0,0
"MADHYA PRADESH","HOSHANGABAD","KHIRAKIYA",0,0,0,0,0
"MADHYA PRADESH","HOSHANGABAD","PIPARIA",0,0,0,0,0
"MADHYA PRADESH","HOSHANGABAD","SEONI MALWA",0,13,0,0,13
"MADHYA PRADESH","HOSHANGABAD","SOHAGPUR",0,0,0,0,0
"MADHYA PRADESH","HOSHANGABAD","TIMARNI",0,0,0,0,0
"MADHYA PRADESH","INDORE","DEPALPUR",0,0,0,0,0
"MADHYA PRADESH","INDORE","INDORE",0,0,0,0,0
"MADHYA PRADESH","INDORE","MHOW",0,4,0,0,4
"MADHYA PRADESH","INDORE","SANWER",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","BADWARA",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","BAMHORIBAND",8,0,0,0,8
"MADHYA PRADESH","JABALPUR","BARGI",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","DHIMARKHEDA",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","KATNI",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","KUNDAM",0,21,0,0,21
"MADHYA PRADESH","JABALPUR","PANAGARH",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","PATAN",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","RITHI",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","SHAHPURA",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","SIHORA",0,0,0,0,0
"MADHYA PRADESH","JABALPUR","VIJAYRAGHOGARH",0,0,0,0,0
"MADHYA PRADESH","JHABUA","ALIRAJPUR",0,0,0,0,0
"MADHYA PRADESH","JHABUA","BHAWRA",0,0,0,0,0
"MADHYA PRADESH","JHABUA","JHABUA",0,0,0,0,0
"MADHYA PRADESH","JHABUA","JOBAT",0,0,0,0,0
"MADHYA PRADESH","JHABUA","KANTHIWADA",0,0,0,0,0
"MADHYA PRADESH","JHABUA","MEGHNAGAR",0,0,0,0,0
"MADHYA PRADESH","JHABUA","PETALAWAD",40,99,0,0,139
"MADHYA PRADESH","JHABUA","RAMA",0,55,0,0,55
"MADHYA PRADESH","JHABUA","RANAPUR",0,0,0,0,0
"MADHYA PRADESH","JHABUA","SONDWA",0,0,0,0,0
"MADHYA PRADESH","JHABUA","THANDLA",0,103,0,0,103
"MADHYA PRADESH","JHABUA","UDAIGARH",0,1,0,0,1
"MADHYA PRADESH","KHANDWA","BALDEE",0,0,0,0,0
"MADHYA PRADESH","KHANDWA","BURHANPUR",0,0,0,0,0
"MADHYA PRADESH","KHANDWA","CHHAIGAON MAKHAN",0,0,0,0,0
"MADHYA PRADESH","KHANDWA","HARSUD",0,0,0,0,0
"MADHYA PRADESH","KHANDWA","KHAKNER",0,0,0,0,0
"MADHYA PRADESH","KHANDWA","KHALWA",0,0,0,0,0
"MADHYA PRADESH","KHANDWA","KHANDWA",0,0,0,0,0
"MADHYA PRADESH","KHANDWA","PANDHANA",0,0,0,0,0
"MADHYA PRADESH","KHANDWA","PUNASA",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","BADWAH",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","BADWANI",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","BHAGWANPURA",2,5,0,0,7
"MADHYA PRADESH","KHARGONE","BHEEKANGAON",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","GOGAWAN",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","JHIRANYA",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","KASRAWAD",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","KHARGONE",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","MAHESHWAR",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","NIWALI",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","PANSEMAL",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","PATEE",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","RAJPUR",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","SEGAON",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","SENDHWA",0,0,0,0,0
"MADHYA PRADESH","KHARGONE","THIKARI",0,0,0,0,0
"MADHYA PRADESH","MANDLA","AMARPUR",0,0,0,0,0
"MADHYA PRADESH","MANDLA","BAJANG",0,0,0,0,0
"MADHYA PRADESH","MANDLA","BEEJADANDI",0,0,0,0,0
"MADHYA PRADESH","MANDLA","BICHHIYA",0,0,0,0,0
"MADHYA PRADESH","MANDLA","DINDORI",0,0,0,0,0
"MADHYA PRADESH","MANDLA","GHUGHARI",0,0,0,0,0
"MADHYA PRADESH","MANDLA","KARANJIYA",0,0,0,0,0
"MADHYA PRADESH","MANDLA","MANDLA",2,0,0,0,2
"MADHYA PRADESH","MANDLA","MEHADWANI",0,0,0,0,0
"MADHYA PRADESH","MANDLA","MOHGAON",0,0,0,0,0
"MADHYA PRADESH","MANDLA","MOWAS",0,0,0,0,0
"MADHYA PRADESH","MANDLA","NAINPUR",0,0,0,0,0
"MADHYA PRADESH","MANDLA","NARAYANGANJ",0,0,0,0,0
"MADHYA PRADESH","MANDLA","SAMNAPUR",0,0,0,0,0
"MADHYA PRADESH","MANDLA","SHAHPURA",0,0,0,0,0
"MADHYA PRADESH","MANDSAUR","BHANPURA",0,0,0,0,0
"MADHYA PRADESH","MANDSAUR","GAROTH",0,0,0,0,0
"MADHYA PRADESH","MANDSAUR","JAWAD",0,0,0,0,0
"MADHYA PRADESH","MANDSAUR","MALHARGARH",0,0,0,0,0
"MADHYA PRADESH","MANDSAUR","MANASA",0,125,0,0,125
"MADHYA PRADESH","MANDSAUR","MANDSAUR",0,0,0,0,0
"MADHYA PRADESH","MANDSAUR","NEEMACH",0,0,0,0,0
"MADHYA PRADESH","MANDSAUR","SITAMAU",0,1,0,0,1
"MADHYA PRADESH","MORENA","JAURA",0,0,0,0,0
"MADHYA PRADESH","MORENA","KARAHAL",0,0,0,0,0
"MADHYA PRADESH","MORENA","MORENA",0,0,0,0,0
"MADHYA PRADESH","MORENA","PAHARGARH",0,187,0,0,187
"MADHYA PRADESH","MORENA","SABALGARH",0,0,0,0,0
"MADHYA PRADESH","MORENA","SHEOPUR KALAN",0,0,0,0,0
"MADHYA PRADESH","NARSIMHAPUR","BABAICHICHALI",0,0,0,0,0
"MADHYA PRADESH","NARSIMHAPUR","CHANWARPATHA",0,43,0,0,43
"MADHYA PRADESH","NARSIMHAPUR","GOTEGAON",0,0,0,0,0
"MADHYA PRADESH","NARSIMHAPUR","KARELI",0,0,0,0,0
"MADHYA PRADESH","NARSIMHAPUR","NARSINGHPUR",15,0,0,0,15
"MADHYA PRADESH","NARSIMHAPUR","SAINKHEDA",0,0,0,0,0
"MADHYA PRADESH","PANNA","AJAIGARH",0,0,0,0,0
"MADHYA PRADESH","PANNA","GUNNAUR",0,0,0,0,0
"MADHYA PRADESH","PANNA","PANNA",0,367,0,0,367
"MADHYA PRADESH","PANNA","PAWAI",0,160,0,0,160
"MADHYA PRADESH","PANNA","SHAHNAGAR",0,278,0,0,278
"MADHYA PRADESH","RAIGARH","DHARAMJAIGARH",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","KANSABEL",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","KHARASIYA",0,76,0,0,76
"MADHYA PRADESH","RAIGARH","LALLUNGA",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","PATTHALGAON",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","PUSAUR",0,26,0,0,26
"MADHYA PRADESH","RAIGARH","RAIGARH",40,11,0,0,51
"MADHYA PRADESH","RAIGARH","SARANGARH",0,4,0,0,4
"MADHYA PRADESH","RAIGARH","SARIYALENDHA",15,0,0,0,15
"MADHYA PRADESH","RAIGARH","TAMNAR",0,0,0,0,0
"MADHYA PRADESH","RAIGARH","TAPKARA",0,0,0,0,0
"MADHYA PRADESH","RAIPUR","ABHANPUR",6,0,0,0,6
"MADHYA PRADESH","RAIPUR","BAGBAHRA",29,0,0,0,29
"MADHYA PRADESH","RAIPUR","BASNA",0,0,0,0,0
"MADHYA PRADESH","RAIPUR","BHATAPARA",0,0,0,0,0
"MADHYA PRADESH","RAIPUR","DEOBHOG",0,0,0,0,0
"MADHYA PRADESH","RAIPUR","DHAMTARI",0,0,0,0,0
"MADHYA PRADESH","RAIPUR","GARIYABAND",6,0,0,0,6
"MADHYA PRADESH","RAIPUR","KASDOL",2,0,0,0,2
"MADHYA PRADESH","RAIPUR","PALARI",0,0,0,0,0
"MADHYA PRADESH","RAIPUR","PALARI(BALODABAZAR)",17,0,0,0,17
"MADHYA PRADESH","RAIPUR","PITHORA",0,0,0,0,0
"MADHYA PRADESH","RAIPUR","RAIPUR(DHARSIWA)",124,27,0,0,151
"MADHYA PRADESH","RAIPUR","RAJIM",0,3,0,0,3
"MADHYA PRADESH","RAIPUR","SARAIPALI",2,18,0,0,20
"MADHYA PRADESH","RAIPUR","SIHAWA",2,2,0,0,4
"MADHYA PRADESH","RAIPUR","SIMGA",81,0,0,0,81
"MADHYA PRADESH","RAIPUR","TILDA",0,0,0,0,0
"MADHYA PRADESH","RAISEN","BARELI",0,0,0,0,0
"MADHYA PRADESH","RAISEN","BEGAMGANJ",0,0,0,0,0
"MADHYA PRADESH","RAISEN","GAIRATGANJ",0,0,0,0,0
"MADHYA PRADESH","RAISEN","OBEDULLAHGANJ",0,5,0,0,5
"MADHYA PRADESH","RAISEN","SANCHI",0,0,0,0,0
"MADHYA PRADESH","RAISEN","SILWANI",0,0,0,0,0
"MADHYA PRADESH","RAISEN","UDAIPURA",0,0,0,0,0
"MADHYA PRADESH","RAJGARH","BIAORA",0,0,0,0,0
"MADHYA PRADESH","RAJGARH","JEERAPUR",0,0,0,0,0
"MADHYA PRADESH","RAJGARH","KHILCHIPUR",0,0,0,0,0
"MADHYA PRADESH","RAJGARH","NARASINGHGARH",0,0,0,0,0
"MADHYA PRADESH","RAJGARH","PACHAUR (SARANGPUR)",0,0,0,0,0
"MADHYA PRADESH","RAJGARH","RAJGARH",0,0,0,0,0
"MADHYA PRADESH","RAJNANDGAON","DONGARGAON",0,0,0,0,0
"MADHYA PRADESH","RAJNANDGAON","KHALRAGARH",0,0,0,0,0
"MADHYA PRADESH","RAJNANDGAON","SAHASPURLOHARA",0,0,0,0,0
"MADHYA PRADESH","RATLAM","ALOT",0,0,0,0,0
"MADHYA PRADESH","RATLAM","BAJNA",0,28,0,0,28
