-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells in use and their Potential Created/ Utilised according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.16.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells in use and their Potential Created/ Utilised according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.16.csv"
}
-----
-----
{
 "description": "The table refers to Block wise Distribution of Deep Tubewells according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwldistr3.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Deep Tubewells according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/dptbwldistr3.3.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
MADHYA PRADESH,REWA,MAUGANJ,0,0,0,0,0
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,0,0,0,0,0
MADHYA PRADESH,REWA,REWA,0,0,0,0,0
MADHYA PRADESH,REWA,SIRMOUR,0,0,0,0,0
MADHYA PRADESH,SAGAR,BANDA,0,0,0,0,0
MADHYA PRADESH,SAGAR,BINA,0,0,1,0,1
MADHYA PRADESH,SAGAR,DEORI,0,0,0,0,0
MADHYA PRADESH,SAGAR,JAISINAGAR,0,0,0,0,0
MADHYA PRADESH,SAGAR,KESLI,0,0,0,0,0
MADHYA PRADESH,SAGAR,KHURAI,0,0,0,0,0
MADHYA PRADESH,SAGAR,MALTHONE,0,0,0,0,0
MADHYA PRADESH,SAGAR,RAHATGARH,0,0,0,0,0
MADHYA PRADESH,SAGAR,REHLI,0,0,0,0,0
MADHYA PRADESH,SAGAR,SAGAR,0,0,0,0,0
MADHYA PRADESH,SAGAR,SHAHGARH,0,0,0,0,0
MADHYA PRADESH,SATNA,AMARPATAN,31,68,83,8,190
MADHYA PRADESH,SATNA,MAIHAR,3,0,1,2,6
MADHYA PRADESH,SATNA,MAJHAGAWAN,30,55,207,20,312
MADHYA PRADESH,SATNA,NAGOD,47,156,502,74,779
MADHYA PRADESH,SATNA,RAMNAGER,7,19,25,2,53
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,26,35,67,4,132
MADHYA PRADESH,SATNA,SOHAWAL,12,45,126,18,201
MADHYA PRADESH,SATNA,UCHEHARA,6,15,28,2,51
MADHYA PRADESH,SEHORE,ASHTA,0,0,0,0,0
MADHYA PRADESH,SEHORE,NASRULLAGANJ,0,0,0,0,0
MADHYA PRADESH,SEONI,BARGHAT,0,0,0,0,0
MADHYA PRADESH,SEONI,DHANORA,0,0,0,0,0
MADHYA PRADESH,SEONI,KURAI,0,0,0,0,0
MADHYA PRADESH,SEONI,LAKHNADON,0,0,0,0,0
MADHYA PRADESH,SEONI,SEONI,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,BEOHARI,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,BURHAR,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,GOHPARU,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,JAITHARI,0,0,0,0,0
MADHYA PRADESH,SHAHDOL,SOHAGPUR,0,0,5,0,5
MADHYA PRADESH,SHAJAPUR,AGAR,1,2,7,2,12
MADHYA PRADESH,SHAJAPUR,BAROD,1,0,4,2,7
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,0,0,2,2,4
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,NALKHEDA,0,0,3,1,4
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,0,0,0,0,0
MADHYA PRADESH,SHAJAPUR,SUSNER,0,0,0,0,0
MADHYA PRADESH,SHEOPUR,KARHAL,6,23,34,0,63
MADHYA PRADESH,SHEOPUR,SHEOPUR,0,1,26,1,28
MADHYA PRADESH,SHEOPUR,VIJAYPUR,0,0,0,0,0
MADHYA PRADESH,SHIVPURI,BADARWAS,0,0,0,0,0
MADHYA PRADESH,SHIVPURI,KOLARAS,1,3,10,2,16
MADHYA PRADESH,SHIVPURI,POHARI,0,0,5,0,5
MADHYA PRADESH,SHIVPURI,SHIVPURI,6,12,21,1,40
MADHYA PRADESH,SIDHI,CHITRANGI,0,1,4,2,7
MADHYA PRADESH,SIDHI,DEOSAR,0,1,5,0,6
MADHYA PRADESH,SIDHI,MAJHOULI,0,0,0,0,0
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,0,0,0,0,0
MADHYA PRADESH,SIDHI,SIDHI,0,0,4,1,5
MADHYA PRADESH,SIDHI,SIHAWAL,2,10,17,2,31
MADHYA PRADESH,TIKAMGARH,JATARA,9,10,7,0,26
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,0,0,21,1,22
MADHYA PRADESH,UJJAIN,GHATTIA,0,0,0,0,0
MADHYA PRADESH,UJJAIN,KHACHROD,0,0,0,0,0
MADHYA PRADESH,UJJAIN,MEHIDPUR,0,0,0,0,0
MADHYA PRADESH,UJJAIN,TARANA,0,0,0,0,0
MADHYA PRADESH,UJJAIN,UJJAIN,0,0,0,1,1
MADHYA PRADESH,VIDISHA,BASODA,0,0,0,0,0
MADHYA PRADESH,VIDISHA,KURWAI,0,1,1,0,2
MADHYA PRADESH,VIDISHA,LATERI,0,0,7,1,8
MADHYA PRADESH,VIDISHA,NATERAN,0,0,0,0,0
MADHYA PRADESH,VIDISHA,SIRONJ,0,0,0,0,0
MAHARASHTRA,AHMEDNAGAR,AKOLA,3,0,0,0,3
MAHARASHTRA,AHMEDNAGAR,JAMKHED,0,0,0,0,0
MAHARASHTRA,AHMEDNAGAR,KARJAT,3,4,6,0,13
MAHARASHTRA,AHMEDNAGAR,KOPARGAON,4,2,2,0,8
MAHARASHTRA,AHMEDNAGAR,NEVASA,24,32,43,2,101
MAHARASHTRA,AHMEDNAGAR,PARNER,50,19,21,0,90
MAHARASHTRA,AHMEDNAGAR,PATHARDI,4,3,5,0,12
MAHARASHTRA,AHMEDNAGAR,RAHATA,1,3,20,6,30
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,12,32,45,5,94
MAHARASHTRA,AKOLA,AKOT,10,34,101,10,155
MAHARASHTRA,AKOLA,BALAPUR,0,0,0,0,0
MAHARASHTRA,AKOLA,MURTIJAPUR,0,0,1,0,1
MAHARASHTRA,AKOLA,TELHARA,1,1,2,5,9
MAHARASHTRA,AMRAVATI,ACHALPUR,0,0,1,0,1
MAHARASHTRA,AMRAVATI,ANJANGAON SURJI,0,0,0,0,0
MAHARASHTRA,AMRAVATI,CHANDUR BAZAR,0,0,0,0,0
MAHARASHTRA,AMRAVATI,CHANDUR RAILWAY,0,0,0,0,0
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,0,0,0,0,0
MAHARASHTRA,AMRAVATI,DHARNI,0,0,0,0,0
MAHARASHTRA,AMRAVATI,MORSHI,0,0,0,0,0
MAHARASHTRA,AMRAVATI,WARUD,7,15,5,0,27
MAHARASHTRA,AURANGABAD,GANAGAPUR,1,5,13,1,20
MAHARASHTRA,AURANGABAD,PAITHAN,59,19,24,4,106
MAHARASHTRA,BEED,AMBEJOGAI,18,32,46,2,98
MAHARASHTRA,BEED,BEED,2,84,12,0,98
MAHARASHTRA,BEED,KAIJ,19,2,1,0,22
MAHARASHTRA,BEED,PARLI,9,31,25,1,66
MAHARASHTRA,BEED,PATODA,52,27,5,1,85
MAHARASHTRA,BEED,SHIRUR (KASAR),7,2,1,0,10
MAHARASHTRA,BHANDARA,LAKHANDUR,0,0,0,0,0
MAHARASHTRA,BHANDARA,MOHADI,0,0,0,0,0
MAHARASHTRA,BHANDARA,PAVANI,0,0,0,0,0
MAHARASHTRA,BHANDARA,SAKOLI,1,0,0,0,1
MAHARASHTRA,BULDANA,BULDANA,0,0,0,0,0
MAHARASHTRA,BULDANA,CHIKHLI,2,2,2,0,6
MAHARASHTRA,BULDANA,DEULGAON RAJA,0,0,0,0,0
MAHARASHTRA,BULDANA,LONAR,0,0,0,0,0
MAHARASHTRA,BULDANA,MALKAPUR,0,1,3,0,4
MAHARASHTRA,BULDANA,MEHKAR,0,0,0,0,0
MAHARASHTRA,BULDANA,MOTALA,0,0,0,0,0
MAHARASHTRA,BULDANA,SANGRAMPUR,0,0,0,0,0
MAHARASHTRA,BULDANA,SHEGAON,0,0,0,0,0
MAHARASHTRA,BULDANA,SINDKHED RAJA,0,0,0,0,0
MAHARASHTRA,CHANDRAPUR,BHADRAVATI,0,0,0,0,0
MAHARASHTRA,CHANDRAPUR,CHANDRAPUR,0,0,0,0,0
MAHARASHTRA,CHANDRAPUR,CHIMUR,0,1,0,0,1
MAHARASHTRA,CHANDRAPUR,KORPANA,0,5,17,0,22
MAHARASHTRA,CHANDRAPUR,NAGBHIR,2,2,1,0,5
MAHARASHTRA,CHANDRAPUR,SAWALI,0,0,0,0,0
MAHARASHTRA,DHULE,DHULE,0,0,0,0,0
MAHARASHTRA,DHULE,SAKRI,12,9,12,0,33
MAHARASHTRA,DHULE,SHIRPUR,478,972,681,7,2138
MAHARASHTRA,DHULE,SINDKHEDA,22,48,22,1,93
MAHARASHTRA,GADCHIROLI,AHERI,0,0,0,0,0
MAHARASHTRA,GADCHIROLI,SIRONCHA,0,0,0,0,0
MAHARASHTRA,GONDIYA,A / MORGAON,0,2,0,0,2
MAHARASHTRA,GONDIYA,DEVRI,0,0,0,0,0
MAHARASHTRA,GONDIYA,GONDIYA,0,0,0,0,0
MAHARASHTRA,GONDIYA,SALEKASA,0,0,1,0,1
MAHARASHTRA,HINGOLI,AUNDHA (NAGNATH),0,0,0,0,0
MAHARASHTRA,HINGOLI,BASMATH,2,5,10,1,18
MAHARASHTRA,HINGOLI,HINGOLI,0,0,0,0,0
MAHARASHTRA,HINGOLI,KALAMNURI,0,0,0,0,0
MAHARASHTRA,HINGOLI,SENGAON,1,0,0,0,1
MAHARASHTRA,JALGAON,AMALNER,0,0,3,0,3
MAHARASHTRA,JALGAON,BHUSAWAL,12,89,83,2,186
MAHARASHTRA,JALGAON,CHOPDA,403,1515,1453,9,3380
MAHARASHTRA,JALGAON,DHARANGAON,10,30,34,0,74
MAHARASHTRA,JALGAON,JALGAON,138,348,455,5,946
MAHARASHTRA,JALGAON,JAMNER,26,100,137,6,269
MAHARASHTRA,JALGAON,RAVER,217,350,312,0,879
MAHARASHTRA,JALGAON,YAWAL,199,266,286,7,758
MAHARASHTRA,JALNA,AMBAD,4,4,12,4,24
MAHARASHTRA,JALNA,GHANSAWANGI,6,5,16,5,32
MAHARASHTRA,JALNA,JAFFERABAD,3,0,0,0,3
MAHARASHTRA,JALNA,PARTUR,0,0,0,0,0
MAHARASHTRA,KOLHAPUR,AJRA,123,78,82,4,287
MAHARASHTRA,KOLHAPUR,BHUDARGAD,0,8,10,0,18
MAHARASHTRA,KOLHAPUR,CHANDGAD,4,11,31,0,46
MAHARASHTRA,KOLHAPUR,GADHINGLAJ,98,87,79,11,275
MAHARASHTRA,KOLHAPUR,HATKANANGALE,51,22,22,1,96
MAHARASHTRA,KOLHAPUR,KAGAL,5,1,4,0,10
MAHARASHTRA,KOLHAPUR,KARVIR,56,23,14,1,94
MAHARASHTRA,KOLHAPUR,PANHALA,16,9,4,1,30
MAHARASHTRA,KOLHAPUR,RADHANAGARI,0,0,0,0,0
MAHARASHTRA,KOLHAPUR,SHAHUWADI,3,1,0,0,4
MAHARASHTRA,KOLHAPUR,SHIROL,2,0,4,0,6
MAHARASHTRA,LATUR,AHMADPUR,0,5,5,0,10
MAHARASHTRA,LATUR,AUSA,240,993,1451,155,2839
MAHARASHTRA,LATUR,CHAKUR,13,14,17,2,46
MAHARASHTRA,LATUR,DEONI,31,50,112,8,201
MAHARASHTRA,LATUR,JALKOT,5,8,9,1,23
MAHARASHTRA,LATUR,LATUR,337,561,394,35,1327
MAHARASHTRA,LATUR,NILANGA,606,1025,966,18,2615
MAHARASHTRA,LATUR,RENAPUR,194,429,510,45,1178
MAHARASHTRA,LATUR,SHIRUR ANANTPAL,366,642,794,30,1832
MAHARASHTRA,LATUR,UDGIR,41,80,209,18,348
MAHARASHTRA,NAGPUR,BHIWAPUR,0,0,0,0,0
MAHARASHTRA,NAGPUR,HINGNA,0,0,0,0,0
MAHARASHTRA,NAGPUR,KALAMESHWAR,0,0,0,0,0
MAHARASHTRA,NAGPUR,MOUDA,0,1,0,0,1
MAHARASHTRA,NAGPUR,NAGPUR RURAL,0,0,0,0,0
MAHARASHTRA,NAGPUR,NARKHED,5,4,2,0,11
MAHARASHTRA,NAGPUR,RAMTEK,0,0,1,0,1
MAHARASHTRA,NAGPUR,UMRED,0,0,0,0,0
MAHARASHTRA,NANDED,ARDHAPUR,12,20,21,0,53
MAHARASHTRA,NANDED,BHOKAR,11,18,19,0,48
MAHARASHTRA,NANDED,BILOLI,0,9,3,0,12
MAHARASHTRA,NANDED,DEGLUR,0,0,0,0,0
MAHARASHTRA,NANDED,KANDHAR,7,6,13,2,28
MAHARASHTRA,NANDED,KINWAT,0,5,0,0,5
MAHARASHTRA,NANDED,LOHA,1,5,9,1,16
MAHARASHTRA,NANDED,MAHOOR,0,0,0,0,0
MAHARASHTRA,NANDED,MUKHED,3,5,8,0,16
MAHARASHTRA,NANDED,NAIGAON (KHAIRGAON),0,0,0,0,0
MAHARASHTRA,NANDED,NANDED,27,11,19,0,57
MAHARASHTRA,NANDED,UMRI,0,1,3,0,4
MAHARASHTRA,NANDURBAR,AKKALKUWA,21,48,30,0,99
MAHARASHTRA,NANDURBAR,AKRANI,1,5,0,0,6
MAHARASHTRA,NANDURBAR,NANDURBAR,198,81,103,0,382
MAHARASHTRA,NANDURBAR,NAWAPUR,109,273,262,1,645
MAHARASHTRA,NANDURBAR,SHAHADE,1260,2145,1870,161,5436
MAHARASHTRA,NANDURBAR,TALODA,17,39,87,0,143
MAHARASHTRA,NASHIK,BAGLAN,0,5,0,0,5
MAHARASHTRA,NASHIK,CHANDWAD,357,246,266,16,885
MAHARASHTRA,NASHIK,DINDORI,146,126,152,11,435
MAHARASHTRA,NASHIK,IGATPURI,0,0,0,0,0
MAHARASHTRA,NASHIK,KALWAN,29,46,32,0,107
MAHARASHTRA,NASHIK,MALEGAON,0,0,0,0,0
MAHARASHTRA,NASHIK,NANDGAON,17,26,20,0,63
MAHARASHTRA,NASHIK,NASHIK,1,4,4,0,9
MAHARASHTRA,NASHIK,NIPHAD,1184,262,152,84,1682
MAHARASHTRA,NASHIK,PEINT,0,0,0,0,0
MAHARASHTRA,NASHIK,SINNAR,29,5,6,0,40
MAHARASHTRA,NASHIK,TRIMBAKESHWAR,0,0,0,0,0
MAHARASHTRA,NASHIK,YEOLA,1,0,2,0,3
MAHARASHTRA,OSMANABAD,BHOOM,0,0,1,0,1
MAHARASHTRA,OSMANABAD,KALAMB,37,104,111,1,253
MAHARASHTRA,OSMANABAD,LOHARA,0,1,0,0,1
MAHARASHTRA,OSMANABAD,OMARGA,3,7,23,0,33
MAHARASHTRA,OSMANABAD,OSMANABAD,161,210,328,64,763
MAHARASHTRA,OSMANABAD,PARANDA,1,1,3,0,5
MAHARASHTRA,OSMANABAD,TULJAPUR,2,6,9,1,18
MAHARASHTRA,OSMANABAD,WASHI,8,4,8,0,20
MAHARASHTRA,PARBHANI,GANGAKHED,0,0,0,0,0
MAHARASHTRA,PARBHANI,JINTUR,0,0,0,0,0
MAHARASHTRA,PARBHANI,PALAM,0,0,0,0,0
MAHARASHTRA,PARBHANI,PARBHANI,0,0,0,0,0
MAHARASHTRA,PARBHANI,PURNA,0,0,0,0,0
MAHARASHTRA,PARBHANI,SAILU,32,4,3,8,47
MAHARASHTRA,PARBHANI,SONPETH,0,0,0,0,0
MAHARASHTRA,PUNE,AMBEGAON,2,0,0,0,2
MAHARASHTRA,PUNE,BARAMATI,1,6,1,0,8
MAHARASHTRA,PUNE,DAUND,0,4,25,1,30
MAHARASHTRA,PUNE,HAVELI,307,25,82,13,427
MAHARASHTRA,PUNE,INDAPUR,0,0,0,0,0
MAHARASHTRA,PUNE,JUNNAR,3,2,2,0,7
MAHARASHTRA,PUNE,MAWAL,6,0,8,2,16
MAHARASHTRA,PUNE,MULSHI,0,0,0,0,0
MAHARASHTRA,PUNE,PURANDHAR,4,2,9,0,15
MAHARASHTRA,PUNE,SHIRUR,94,38,72,7,211
MAHARASHTRA,RAIGHAR,KHALAPUR,0,0,0,0,0
MAHARASHTRA,RAIGHAR,MAHAD,1,0,0,0,1
MAHARASHTRA,RAIGHAR,MANGOAN,0,0,0,0,0
MAHARASHTRA,RAIGHAR,SHRIVARDHAN,1,0,1,1,3
MAHARASHTRA,RAIGHAR,SUDHAGAD,1,0,0,0,1
MAHARASHTRA,RAIGHAR,TALA,0,0,0,0,0
MAHARASHTRA,SANGLI,ATPADI,76,54,62,8,200
MAHARASHTRA,SANGLI,JAT,97,69,222,35,423
MAHARASHTRA,SANGLI,KAVATHE-MAHANKLA,215,182,197,13,607
MAHARASHTRA,SANGLI,KHANAPUR,333,190,363,36,922
MAHARASHTRA,SANGLI,MIRAJ,522,441,437,9,1409
MAHARASHTRA,SANGLI,PALUS,87,50,45,11,193
MAHARASHTRA,SANGLI,SHIRALA,87,1,0,0,88
MAHARASHTRA,SANGLI,TASGAON,746,417,567,85,1815
MAHARASHTRA,SANGLI,WALWA,46,8,0,0,54
MAHARASHTRA,SATARA,KARAD,63,20,19,0,102
MAHARASHTRA,SATARA,KOREGAON,10,4,2,0,16
MAHARASHTRA,SATARA,MAHABALESHWAR,9,0,1,0,10
MAHARASHTRA,SATARA,MAN,53,43,39,8,143
MAHARASHTRA,SATARA,PHALTAN,75,58,27,1,161
MAHARASHTRA,SATARA,SATARA,2,8,18,0,28
MAHARASHTRA,SINDHUDURGA,KANKAVLI,0,0,0,0,0
MAHARASHTRA,SOLAPUR,AKKALKOT,12,38,56,0,106
MAHARASHTRA,SOLAPUR,BARSHI,37,32,86,2,157
MAHARASHTRA,SOLAPUR,KARMALA,26,44,63,21,154
MAHARASHTRA,SOLAPUR,MADHA,28,57,154,19,258
MAHARASHTRA,SOLAPUR,MALSHIRAS,64,26,35,5,130
MAHARASHTRA,SOLAPUR,MANGALVEDHA,25,26,18,1,70
MAHARASHTRA,SOLAPUR,MOHOL,15,38,37,3,93
MAHARASHTRA,SOLAPUR,NORTH  SOLAPUR,6,7,22,1,36
MAHARASHTRA,SOLAPUR,PANDHARPUR,168,162,92,2,424
MAHARASHTRA,SOLAPUR,SANGOLA,24,15,27,1,67
MAHARASHTRA,SOLAPUR,SOUTH  SOLAPUR,0,7,9,6,22
MAHARASHTRA,THANE,BHIWANDI,0,0,0,0,0
MAHARASHTRA,THANE,WADA,0,0,0,0,0
MAHARASHTRA,WARDHA,ARVI,0,0,0,0,0
MAHARASHTRA,WARDHA,ASHTI,0,1,0,0,1
MAHARASHTRA,WARDHA,KARANJA,0,5,0,0,5
MAHARASHTRA,WARDHA,SAMUDRAPUR,0,0,0,0,0
MAHARASHTRA,WARDHA,SELOO,0,0,0,0,0
MAHARASHTRA,WARDHA,WARDHA,0,0,0,0,0
MAHARASHTRA,WASHIM,KARANJA,0,0,0,0,0
MAHARASHTRA,WASHIM,MALEGAON,0,0,0,0,0
MAHARASHTRA,WASHIM,MANGRULPIR,0,0,0,0,0
MAHARASHTRA,WASHIM,RISOD,0,0,0,0,0
MAHARASHTRA,YAVATMAL,ARNI,0,0,0,0,0
MAHARASHTRA,YAVATMAL,BABULGAON,0,0,2,0,2
MAHARASHTRA,YAVATMAL,GHATANJI,0,1,2,0,3
MAHARASHTRA,YAVATMAL,KELAPUR,0,0,0,0,0
MAHARASHTRA,YAVATMAL,MAREGAON,0,0,0,0,0
MAHARASHTRA,YAVATMAL,UMARKHED,2,9,9,0,20
MAHARASHTRA,YAVATMAL,WANI,0,0,0,0,0
MAHARASHTRA,YAVATMAL,YAVATMAL,0,0,0,0,0
MAHARASHTRA,YAVATMAL,ZARI JAMANI,0,0,0,0,0
MEGHALAYA,WEST GARO HILLS,BETASING,0,0,0,0,0
MEGHALAYA,WEST GARO HILLS,SELSELLA,0,0,0,0,0
MEGHALAYA,WEST GARO HILLS,TIKRIKILLA,0,0,0,0,0
MEGHALAYA,WEST GARO HILLS,ZIKZAK,0,0,0,0,0
NAGALAND,DIMAPUR,MEDZIPHEMA,0,2,0,0,2
ORISSA,ANGUL,PALALAHADA,0,0,0,0,0
ORISSA,BALASORE,BAHANAGA,0,0,0,0,0
ORISSA,BALASORE,BALASORE,0,0,0,0,0
ORISSA,BALASORE,BALIAPAL,0,0,0,0,0
ORISSA,BALASORE,BASTA,0,0,0,0,0
ORISSA,BALASORE,BHOGRAI,0,0,0,0,0
ORISSA,BALASORE,JALESWAR,0,0,0,0,0
ORISSA,BALASORE,KHAIRA,0,0,0,0,0
ORISSA,BALASORE,NILAGIRI,0,0,0,0,0
ORISSA,BALASORE,OUPADA,0,0,0,0,0
ORISSA,BALASORE,REMUNA,0,0,0,0,0
ORISSA,BALASORE,SIMULIA,0,0,0,0,0
ORISSA,BALASORE,SORO,0,0,0,0,0
ORISSA,BARGARH,AMBABHANA,0,0,0,0,0
ORISSA,BARGARH,BARAPALI,0,0,0,0,0
ORISSA,BARGARH,BARGARH,0,0,0,0,0
ORISSA,BARGARH,BHATALI,0,0,0,0,0
ORISSA,BARGARH,BHEDEN,0,0,0,0,0
ORISSA,BARGARH,JHARABANDH,0,0,0,0,0
ORISSA,BARGARH,PADMAPUR (RAJABUDASA,0,0,0,0,0
ORISSA,BARGARH,PAIKMAL,0,0,0,0,0
ORISSA,BARGARH,SOHELA,0,0,0,0,0
ORISSA,BHADRAK,BANTA,0,0,0,0,0
ORISSA,BHADRAK,BASUDEBPUR,0,0,0,0,0
ORISSA,BHADRAK,BHADRAK,0,0,0,0,0
ORISSA,BHADRAK,BHANDARI POKHARI,0,0,0,0,0
ORISSA,BHADRAK,CHANDABALI,0,0,0,0,0
ORISSA,BHADRAK,DHAMNAGAR,0,0,0,0,0
ORISSA,BHADRAK,TIHIDI,0,0,0,0,0
ORISSA,BOLANGIR,BALANGIR,0,0,0,0,0
ORISSA,BOLANGIR,BELAPARA,0,0,0,0,0
ORISSA,BOLANGIR,DEOGAON,0,0,0,0,0
ORISSA,BOLANGIR,GUDVELA,0,0,0,0,0
ORISSA,BOLANGIR,KHAPRAKHOL,0,0,0,0,0
ORISSA,BOLANGIR,MURIBAHAL,0,0,0,0,0
ORISSA,BOLANGIR,PUINTALA,0,0,0,0,0
ORISSA,BOLANGIR,TITILAGARH,0,0,0,0,0
ORISSA,BOLANGIR,TUREIKELA,0,0,0,0,0
ORISSA,CUTTACK,BADAMBA,0,0,0,0,0
ORISSA,CUTTACK,BARANGA,0,0,0,0,0
ORISSA,CUTTACK,CUTTACKSADAR,0,0,0,0,0
ORISSA,CUTTACK,KANTAPADA,0,0,0,0,0
ORISSA,CUTTACK,MAHANGA,0,0,0,0,0
ORISSA,CUTTACK,NIALI,0,0,0,0,0
ORISSA,CUTTACK,NISCHINTAKOILI,0,0,0,0,0
ORISSA,CUTTACK,SALIPUR,0,0,0,0,0
ORISSA,CUTTACK,TANGI CHOUDWAR,0,0,0,0,0
ORISSA,DEOGARH,BARAKOTE,0,0,0,0,0
ORISSA,DHENKANAL,GANDIA,0,0,0,0,0
ORISSA,DHENKANAL,HINDOL,0,0,0,0,0
ORISSA,DHENKANAL,SADAR,0,0,0,0,0
ORISSA,GAJAPATI,KASINAGAR,0,0,0,0,0
ORISSA,GAJAPATI,PARALAKHEMUNDI,0,0,0,0,0
ORISSA,GANJAM,BELLAGUNTHA,0,0,0,0,0
ORISSA,GANJAM,BHANJANAGAR,0,0,0,0,0
ORISSA,GANJAM,CHHATRAPUR,0,0,0,0,0
ORISSA,GANJAM,CHIKETI,0,0,0,0,0
ORISSA,GANJAM,DHARAKOTE,0,0,0,0,0
ORISSA,GANJAM,GANJAM,0,0,0,0,0
ORISSA,GANJAM,PATRAPUR,0,0,0,0,0
ORISSA,GANJAM,PURUSOTTAMPUR,0,0,0,0,0
ORISSA,GANJAM,SANAKHEMUNDI,0,0,0,0,0
ORISSA,GANJAM,SHERAGAD,0,0,0,0,0
ORISSA,JAGATSINGHPUR,BALIKUDA,0,0,0,0,0
ORISSA,JAGATSINGHPUR,BIRIDI,0,0,0,0,0
ORISSA,JAGATSINGHPUR,ERASAMA,0,0,0,0,0
ORISSA,JAGATSINGHPUR,JAGATSINGHPUR,0,0,0,0,0
ORISSA,JAGATSINGHPUR,NAUGAON,0,0,0,0,0
ORISSA,JAGATSINGHPUR,RAGHUNATHPUR,0,0,0,0,0
ORISSA,JAGATSINGHPUR,TIRTOL,0,0,0,0,0
ORISSA,JAJAPUR,BADACHANA,0,0,0,0,0
ORISSA,JAJAPUR,BARI,0,0,0,0,0
ORISSA,JAJAPUR,BINJHARPUR,0,0,0,0,0
ORISSA,JAJAPUR,DANAGADI,0,0,0,0,0
ORISSA,JAJAPUR,DASARATHPUR,0,0,0,0,0
ORISSA,JAJAPUR,DHARMASALA,0,0,0,0,0
ORISSA,JAJAPUR,JAJPUR,0,0,0,0,0
ORISSA,JAJAPUR,KOREI,0,0,0,0,0
ORISSA,JAJAPUR,RASULPUR,0,0,0,0,0
ORISSA,JAJAPUR,SUKINDA,0,0,0,0,0
ORISSA,JHARSUGUDA,JHARSUGUDA,0,0,0,0,0
ORISSA,JHARSUGUDA,KOLABIRA,0,0,0,0,0
ORISSA,JHARSUGUDA,LAIKERA,0,0,0,0,0
ORISSA,JHARSUGUDA,LAKHANPUR,0,0,0,2,2
ORISSA,KALAHANDI,BHAWANIPATANA,0,0,0,0,0
ORISSA,KALAHANDI,DHARMGAD,0,0,1,0,1
ORISSA,KALAHANDI,JUNAGAD,0,0,0,0,0
ORISSA,KENDRAPARA,AUL,0,0,0,0,0
ORISSA,KENDRAPARA,DERABISHI,0,0,0,0,0
ORISSA,KENDRAPARA,KENDRAPADA,0,0,0,0,0
ORISSA,KENDRAPARA,MAHAKALPADA,0,0,0,0,0
ORISSA,KENDRAPARA,MARSHAGHAI,0,0,0,0,0
ORISSA,KENDRAPARA,PATTAMUNDAI,0,0,0,0,0
ORISSA,KENDRAPARA,RAJKANIKA,0,0,0,0,0
ORISSA,KENDRAPARA,RAJNAGAR,0,0,0,0,0
ORISSA,KEONJHAR,ANANDPUR,0,0,0,0,0
ORISSA,KEONJHAR,GHASIPURA,0,0,0,0,0
ORISSA,KEONJHAR,GHATAGAON,0,0,0,0,0
ORISSA,KEONJHAR,HATADIHI,0,0,0,0,0
ORISSA,KEONJHAR,JODA,0,0,0,0,0
ORISSA,KEONJHAR,SAHARPADA,0,0,0,0,0
ORISSA,KHURDA,BALIANTA,0,0,0,0,0
ORISSA,KHURDA,BALIPATANA,0,0,0,0,0
ORISSA,KHURDA,BHUBANESWAR,0,0,0,0,0
ORISSA,KHURDA,BOLAGARH,0,0,0,0,0
ORISSA,KHURDA,CHILIKA,0,0,0,0,0
ORISSA,KHURDA,TANGI,0,0,0,0,0
ORISSA,KORAPUT,BANDHUGAON,0,0,0,0,0
ORISSA,KORAPUT,KORAPUT,0,0,0,0,0
ORISSA,MALKANAGIRI,KHAIRPUT,1,0,0,0,1
ORISSA,MALKANAGIRI,KORKONDA,0,0,0,0,0
ORISSA,MALKANAGIRI,MALKANGIRI,0,0,0,1,1
ORISSA,MAYURBHANJA,BADASAHI,0,0,0,0,0
