-----
{
 "description": "The table refers to block wise distribution of dugwells according to the farmers holding size. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.3.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to the holding size for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.3.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells by status. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.6.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells by its status for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.6.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells according to source of finance. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.7.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to Finance source for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.7.csv"
}
-----
-----
{
 "description": "The table refers to block wise culturable command area and potential created through dugwells. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.13.csv", 
 "title": "Download CSV for Block wise Culturable command area and potential created through Dugwells for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.13.csv"
}
-----
-----
{
 "description": "The table refers to village wise distribution of dugwells according to the farmers holding size. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "villdgwltab1.3.csv", 
 "title": "Download CSV for Village wise Distribution of Dugwells according to the holding size for 2nd census of minor irrigation schemes (1993-94)(External Link that opens in a new window)", 
 "url": "http://data.gov.in/sites/default/files/villdgwltab1.3.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells in The command of major/medium projects and average pumping hours. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.11_1.csv", 
 "title": "Download CSV for Block wise Dugwells in the command of major/medium projects and average pumping hours for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.11_1.csv"
}
-----
-----
{
 "description": "The table refers to block wise irrigation through supplementary sources. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.15.csv", 
 "title": "Download CSV for Block wise Irrigation through supplementary sources with Dugwells for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.15.csv"
}
-----
"State","District","Block","Supplementary irrigation (Ha) - Kharif","Supplementary irrigation (Ha) - Rabi","Supplementary irrigation (Ha) - Perennial","Supplementary irrigation (Ha) - Others","Total"
"UTTAR PRADESH","FARUKHABAD","SAURIKH",NA,NA,NA,NA,NA
"UTTAR PRADESH","FARUKHABAD","SHAMSABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","FARUKHABAD","TALGRAM",0,0,0,0,0
"UTTAR PRADESH","FARUKHABAD","UMARDA",NA,NA,NA,NA,NA
"UTTAR PRADESH","FATEHPUR","AIRAYA",0,0,0,0,0
"UTTAR PRADESH","FATEHPUR","AMAULI",2,2,3,1,8
"UTTAR PRADESH","FATEHPUR","ASODHAR",0,0,0,0,0
"UTTAR PRADESH","FATEHPUR","BAHUWA",3,0,0,0,3
"UTTAR PRADESH","FATEHPUR","BHITAURA",NA,NA,NA,NA,NA
"UTTAR PRADESH","FATEHPUR","DEVMAI",24,26,4,2,56
"UTTAR PRADESH","FATEHPUR","DHATA",NA,NA,NA,NA,NA
"UTTAR PRADESH","FATEHPUR","HASWA",0,0,0,0,0
"UTTAR PRADESH","FATEHPUR","HATHGAON",NA,NA,NA,NA,NA
"UTTAR PRADESH","FATEHPUR","KHAJUHA",0,0,0,0,0
"UTTAR PRADESH","FATEHPUR","MALWAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","FATEHPUR","TELYANI",0,0,0,0,0
"UTTAR PRADESH","FATEHPUR","VIJAYIPUR",0,0,0,0,0
"UTTAR PRADESH","FIROZABAD","ARANV",NA,NA,NA,NA,NA
"UTTAR PRADESH","FIROZABAD","EKA",0,0,0,0,0
"UTTAR PRADESH","FIROZABAD","FIROZABAD",182,192,63,105,542
"UTTAR PRADESH","FIROZABAD","JASRANA",0,0,0,0,0
"UTTAR PRADESH","FIROZABAD","KHAIRGARH/HATBANT",0,0,0,0,0
"UTTAR PRADESH","FIROZABAD","MADANPUR",0,0,0,0,0
"UTTAR PRADESH","FIROZABAD","NARKHI",0,0,0,0,0
"UTTAR PRADESH","FIROZABAD","SHIKOHABAD",0,0,0,0,0
"UTTAR PRADESH","FIROZABAD","TUNDLA",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","BHOJPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","BISRAKH",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","DADRI",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","DHAULANA",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","GARH",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","HAPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","LAUNI",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","MURADNAGAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","RAJAPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIABAD","SIMBHAWALI",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR","BARACHAWAR",0,0,0,0,0
"UTTAR PRADESH","GHAZIPUR","BHADORA",0,0,0,0,0
"UTTAR PRADESH","GHAZIPUR","BHANWARKOL",0,0,0,0,0
"UTTAR PRADESH","GHAZIPUR","DEVKALI",0,0,0,0,0
"UTTAR PRADESH","GHAZIPUR","JAMANIYA",0,0,0,0,0
"UTTAR PRADESH","GHAZIPUR","KARNDA",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR","KASIMABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR","MANIHARI",0,0,0,0,0
"UTTAR PRADESH","GHAZIPUR","MARADAH",0,0,0,0,0
"UTTAR PRADESH","GHAZIPUR","MOHMMADABAD",0,0,0,0,0
"UTTAR PRADESH","GHAZIPUR","REVTIPUR",0,0,0,0,0
"UTTAR PRADESH","GHAZIPUR","SADAR",0,0,0,0,0
"UTTAR PRADESH","GHAZIPUR","SADAT",0,0,0,0,0
"UTTAR PRADESH","GHAZIPUR","SAIDPUR",0,0,0,0,0
"UTTAR PRADESH","GHAZIPUR","VIRNO",0,0,0,0,0
"UTTAR PRADESH","GHAZIPUR","ZAKHANIA",0,0,0,0,0
"UTTAR PRADESH","GONDA","BALRAMPUR",0,0,0,0,0
"UTTAR PRADESH","GONDA","BELSAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","BHABHANJOT",0,0,0,0,0
"UTTAR PRADESH","GONDA","CHHAPIA",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","COLONELGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","GAIDAS BUJURG",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","GAISARI",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","HALDAR MAU",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","HARRIYA SATGHARWA",0,1,0,0,1
"UTTAR PRADESH","GONDA","ITIYATHOK",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","JHANJHRI",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","KATRA BAZAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","MANKAPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","MUJEHNA",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","NAWABGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","PACHPARWA",0,0,0,0,0
"UTTAR PRADESH","GONDA","PANDRIKRIPAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","PARASPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","REHRA BAZAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","RUPIHDEEH",0,0,0,0,0
"UTTAR PRADESH","GONDA","SRI DUTTGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","TARABGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","TULSIPUR",0,0,0,0,0
"UTTAR PRADESH","GONDA","UTTRAULA",NA,NA,NA,NA,NA
"UTTAR PRADESH","GONDA","WAZIRGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","GORAKHPUR","BANSGAON",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR","BARAHALGANJ",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR","BELGHAT",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR","BHATHAT",NA,NA,NA,NA,NA
"UTTAR PRADESH","GORAKHPUR","BRAHMPUR",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR","CAMPIARGANJ",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR","CHARGANWA",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR","GAGHA",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR","GOLA",NA,NA,NA,NA,NA
"UTTAR PRADESH","GORAKHPUR","JANGAL KAURIA",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR","KAURIRAM",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR","KHAJANI",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR","KHORABAR",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR","PALI",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR","PIPRAICH",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR","PIPRAULI",NA,NA,NA,NA,NA
"UTTAR PRADESH","GORAKHPUR","SAHJANWA",0,0,1,0,1
"UTTAR PRADESH","GORAKHPUR","SARDARNAGAR",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR","URUWA",0,0,0,0,0
"UTTAR PRADESH","HAMIRPUR","GOHAND",0,0,0,0,0
"UTTAR PRADESH","HAMIRPUR","KURARA",0,0,0,0,0
"UTTAR PRADESH","HAMIRPUR","MAUDAHA",0,0,0,0,0
"UTTAR PRADESH","HAMIRPUR","MUSKARA",0,0,0,0,0
"UTTAR PRADESH","HAMIRPUR","RATH",13,42,10,0,65
"UTTAR PRADESH","HAMIRPUR","SARILA",0,0,0,0,0
"UTTAR PRADESH","HAMIRPUR","SUMREPUR",0,0,0,0,0
"UTTAR PRADESH","HARDOI","AHIROURI",0,0,0,0,0
"UTTAR PRADESH","HARDOI","BAVAN",4,0,0,0,4
"UTTAR PRADESH","HARDOI","BEHANDAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","BHARAWAN",0,0,0,0,0
"UTTAR PRADESH","HARDOI","BHARKHANI",1,1,2,0,4
"UTTAR PRADESH","HARDOI","BILGRAM",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","HARIYAWAN",0,0,0,0,0
"UTTAR PRADESH","HARDOI","HARPALPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","KACHOUNA",0,0,0,0,0
"UTTAR PRADESH","HARDOI","KOTHAWAN",11,11,0,4,26
"UTTAR PRADESH","HARDOI","MAHDHOGANJ",0,0,0,0,0
"UTTAR PRADESH","HARDOI","MALLAWAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","PIHANI",0,0,0,0,0
"UTTAR PRADESH","HARDOI","SANDI",0,0,0,0,0
"UTTAR PRADESH","HARDOI","SANDILA",0,0,0,0,0
"UTTAR PRADESH","HARDOI","SHAHABAD",0,0,0,0,0
"UTTAR PRADESH","HARDOI","SURSA",0,0,0,0,0
"UTTAR PRADESH","HARDOI","TANDIYAWA",0,0,0,0,0
"UTTAR PRADESH","HARDOI","TODARPUR",0,0,0,0,0
"UTTAR PRADESH","HARDWAR","BAHADRABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDWAR","BHAGWANPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDWAR","KHANPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDWAR","LAKSAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","HARDWAR","NARSAN",43,18,3,0,64
"UTTAR PRADESH","HARDWAR","ROORKEE",11,9,2,0,22
"UTTAR PRADESH","JALAUN","DAKOR",117,631,3,32,783
"UTTAR PRADESH","JALAUN","JALAUN",24,143,0,4,171
"UTTAR PRADESH","JALAUN","KADAURA",2,12,0,0,14
"UTTAR PRADESH","JALAUN","KONCH",6,239,0,1,246
"UTTAR PRADESH","JALAUN","KUTHAUND",2,7,0,1,10
"UTTAR PRADESH","JALAUN","MADHOGHARH",17,150,3,0,170
"UTTAR PRADESH","JALAUN","MAHEBA",2,3,0,0,5
"UTTAR PRADESH","JALAUN","NADIGAON",0,106,0,0,106
"UTTAR PRADESH","JALAUN","RAMPURA",43,84,0,13,140
"UTTAR PRADESH","JAUNPUR","BADLA PUR",0,0,0,0,0
"UTTAR PRADESH","JAUNPUR","BAKSHA",0,0,0,0,0
"UTTAR PRADESH","JAUNPUR","BARSOTHI",0,0,0,0,0
"UTTAR PRADESH","JAUNPUR","DHARMA PUR",0,0,0,0,0
"UTTAR PRADESH","JAUNPUR","DOBHI",2,2,0,0,4
"UTTAR PRADESH","JAUNPUR","JALAL PUR",0,0,0,0,0
"UTTAR PRADESH","JAUNPUR","KARNJAKALA",NA,NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","KERAKAT",5,5,0,0,10
"UTTAR PRADESH","JAUNPUR","KHUTHAN",0,0,0,0,0
"UTTAR PRADESH","JAUNPUR","M.SHAHAR",0,0,0,0,0
"UTTAR PRADESH","JAUNPUR","MADRIYAHU",NA,NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","MAHARAJ GANJ",0,0,0,0,0
"UTTAR PRADESH","JAUNPUR","MUFTI GANJ",0,0,0,0,0
"UTTAR PRADESH","JAUNPUR","MUGLA BADSHAH PUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","RAM NAGAR",0,0,0,0,0
"UTTAR PRADESH","JAUNPUR","RAMPUR",0,0,0,0,0
"UTTAR PRADESH","JAUNPUR","SHAH GANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","SIKRARA",NA,NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","SIRKONI",0,0,0,0,0
"UTTAR PRADESH","JAUNPUR","SUITHA KALA",NA,NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","SUJAN GANJ",0,0,0,0,0
"UTTAR PRADESH","JHANSI","BABINA",0,0,0,0,0
"UTTAR PRADESH","JHANSI","BADAGAON",100,191,0,0,291
"UTTAR PRADESH","JHANSI","BAMAUR",0,4,0,0,4
"UTTAR PRADESH","JHANSI","BANGRA",0,4,0,0,4
"UTTAR PRADESH","JHANSI","CHIRGAON",0,0,0,0,0
"UTTAR PRADESH","JHANSI","GURSARAJ",0,4,0,0,4
"UTTAR PRADESH","JHANSI","MAURANIPUR",0,3,0,0,3
"UTTAR PRADESH","JHANSI","MOTH",2,93,0,0,95
"UTTAR PRADESH","KANPUR DEHAT","AKBARPUR",0,0,0,0,0
"UTTAR PRADESH","KANPUR DEHAT","AMRODHA",0,0,0,0,0
"UTTAR PRADESH","KANPUR DEHAT","BILHAUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","BITARGAON",6,10,0,0,16
"UTTAR PRADESH","KANPUR DEHAT","CHAUBEPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","DERAPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","GHATAMPUR",0,0,0,0,0
"UTTAR PRADESH","KANPUR DEHAT","JHINJAK",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","KAKWAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","MAITHA",3,0,0,0,3
"UTTAR PRADESH","KANPUR DEHAT","MALASA",0,0,0,0,0
"UTTAR PRADESH","KANPUR DEHAT","PATARA",48,77,0,0,125
"UTTAR PRADESH","KANPUR DEHAT","RAJPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","RASOOLABAD",0,0,0,0,0
"UTTAR PRADESH","KANPUR DEHAT","SANDALPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","SARBANKHERA",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","SHIVRAJPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR NAGAR","KALYANPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR NAGAR","SARSAUL",NA,NA,NA,NA,NA
"UTTAR PRADESH","KANPUR NAGAR","VIDHUNU",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","BANKEYGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","BEHJAM",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","BIJUA",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","DHAUREHRA",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","ISANAGAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","KHUMBHIGOLA",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","LAKHIMPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","MITAULI",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","MOHAMMADI",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","NAKAHA",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","NIGHASAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","PALIA",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","PASGAWAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","PHOOLBEHAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","RAMIA BEHAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","BISHUN PUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","DUDAHI",NA,NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","FAZIL NAGAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","HATA",36,36,18,0,90
"UTTAR PRADESH","KUSHI NAGAR","KAPTAN GANJ",3,2,0,0,5
"UTTAR PRADESH","KUSHI NAGAR","KASAYA",0,0,0,0,0
"UTTAR PRADESH","KUSHI NAGAR","KHADDA",0,0,0,0,0
"UTTAR PRADESH","KUSHI NAGAR","MOTI CHAK",NA,NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","NEBUAA NAORANGIYA",0,0,0,0,0
"UTTAR PRADESH","KUSHI NAGAR","PADRAUNA",0,0,0,0,0
"UTTAR PRADESH","KUSHI NAGAR","RAMKOLA",5,4,0,0,9
"UTTAR PRADESH","KUSHI NAGAR","SEVARI",NA,NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","SHUKARAULI",NA,NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","TAMAKUHI",0,0,0,0,0
"UTTAR PRADESH","LALITPUR","BAR",0,0,0,0,0
"UTTAR PRADESH","LALITPUR","BIRDHA",0,0,0,0,0
"UTTAR PRADESH","LALITPUR","JAKHAURA",0,0,0,0,0
"UTTAR PRADESH","LALITPUR","MANDAWARA",0,0,0,0,0
"UTTAR PRADESH","LALITPUR","MEHRONI",0,0,0,0,0
"UTTAR PRADESH","LALITPUR","TALBEHAT",0,0,0,0,0
"UTTAR PRADESH","LUCKNOW","BAKSHI KA TALAB",81,78,15,19,193
"UTTAR PRADESH","LUCKNOW","CHINHAT",0,0,0,0,0
"UTTAR PRADESH","LUCKNOW","GOSAIGANJ",0,0,0,0,0
"UTTAR PRADESH","LUCKNOW","KAKORI",NA,NA,NA,NA,NA
"UTTAR PRADESH","LUCKNOW","MALIHABAD",0,0,0,0,0
"UTTAR PRADESH","LUCKNOW","MALL",152,124,94,10,380
"UTTAR PRADESH","LUCKNOW","MOHANLALGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","LUCKNOW","SAROJNINAGAR",0,0,0,0,0
"UTTAR PRADESH","MAHOBA","CHARKHARI",1,4,0,0,5
"UTTAR PRADESH","MAHOBA","JAITPUR",37,97,0,0,134
"UTTAR PRADESH","MAHOBA","KABARAI",5,303,16,1,325
"UTTAR PRADESH","MAHOBA","PANWADI",0,16,0,0,16
"UTTAR PRADESH","MAHRAJGANJ","BRIDGEMANGANJ",0,0,0,0,0
"UTTAR PRADESH","MAHRAJGANJ","DHANI",0,0,0,0,0
"UTTAR PRADESH","MAHRAJGANJ","GHUGHULI",0,0,0,0,0
"UTTAR PRADESH","MAHRAJGANJ","LAKSHMIPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","MAHRAJGANJ SADAR",0,0,0,0,0
"UTTAR PRADESH","MAHRAJGANJ","MITHAURA",0,0,0,0,0
"UTTAR PRADESH","MAHRAJGANJ","NAUTANAWA",0,0,0,0,0
"UTTAR PRADESH","MAHRAJGANJ","NICHLAUL",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","PANIYARA",0,0,0,0,0
"UTTAR PRADESH","MAHRAJGANJ","PARTAWAL",101,123,12,0,236
"UTTAR PRADESH","MAHRAJGANJ","PHARENDA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","SISWA",0,0,0,0,0
"UTTAR PRADESH","MAINPURI","BARNAHAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","BEWAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","GHIROR",0,0,0,0,0
"UTTAR PRADESH","MAINPURI","JAGIR",115,115,0,57,287
"UTTAR PRADESH","MAINPURI","KARHAL",4,4,0,0,8
"UTTAR PRADESH","MAINPURI","KISHANI",0,0,0,0,0
"UTTAR PRADESH","MAINPURI","KURAWALI",0,0,0,0,0
"UTTAR PRADESH","MAINPURI","MAINPURI",0,0,0,0,0
"UTTAR PRADESH","MAINPURI","SULTANGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","BALDEV",0,0,0,0,0
"UTTAR PRADESH","MATHURA","CHHATA",0,4,0,0,4
"UTTAR PRADESH","MATHURA","CHOMUHA",0,0,0,0,0
"UTTAR PRADESH","MATHURA","FAREH",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","GOVERDHAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","MAAT",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","MATHURA",0,0,0,0,0
"UTTAR PRADESH","MATHURA","NAND GAWON",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","NOHJHIL",0,0,0,0,0
"UTTAR PRADESH","MATHURA","RAYA",180,186,0,46,412
"UTTAR PRADESH","MATHURA","SADABAB",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","SAHPAU",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","BADRAW",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","DOHARIGHAT",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","FATEEHPUR MANDAVA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","GHOSI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","KOPAGANJ",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","MUHAMMDABAD",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","PARDHA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","RANIPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU","RATANPURA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","BAGHPAT",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","BARAUT",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","BINAULI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","CHAPROULI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","DAURALA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","HASTINAPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","JANI KHURD",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","KHARKHODA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","KHEKRA",0,0,0,0,0
"UTTAR PRADESH","MEERUT","MACHHRA",0,0,0,0,0
"UTTAR PRADESH","MEERUT","MAWANA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","MEERUT",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","PARIKSHITGARH",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","PILANA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","RAJPURA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","ROHTA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","SARDHANA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","SARURPUR KHURD",NA,NA,NA,NA,NA
"UTTAR PRADESH","MIRZAPUR","CHHANBEY",NA,NA,NA,NA,NA
"UTTAR PRADESH","MIRZAPUR","CITY",NA,NA,NA,NA,NA
"UTTAR PRADESH","MIRZAPUR","HALIYA",21,17,3,0,41
"UTTAR PRADESH","MIRZAPUR","JAMALPUR",839,743,8,5,1595
"UTTAR PRADESH","MIRZAPUR","KONE",NA,NA,NA,NA,NA
"UTTAR PRADESH","MIRZAPUR","LALGANJ",170,197,1,7,375
"UTTAR PRADESH","MIRZAPUR","MAJHWAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","MIRZAPUR","MARIHAN",NA,NA,NA,NA,NA
"UTTAR PRADESH","MIRZAPUR","NARAYANPUR",98,225,25,24,372
"UTTAR PRADESH","MIRZAPUR","PAHARI",384,497,20,5,906
"UTTAR PRADESH","MIRZAPUR","RAJGARH",NA,NA,NA,NA,NA
"UTTAR PRADESH","MIRZAPUR","SIKHAR",46,73,18,0,137
"UTTAR PRADESH","MORADABAD","AMROHA",0,0,0,0,0
"UTTAR PRADESH","MORADABAD","ASMOLI",14,6,19,4,43
"UTTAR PRADESH","MORADABAD","BANIYA KHERA",212,388,0,0,600
"UTTAR PRADESH","MORADABAD","BHAGATPUR TANDA",1,2,1,0,4
"UTTAR PRADESH","MORADABAD","BHJOI",0,0,0,0,0
"UTTAR PRADESH","MORADABAD","BILARI",0,0,0,4,4
"UTTAR PRADESH","MORADABAD","CHHAJLET",NA,NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","DHANORA",0,0,0,0,0
"UTTAR PRADESH","MORADABAD","DILARI",0,0,0,0,0
"UTTAR PRADESH","MORADABAD","GAJROLA",0,0,0,0,0
