-----
{
 "description": "The table refers to block wise distribution of surface flow schemes according to source of finance. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.7.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes according to Finance source for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.7.csv"
}
-----
State,District,Block,Government funds,Farmers saving,Loan & Saving,Subsidy & Bank loan,Subsidy only,Others,Total
ANDHRA PRADESH,GUNTUR,CHERUKUPALLE,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,CHILAKALURIPET,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,DACHEPALLE,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,DUGGIRALA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,DURGI,2,0,0,0,0,0,2
ANDHRA PRADESH,GUNTUR,EDLAPADU,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,GUNTUR,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,GURAZALA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,IPUR,7,2,0,0,0,0,9
ANDHRA PRADESH,GUNTUR,KAKUMANU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,KAREMPUDI,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,KARLAPALEM,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,KOLLIPARA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,KOLLUR,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,KROSURU,0,0,0,0,0,6,6
ANDHRA PRADESH,GUNTUR,MACHAVARAM,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,MACHERLA,3,0,0,0,0,0,3
ANDHRA PRADESH,GUNTUR,MANGALAGIRI,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,MEDIKONDURU,1,0,0,0,0,0,1
ANDHRA PRADESH,GUNTUR,MUPPALLA,0,0,0,0,0,2,2
ANDHRA PRADESH,GUNTUR,NADENDLA,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,NAGARAM,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,NARASARAOPET,8,0,0,0,0,0,8
ANDHRA PRADESH,GUNTUR,NEKARIKALLU,2,0,0,0,0,0,2
ANDHRA PRADESH,GUNTUR,NIZAMPATNAM,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,NUZENDLA,6,1,0,0,0,0,7
ANDHRA PRADESH,GUNTUR,PEDAKAKANI,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,PEDAKURAPADU,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,PEDANANDIPADU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,PHIRANGIPURAM,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,PIDUGURALLA,0,0,0,0,0,5,5
ANDHRA PRADESH,GUNTUR,PITTALAVANIPALEM,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,PONNUR,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,PRATHIPADU,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,RAJUPALEM,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,RENTACHINTALA,2,0,0,0,0,0,2
ANDHRA PRADESH,GUNTUR,REPALLE,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,ROMPICHERLA,0,0,0,0,0,5,5
ANDHRA PRADESH,GUNTUR,SATTENAPALLE,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,SAV'PURAM KANUM'PUDI,8,0,0,0,0,0,8
ANDHRA PRADESH,GUNTUR,TADEPALLE,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,TADIKONDA,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,TENALI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,THULLUR,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,TSUNDUR,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,VATTICHERUKURU,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,VELDURTHY,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,VEMURU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,VINUKONDA,0,0,0,0,0,0,0
ANDHRA PRADESH,HYDERABAD,CHARMINAR,1,2,0,0,0,0,3
ANDHRA PRADESH,HYDERABAD,GOLCONDA,0,0,0,0,0,1,1
ANDHRA PRADESH,HYDERABAD,MUSHEERABAD,0,0,0,0,0,1,1
ANDHRA PRADESH,HYDERABAD,SECUNDERABAD,0,1,0,0,0,0,1
ANDHRA PRADESH,KARIMNAGAR,BEJJANKI,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,BHEEMADEVARPALLE,1,0,0,0,0,0,1
ANDHRA PRADESH,KARIMNAGAR,BOINPALLE,1,0,0,0,0,0,1
ANDHRA PRADESH,KARIMNAGAR,CHANDURTHI,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,CHIGURUMAMIDI,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,CHOPPADANDI,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,DHARMAPURI,97,0,0,0,0,0,97
ANDHRA PRADESH,KARIMNAGAR,DHARMARAM,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,ELKATHURTHI,15,0,0,0,0,0,15
ANDHRA PRADESH,KARIMNAGAR,ELLANTHAKUNTA,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,GAMBHIRAOPET,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,GANGADHARA,0,0,0,0,0,1,1
ANDHRA PRADESH,KARIMNAGAR,GOLLAPALLE,1,0,0,0,0,0,1
ANDHRA PRADESH,KARIMNAGAR,HUSNABAD,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,HUZURABAD,72,0,0,0,0,0,72
ANDHRA PRADESH,KARIMNAGAR,IBRAHIMPATNAM,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,JAGTIAL,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,JAMMIKUNTA,154,0,0,0,0,0,154
ANDHRA PRADESH,KARIMNAGAR,JULAPALLE,1,0,0,0,0,0,1
ANDHRA PRADESH,KARIMNAGAR,KAMALAPUR,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KAMANPUR,1,0,0,0,0,0,1
ANDHRA PRADESH,KARIMNAGAR,KARIMNAGAR,153,0,0,0,0,0,153
ANDHRA PRADESH,KARIMNAGAR,KATARAM,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KATHLAPUR,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KODIMIAL,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KOHEDA,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KONARAOPETA,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KORATLA,3,0,0,0,0,0,3
ANDHRA PRADESH,KARIMNAGAR,MAHADEVPUR,1,0,0,0,0,0,1
ANDHRA PRADESH,KARIMNAGAR,MAHADEVPUR,16,0,0,0,0,0,16
ANDHRA PRADESH,KARIMNAGAR,MALHARRAO MANDAL,16,0,0,0,0,0,16
ANDHRA PRADESH,KARIMNAGAR,MALLAPUR,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,MALLIAL,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,MANAKONDUR,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,MANTHANI,6,0,0,0,0,0,6
ANDHRA PRADESH,KARIMNAGAR,MANTHANI,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,MEDIPALLE,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,METPALLE,1,0,0,0,0,0,1
ANDHRA PRADESH,KARIMNAGAR,MUSTABAD,1,0,0,0,0,0,1
ANDHRA PRADESH,KARIMNAGAR,ODELA,1,0,0,0,0,0,1
ANDHRA PRADESH,KARIMNAGAR,PEDDAPALLE,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,PEGADAPALLE,57,0,0,0,0,0,57
ANDHRA PRADESH,KARIMNAGAR,RAIKAL,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,RAMADUGU,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,RAMAGUNDAM,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,SAIDAPUR,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,SARANGAPUR,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,SHANKARA PATNAM,125,0,0,0,0,0,125
ANDHRA PRADESH,KARIMNAGAR,SIRSILLA,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,SRIRAMPUR,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,SULTANABAD,102,12,0,0,0,0,114
ANDHRA PRADESH,KARIMNAGAR,THIMMAPUR,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,VEENAVANKA,30,0,0,0,0,0,30
ANDHRA PRADESH,KARIMNAGAR,VELGATOOR,37,0,0,0,0,0,37
ANDHRA PRADESH,KARIMNAGAR,VEMULAWADA,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,YELLAREDDIPETA,0,0,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,ASWAPURAM,28,0,0,0,0,0,28
ANDHRA PRADESH,KHAMMAM,ASWARAOPETA,0,0,108,0,0,0,108
ANDHRA PRADESH,KHAMMAM,BAYYARAM,7,2,0,47,0,0,56
ANDHRA PRADESH,KHAMMAM,BHADRACHALAM,44,3,0,0,0,0,47
ANDHRA PRADESH,KHAMMAM,BONAKAL,20,2,0,0,0,0,22
ANDHRA PRADESH,KHAMMAM,BURGAMPADU,49,0,0,0,0,0,49
ANDHRA PRADESH,KHAMMAM,CHANDRUGONDA,0,0,103,0,0,0,103
ANDHRA PRADESH,KHAMMAM,CHERLA,45,2,0,0,1,0,48
ANDHRA PRADESH,KHAMMAM,CHINTHAKANI,16,0,0,0,0,0,16
ANDHRA PRADESH,KHAMMAM,CHINTUR,5,4,0,0,2,0,11
ANDHRA PRADESH,KHAMMAM,DAMMAPETA,230,5,0,2,0,0,237
ANDHRA PRADESH,KHAMMAM,DUMMUGUDEM,36,0,0,0,0,0,36
ANDHRA PRADESH,KHAMMAM,ENKURU,12,12,1,0,0,0,25
ANDHRA PRADESH,KHAMMAM,GARLA,81,0,0,0,1,0,82
ANDHRA PRADESH,KHAMMAM,GUNDALA,94,5,1,0,0,2,102
ANDHRA PRADESH,KHAMMAM,JULURPAD,0,0,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,KALLURU,72,0,2,1,0,1,76
ANDHRA PRADESH,KHAMMAM,KAMEPALLE,33,26,0,0,0,0,59
ANDHRA PRADESH,KHAMMAM,KHAMMAM (RURAL),82,0,0,0,0,0,82
ANDHRA PRADESH,KHAMMAM,KHAMMAM (URBAN),60,6,0,0,0,0,66
ANDHRA PRADESH,KHAMMAM,KONIJERLA,21,0,0,0,0,0,21
ANDHRA PRADESH,KHAMMAM,KOTHAGUDEM,35,4,0,0,0,0,39
ANDHRA PRADESH,KHAMMAM,KUKUNOOR,52,0,0,0,0,0,52
ANDHRA PRADESH,KHAMMAM,KUNAVARAM,0,0,7,7,8,7,29
ANDHRA PRADESH,KHAMMAM,KUSUMANCHI,55,0,0,0,0,0,55
ANDHRA PRADESH,KHAMMAM,MADHIRA,1,45,0,21,0,0,67
ANDHRA PRADESH,KHAMMAM,MANUGUR,45,0,0,0,0,0,45
ANDHRA PRADESH,KHAMMAM,MUDIGONDA,1,0,0,0,0,0,1
ANDHRA PRADESH,KHAMMAM,MULAKALAPALLE,3,19,0,57,2,0,81
ANDHRA PRADESH,KHAMMAM,NELAKONDAPALLE,33,0,0,0,0,0,33
ANDHRA PRADESH,KHAMMAM,PALWANCHA,24,0,0,0,23,0,47
ANDHRA PRADESH,KHAMMAM,PENUBALLI,92,4,0,0,0,0,96
ANDHRA PRADESH,KHAMMAM,PINAPAKA,4,0,0,116,0,0,120
ANDHRA PRADESH,KHAMMAM,SATHUPALLE,76,0,0,0,0,0,76
ANDHRA PRADESH,KHAMMAM,SINGARENI,57,0,0,0,0,0,57
ANDHRA PRADESH,KHAMMAM,TEKULAPALLE,94,0,0,0,0,0,94
ANDHRA PRADESH,KHAMMAM,THALLADA,30,3,0,0,0,0,33
ANDHRA PRADESH,KHAMMAM,THIRUMALAYAPALEM,65,13,0,16,0,0,94
ANDHRA PRADESH,KHAMMAM,VARARAMACHANDRAPURAM,25,0,0,0,0,0,25
ANDHRA PRADESH,KHAMMAM,VELAIRPAD,7,0,0,0,0,9,16
ANDHRA PRADESH,KHAMMAM,VEMSOOR,77,0,0,0,0,0,77
ANDHRA PRADESH,KHAMMAM,VENKATAPURAM,41,0,2,1,1,0,45
ANDHRA PRADESH,KHAMMAM,WAZEED,13,0,1,0,0,0,14
ANDHRA PRADESH,KHAMMAM,WYRA,2,0,1,0,0,1,4
ANDHRA PRADESH,KHAMMAM,YELLANDU,66,0,0,0,0,0,66
ANDHRA PRADESH,KHAMMAM,YERRUPALEM,41,0,0,0,0,0,41
ANDHRA PRADESH,KRISHNA,A.KONDURU,13,3,0,0,0,0,16
ANDHRA PRADESH,KRISHNA,AGIRIPALLE,65,1,0,0,0,0,66
ANDHRA PRADESH,KRISHNA,AVANIGADDA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,BANTUMILLI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,BAPULAPADU,40,0,0,0,0,0,40
ANDHRA PRADESH,KRISHNA,CHALLAPALLE,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,0,0,0,2,0,1,3
ANDHRA PRADESH,KRISHNA,CHATRAI,82,1,7,0,0,1,91
ANDHRA PRADESH,KRISHNA,G.KONDURU,15,7,0,0,0,5,27
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,23,19,3,0,0,4,49
ANDHRA PRADESH,KRISHNA,GANNAVARAM,17,4,0,0,6,0,27
ANDHRA PRADESH,KRISHNA,GHANTASALA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,GUDIVADA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,GUDLAVALLERU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,GUDUR,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,5,0,0,0,0,0,5
ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,10,0,0,0,0,0,10
ANDHRA PRADESH,KRISHNA,KAIKALUR,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,KALIDINDI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,KANCHIKACHERLA,0,0,0,0,0,3,3
ANDHRA PRADESH,KRISHNA,KANKIPADU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,KODURU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,KRUTHIVENNU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,MACHILIPATNAM,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,MANDAVALLI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,MOPIDEVI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,MOVVA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,MUDINEPALLE,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,MUSUNURU,66,2,1,0,0,1,70
ANDHRA PRADESH,KRISHNA,MYLAVARAM,18,0,0,0,0,1,19
ANDHRA PRADESH,KRISHNA,NAGAYALANKA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,NANDIGAMA,3,0,0,0,0,0,3
ANDHRA PRADESH,KRISHNA,NANDIVADA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,NUZVID,31,2,0,0,0,28,61
ANDHRA PRADESH,KRISHNA,PAMARRU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,PAMIDIMUKKALA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,PEDANA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,PEDAPARUPUDI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,PENAMALURU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,3,0,0,0,0,0,3
ANDHRA PRADESH,KRISHNA,REDDIGUDEM,42,30,0,0,0,1,73
ANDHRA PRADESH,KRISHNA,THOTLAVALLURU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,TIRUVURU,35,2,0,0,0,2,39
ANDHRA PRADESH,KRISHNA,UNGUTURU,0,0,0,0,0,1,1
ANDHRA PRADESH,KRISHNA,VATSAVAI,0,0,0,0,0,17,17
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,4,0,2,0,0,0,6
ANDHRA PRADESH,KRISHNA,VIJAYAWADA (URBAN),0,0,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,VIJAYAWADA RURAL,0,0,0,0,0,8,8
ANDHRA PRADESH,KRISHNA,VISSANNAPET,71,29,2,0,1,5,108
ANDHRA PRADESH,KRISHNA,VUYYURU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,ADONI,0,0,0,0,0,10,10
ANDHRA PRADESH,KURNOOL,ALLAGADDA,4,0,0,0,0,0,4
ANDHRA PRADESH,KURNOOL,ALUR,4,1,0,0,0,1,6
ANDHRA PRADESH,KURNOOL,ASPARI,10,0,0,0,0,0,10
ANDHRA PRADESH,KURNOOL,ATMAKUR,0,0,0,0,0,7,7
ANDHRA PRADESH,KURNOOL,BANAGANAPALLE,0,0,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,BANDI ATMAKUR,0,1,0,0,0,0,1
ANDHRA PRADESH,KURNOOL,BETHAMCHERLA,0,0,0,7,0,0,7
ANDHRA PRADESH,KURNOOL,C.BELAGAL,3,0,0,0,0,0,3
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,0,0,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,0,0,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,DHONE,15,0,0,0,0,0,15
ANDHRA PRADESH,KURNOOL,DORNIPADU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,GADIVEMULA,4,0,0,0,0,0,4
ANDHRA PRADESH,KURNOOL,GONEGANDLA,0,1,1,0,0,15,17
ANDHRA PRADESH,KURNOOL,GOSPADU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,GUDUR,3,0,0,0,0,0,3
ANDHRA PRADESH,KURNOOL,HALAHARVI,0,0,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,0,0,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,JUPADU BUNGALOW,487,0,0,0,0,0,487
ANDHRA PRADESH,KURNOOL,KALLUR,0,3,0,0,0,0,3
ANDHRA PRADESH,KURNOOL,KODUMUR,5,0,0,0,0,0,5
ANDHRA PRADESH,KURNOOL,KOILKUNTLA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,13,0,0,0,10,0,23
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,KOTHAPALLE,0,0,0,0,0,3,3
ANDHRA PRADESH,KURNOOL,KOWTHALAM,2,0,0,0,0,0,2
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,0,2,0,0,0,15,17
ANDHRA PRADESH,KURNOOL,KURNOOL,2,0,0,0,0,0,2
ANDHRA PRADESH,KURNOOL,MADDIKERA (EAST),1,0,0,0,0,2,3
ANDHRA PRADESH,KURNOOL,MAHANANDI,0,0,0,0,0,2,2
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,4,0,0,0,0,0,4
ANDHRA PRADESH,KURNOOL,MIDTHUR,5,0,0,0,0,0,5
ANDHRA PRADESH,KURNOOL,NANDAVARAM,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,NANDIKOTKUR,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,NANDYAL,0,0,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,ORVAKAL,6,0,0,0,0,0,6
ANDHRA PRADESH,KURNOOL,OWK,17,0,0,0,6,1,24
ANDHRA PRADESH,KURNOOL,PAGIDYALA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,PAMULAPADU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,PANYAM,3,0,0,0,0,3,6
ANDHRA PRADESH,KURNOOL,PATTIKONDA,0,0,0,0,0,3,3
ANDHRA PRADESH,KURNOOL,PEAPALLY,0,16,1,4,63,0,84
ANDHRA PRADESH,KURNOOL,PEDDA KADALUR,7,5,0,0,0,0,12
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,24,0,0,0,0,0,24
ANDHRA PRADESH,KURNOOL,SANJAMALA,6,0,0,0,0,0,6
ANDHRA PRADESH,KURNOOL,SIRVEL,0,0,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,SRISAILAM,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,TUGGALI,24,0,1,0,0,1,26
ANDHRA PRADESH,KURNOOL,UYYALAWADA,0,0,0,0,0,1,1
ANDHRA PRADESH,KURNOOL,VELDURTHI,8,2,0,0,0,9,19
ANDHRA PRADESH,KURNOOL,VELGODE,0,0,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,0,0,0,0,0,0,0
ANDHRA PRADESH,MAHABOOB NAGAR,ACHAMPETA,1,4,0,0,2,0,7
ANDHRA PRADESH,MAHABOOB NAGAR,ADDAKAL,81,1,0,0,0,1,83
ANDHRA PRADESH,MAHABOOB NAGAR,AIZA,53,0,0,0,0,0,53
ANDHRA PRADESH,MAHABOOB NAGAR,ALAMPUR,0,0,0,0,0,0,0
ANDHRA PRADESH,MAHABOOB NAGAR,AMANGAL,0,0,0,0,0,61,61
ANDHRA PRADESH,MAHABOOB NAGAR,AMRABAD,4,4,0,0,0,2,10
ANDHRA PRADESH,MAHABOOB NAGAR,ATMAKUR,34,0,0,0,0,0,34
ANDHRA PRADESH,MAHABOOB NAGAR,BALANAGAR,135,0,0,0,0,0,135
ANDHRA PRADESH,MAHABOOB NAGAR,BALMOOR,110,2,4,0,0,0,116
ANDHRA PRADESH,MAHABOOB NAGAR,BHOOTHPUR,108,1,0,0,0,0,109
ANDHRA PRADESH,MAHABOOB NAGAR,BIJINAPALLE,87,1,11,8,0,23,130
ANDHRA PRADESH,MAHABOOB NAGAR,BOMRASPETA,115,0,0,0,0,0,115
ANDHRA PRADESH,MAHABOOB NAGAR,CHINNACHITAKUNTA,0,1,0,0,0,0,1
ANDHRA PRADESH,MAHABOOB NAGAR,DAMARAGIDDA,4,0,0,0,0,76,80
ANDHRA PRADESH,MAHABOOB NAGAR,DEVARAKADARA,96,0,0,0,0,1,97
ANDHRA PRADESH,MAHABOOB NAGAR,DHANWADA,66,0,0,0,0,0,66
ANDHRA PRADESH,MAHABOOB NAGAR,DHARUR,116,0,1,0,0,0,117
ANDHRA PRADESH,MAHABOOB NAGAR,DOULATABAD,38,1,0,0,0,0,39
ANDHRA PRADESH,MAHABOOB NAGAR,FAROOQNAGAR,88,34,2,0,3,0,127
ANDHRA PRADESH,MAHABOOB NAGAR,GADWAL,0,0,0,0,0,2,2
ANDHRA PRADESH,MAHABOOB NAGAR,GHANPUR,5,0,7,0,0,0,12
ANDHRA PRADESH,MAHABOOB NAGAR,GHATTU,0,0,0,0,0,161,161
ANDHRA PRADESH,MAHABOOB NAGAR,GOPALPETA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,MAHABOOB NAGAR,HANWADA,86,0,0,0,0,0,86
ANDHRA PRADESH,MAHABOOB NAGAR,ITIKYAL,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,MAHABOOB NAGAR,JADCHERLA,175,0,0,0,0,0,175
ANDHRA PRADESH,MAHABOOB NAGAR,KALWAKURTHY,98,5,0,0,0,2,105
ANDHRA PRADESH,MAHABOOB NAGAR,KESHAMPETA,83,0,0,0,0,0,83
ANDHRA PRADESH,MAHABOOB NAGAR,KODAIR,10,2,0,0,0,0,12
ANDHRA PRADESH,MAHABOOB NAGAR,KODANGAL,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,MAHABOOB NAGAR,KOILKONDA,100,5,2,0,2,19,128
ANDHRA PRADESH,MAHABOOB NAGAR,KOLLAPUR,54,11,2,0,0,3,70
ANDHRA PRADESH,MAHABOOB NAGAR,KONDURG,94,0,6,0,1,0,101
ANDHRA PRADESH,MAHABOOB NAGAR,KOSGI,88,3,23,0,0,0,114
ANDHRA PRADESH,MAHABOOB NAGAR,KOTHAKOTA,62,0,0,0,0,4,66
ANDHRA PRADESH,MAHABOOB NAGAR,KOTHUR,7,0,0,0,0,79,86
ANDHRA PRADESH,MAHABOOB NAGAR,LINGAL,40,2,1,0,0,4,47
ANDHRA PRADESH,MAHABOOB NAGAR,MADDUR,76,5,0,0,0,1,82
ANDHRA PRADESH,MAHABOOB NAGAR,MADGUL,0,0,0,0,0,56,56
ANDHRA PRADESH,MAHABOOB NAGAR,MAGANOOR,111,0,0,0,0,0,111
ANDHRA PRADESH,MAHABOOB NAGAR,MAHBUBNAGAR,1,0,0,0,0,2,3
ANDHRA PRADESH,MAHABOOB NAGAR,MAKTHAL,0,0,0,0,0,0,0
ANDHRA PRADESH,MAHABOOB NAGAR,MALDAKAL,0,0,0,0,0,5,5
ANDHRA PRADESH,MAHABOOB NAGAR,MANOPADU,0,0,0,0,0,0,0
ANDHRA PRADESH,MAHABOOB NAGAR,MIDJIL,17,0,0,0,0,39,56
ANDHRA PRADESH,MAHABOOB NAGAR,NAGARKURNOOL,2,0,0,0,0,0,2
ANDHRA PRADESH,MAHABOOB NAGAR,NARAYANPET,3,3,0,0,0,100,106
ANDHRA PRADESH,MAHABOOB NAGAR,NARVA,96,0,0,0,0,0,96
